RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FalutID
1867.1539,3487441.0,-0.05531780421733856,5.6889505,4.0695753,1.5432951,6.280556,19.669098,491626.4,418277.44,411389.06,398.4375,2109.375,3585.9375,2
1854.5087,3440882.2,-0.023474067449569702,5.636285,4.0973244,1.5343248,6.2866263,19.560106,514947.47,466808.97,424480.53,398.4375,375.0,3585.9375,2
1853.8789,3438510.5,-0.017089199274778366,5.6509547,4.0987163,1.5419054,6.3198333,19.784344,505044.5,484071.28,427143.8,398.4375,3585.9375,1289.0625,2
1861.4738,3466715.8,-0.1275152862071991,5.7195916,4.0819936,1.5422436,6.2954288,19.109404,522195.4,440522.06,420337.12,1265.625,3585.9375,421.875,2
1820.0588,3314219.8,-0.2721916437149048,5.604708,3.8736246,1.5160017,5.8724213,19.181501,600339.6,585445.75,379416.0,398.4375,375.0,1781.25,2
1817.5786,3305204.0,-0.2750326991081238,5.6126585,3.8789103,1.5127318,5.867751,19.158754,672180.06,637967.94,361356.75,375.0,398.4375,1781.25,2
1830.7296,3353109.2,-0.2652041018009186,5.4613256,3.8510463,1.491821,5.7450724,18.538553,604199.6,594309.2,398822.4,398.4375,375.0,2132.8125,2
1870.4983,3500450.8,0.24542869627475739,5.769147,5.044181,1.5052018,7.5925107,21.229126,458125.97,441275.8,430560.53,351.5625,421.875,1429.6875,2
2052.1787,4213487.0,0.1960672289133072,5.394289,4.597617,1.5220892,6.9979835,18.465195,666900.7,496562.0,479291.2,398.4375,375.0,796.875,2
2057.2043,4234146.0,0.197187140583992,5.3609896,4.5863853,1.5246623,6.9926887,18.491182,646868.5,595889.56,504945.94,398.4375,375.0,1171.875,2
2048.01,4196328.0,0.1761946827173233,5.443013,4.6069756,1.534665,7.0701637,18.746742,590882.6,535248.9,523027.66,398.4375,375.0,796.875,2
2025.9241,4105628.2,-0.26730290055274963,5.082624,3.398351,1.5250787,5.1827526,16.553856,476592.88,451971.47,419382.0,421.875,1054.6875,1218.75,2
1907.917,3641915.2,-0.21169543266296387,5.4829903,4.731911,1.5243669,7.213168,19.953215,686624.25,496322.0,441340.44,398.4375,375.0,1453.125,2
1901.2303,3616439.5,-0.20455007255077362,5.549578,4.7485533,1.5282488,7.2569714,20.093636,670862.56,573399.5,430019.9,398.4375,375.0,1453.125,2
1902.629,3621664.2,-0.1803964525461197,5.533381,4.7450624,1.5273104,7.2471833,20.05472,626340.94,526258.0,411085.44,398.4375,375.0,1875.0,2
2024.491,4100298.5,0.14011932909488678,4.943747,4.459439,1.5067729,6.7193613,17.63953,633006.25,501697.4,465044.03,421.875,890.625,398.4375,2
2061.966,4253664.5,0.13705843687057495,4.7571316,4.2916317,1.519175,6.51974,17.420914,733461.8,592969.6,527640.3,398.4375,375.0,2203.125,2
2056.73,4232205.0,0.13788188993930817,4.802689,4.3025575,1.528627,6.577006,17.672913,775274.5,660088.2,514068.7,398.4375,375.0,2203.125,2
2049.785,4203668.5,0.13999095559120178,4.8574367,4.3171353,1.5369545,6.635241,17.926588,727994.0,582842.6,474524.0,398.4375,375.0,2203.125,2
1962.6519,3852770.8,-0.26102977991104126,5.882731,3.5455875,1.5700408,5.566717,20.108866,581627.7,543901.25,483953.6,1382.8125,351.5625,2250.0,2
1906.8688,3637823.5,-0.10783577710390091,6.951422,5.2795978,1.5794274,8.338741,24.509026,611874.1,598046.3,490341.62,398.4375,375.0,1382.8125,2
1915.3713,3670438.2,-0.10055644810199738,6.8586125,5.2561607,1.5694594,8.249331,24.172142,692815.25,649496.06,495871.25,398.4375,375.0,1382.8125,2
1929.1888,3723339.8,-0.11634169518947601,6.6893263,5.2185144,1.5560918,8.120487,23.726015,619334.7,567649.7,499407.06,398.4375,375.0,1382.8125,2
1913.764,3663753.5,0.21304887533187866,6.142837,5.2605753,1.5391061,8.096583,20.775911,544207.94,511208.5,428632.62,750.0,421.875,398.4375,2
1926.3545,3712616.5,-0.0855829268693924,5.2093005,4.1376786,1.5084043,6.241292,17.871378,711660.1,622511.9,467424.53,750.0,398.4375,375.0,2
1918.5742,3682713.8,-0.08672867715358734,5.2563696,4.154458,1.5089167,6.268731,17.90717,695668.7,676350.2,567099.0,398.4375,750.0,375.0,2
1912.8401,3660255.0,-0.06818921118974686,5.314822,4.1669116,1.5165446,6.3193073,18.122086,622298.25,598829.75,538259.5,750.0,398.4375,375.0,2
1930.897,3730172.8,-0.19206111133098602,5.382348,3.9600997,1.5315629,6.0651417,19.192091,502752.88,483269.66,405660.9,421.875,351.5625,1640.625,2
1968.0162,3874959.5,-0.004674582276493311,5.3252687,3.8553677,1.5278083,5.8902626,18.744244,675741.4,540707.4,502244.97,398.4375,375.0,1617.1875,2
1976.9375,3910190.8,-0.026108674705028534,5.259759,3.8379698,1.5265749,5.8589478,18.676865,744612.06,621693.44,482033.12,398.4375,375.0,1617.1875,2
1971.5359,3888804.8,-0.03494067117571831,5.3028336,3.848485,1.5230424,5.861406,18.527157,682897.7,552323.5,476445.28,398.4375,375.0,1593.75,2
1850.9738,3427772.2,0.12334215641021729,5.2081013,4.099154,1.502404,6.158585,18.615812,486085.8,474471.16,399938.72,351.5625,421.875,1195.3125,2
1789.1486,3202458.5,-0.1383521854877472,5.955625,4.4212112,1.5340925,6.7825475,20.59045,732134.1,525532.3,392526.16,398.4375,375.0,421.875,2
1780.3573,3171219.2,-0.13472948968410492,6.0375357,4.443043,1.5378685,6.832816,20.7501,794593.4,598734.94,368631.0,398.4375,375.0,3000.0,2
1782.2546,3177911.0,-0.12132986634969711,6.0156126,4.438313,1.5409845,6.8393717,20.831861,712836.06,595162.3,409695.62,398.4375,375.0,421.875,2
1897.0975,3600622.8,-0.11769744753837585,6.2659817,4.344312,1.5653795,6.800497,20.557003,655695.44,428238.56,419856.4,421.875,351.5625,398.4375,2
2003.7131,4016791.2,-0.07362949103116989,5.6237745,4.4316444,1.540029,6.824861,19.580875,681476.25,667414.2,480366.0,398.4375,375.0,2320.3125,2
2013.9655,4058036.2,-0.057012755423784256,5.543384,4.409085,1.5340627,6.7638125,19.321674,785210.94,705556.56,432504.44,398.4375,375.0,2320.3125,2
2036.6763,4149886.0,-0.07982198894023895,5.3737297,4.359919,1.5239723,6.6443963,18.979422,740823.2,686577.1,440321.7,398.4375,375.0,2296.875,2
1995.8561,3985226.0,-0.03450646623969078,4.955583,4.4490905,1.505778,6.6993423,18.798302,549795.0,519306.3,481172.1,421.875,398.4375,492.1875,2
1873.0181,3509888.2,0.13927404582500458,5.5031085,4.768039,1.5202447,7.2485867,20.450354,612111.94,561057.44,424460.06,375.0,398.4375,2320.3125,2
1873.6803,3512390.5,0.13699272274971008,5.475003,4.766354,1.5141084,7.216777,20.298948,669424.4,644903.6,468825.88,398.4375,375.0,2320.3125,2
1865.9287,3483390.0,0.1425039917230606,5.513371,4.786155,1.5125844,7.2394633,20.360416,650393.44,562154.6,436593.2,398.4375,375.0,2320.3125,2
1846.812,3412292.8,0.2444569617509842,5.8346753,4.835697,1.5146527,7.324402,20.54104,416944.97,399178.22,393952.28,421.875,1265.625,1195.3125,2
1901.7386,3617964.8,0.21099482476711273,5.061856,4.5412703,1.5069256,6.8433566,17.87367,565272.56,563745.8,443711.28,398.4375,375.0,1125.0,2
1913.7363,3664175.8,0.2131003886461258,4.9742594,4.5128,1.5033382,6.784265,17.766567,730967.3,565358.8,432253.78,398.4375,375.0,1125.0,2
1892.2485,3582315.5,0.23204872012138367,5.1569552,4.564046,1.5203887,6.9391246,18.272333,722960.9,476234.3,451880.8,398.4375,375.0,1242.1875,2
1863.9813,3474814.2,0.28398531675338745,5.7333283,4.831393,1.5503033,7.4901247,19.358906,605716.75,475672.5,425494.84,421.875,398.4375,2296.875,2
1833.9274,3364749.5,0.2510388493537903,5.779063,4.9105687,1.5480237,7.6016765,19.381834,561137.6,513505.34,490031.25,375.0,398.4375,2320.3125,2
1816.2754,3300459.8,0.2473077028989792,5.9476523,4.9582934,1.5600374,7.7351227,19.8191,600666.56,597991.0,523587.0,375.0,398.4375,2320.3125,2
1832.6171,3360104.2,0.23108230531215668,5.7702985,4.9140797,1.5403132,7.569222,19.138754,552960.44,519117.88,514060.78,398.4375,375.0,2320.3125,2
1955.5935,3823228.8,0.26159220933914185,5.4662237,4.61789,1.5304302,7.0673585,19.387691,477304.03,415857.84,413406.38,2320.3125,539.0625,1125.0,2
2032.147,4131586.2,-0.0355747826397419,6.107864,4.4439287,1.5547622,6.909252,20.40732,557683.75,471013.34,438523.0,398.4375,796.875,375.0,2
2028.3451,4116191.8,-0.02770218439400196,6.1473026,4.452258,1.556057,6.927967,20.434792,609676.1,544661.56,533994.75,398.4375,796.875,375.0,2
2029.2632,4119913.8,-0.023181254044175148,6.153931,4.450244,1.5659144,6.968701,20.804642,570828.1,564356.0,464375.56,398.4375,796.875,375.0,2
1958.0052,3834071.8,-0.1911211460828781,6.316273,5.016816,1.5532843,7.7925415,22.175516,533087.4,476649.2,476025.16,796.875,1101.5625,1125.0,2
1774.8846,3151657.5,-0.014538099989295006,5.64497,5.534417,1.5244668,8.437036,21.987598,731051.3,506097.47,389686.06,398.4375,375.0,1171.875,2
1785.5569,3189771.0,-0.020206784829497337,5.5424275,5.501338,1.5174993,8.348277,21.661497,736395.1,624812.94,392518.3,398.4375,375.0,1171.875,2
1777.5331,3161161.5,-0.01594526320695877,5.59248,5.526171,1.5165905,8.380939,21.64076,661423.75,576685.6,395133.2,398.4375,375.0,1171.875,2
1688.244,2850470.2,-0.06849479675292969,4.9299974,3.965134,1.5093645,5.9848323,18.148664,497196.06,472494.9,434525.56,1171.875,421.875,1148.4375,2
1876.2971,3522169.0,-0.12391214817762375,6.7014155,5.475651,1.5650402,8.569614,24.74427,442075.5,432535.97,406451.66,398.4375,2062.5,375.0,2
1887.2054,3563277.5,-0.10290459543466568,6.5850134,5.4440007,1.5535619,8.457593,24.389153,478605.62,473910.66,466738.38,2062.5,375.0,398.4375,2
1890.5746,3575806.5,-0.08883397281169891,6.5445175,5.4342995,1.5543662,8.446892,24.55276,436476.2,430968.4,419701.62,1171.875,375.0,2062.5,2
2017.2391,4070673.8,-0.08719006180763245,5.9600477,5.093074,1.547147,7.8797345,22.99684,605182.0,489758.03,462536.44,1171.875,1898.4375,1875.0,2
1879.5066,3534200.8,-0.18975096940994263,5.278731,4.1490574,1.5190359,6.3025675,18.892859,551729.5,460537.84,435312.78,398.4375,1171.875,375.0,2
1873.4926,3511689.2,-0.21295249462127686,5.310902,4.162376,1.5236467,6.341991,19.039858,630171.8,489612.72,426085.22,398.4375,375.0,1171.875,2
1877.9797,3528095.0,-0.22967448830604553,5.2856154,4.1524305,1.5206554,6.3144164,18.86416,565621.8,468050.88,427920.94,398.4375,375.0,1125.0,2
1951.5421,3810311.0,-0.05673828348517418,5.5143776,4.532152,1.5306704,6.9372306,20.443054,576519.94,434609.4,418245.0,421.875,1289.0625,1312.5,2
1955.1858,3824590.5,0.08141344785690308,4.972222,4.523706,1.4937222,6.75716,19.652916,602293.8,524123.72,523160.38,398.4375,375.0,2039.0625,2
1937.3884,3755301.0,0.08934703469276428,5.128652,4.565262,1.5110544,6.898359,20.224794,642539.2,557928.3,526323.4,398.4375,375.0,2039.0625,2
1930.4523,3728432.2,0.10328222066164017,5.1839304,4.581665,1.5089898,6.913686,20.125221,591197.75,501009.22,465182.4,398.4375,375.0,2039.0625,2
1864.4644,3477915.8,-0.08728327602148056,5.419131,4.5346837,1.5139525,6.865296,19.552181,476732.25,460593.0,399987.12,2015.625,2718.75,2742.1875,2
1935.793,3749044.0,-0.08509350568056107,5.720271,4.367593,1.5327901,6.694603,20.800116,568471.1,565254.5,351948.66,375.0,398.4375,1054.6875,2
1945.3251,3786137.2,-0.08579307049512863,5.6349845,4.346192,1.5300664,6.649962,20.738752,602034.5,597580.56,400417.3,375.0,398.4375,1218.75,2
1939.5972,3763865.8,-0.10057340562343597,5.687956,4.359027,1.5313234,6.6750793,20.762497,570517.7,515089.44,407292.4,398.4375,375.0,1218.75,2
1915.658,3671080.0,0.03310152143239975,5.4935074,4.4073358,1.5188804,6.694216,20.783401,444989.9,441825.78,434468.34,1171.875,351.5625,421.875,2
1941.6371,3771396.2,0.21222646534442902,5.388906,4.348366,1.5314032,6.659101,19.419954,627451.44,530515.5,365923.6,398.4375,375.0,2320.3125,2
1941.4044,3770887.8,0.21055540442466736,5.3728843,4.348887,1.52556,6.634488,19.257969,668673.5,595912.8,367457.5,398.4375,375.0,2039.0625,2
1954.0598,3820201.2,0.2124563306570053,5.2754145,4.3207216,1.5235689,6.5829167,19.182974,583221.25,539537.06,364093.66,398.4375,375.0,2039.0625,2
1878.5947,3530835.5,0.18727603554725647,5.285348,4.23098,1.5236049,6.4463415,19.266953,502745.28,386883.84,373966.62,351.5625,1265.625,1242.1875,2
1902.642,3621285.5,0.04285820573568344,5.692603,4.6106725,1.5298848,7.0537977,21.050251,563553.8,550814.8,430791.4,398.4375,375.0,1195.3125,2
1901.8103,3618645.0,0.05260803550481796,5.7077765,4.6126885,1.5312499,7.063179,21.02391,635838.4,591637.7,454625.7,398.4375,375.0,1195.3125,2
1884.701,3553677.5,0.06584659963846207,5.873231,4.6545625,1.5434397,7.184037,21.474308,595574.94,498351.22,464978.66,398.4375,375.0,1195.3125,2
1997.2555,3989999.8,0.3415997624397278,6.7144203,6.317988,1.5576475,9.841198,24.9925,529912.1,474674.16,423869.06,421.875,1195.3125,1453.125,2
2106.413,4438942.5,0.34478938579559326,6.8683953,5.9905796,1.5762175,9.442457,23.656273,626865.3,505147.3,412043.25,398.4375,375.0,2484.375,2
2106.9902,4441575.0,0.3376530110836029,6.8504896,5.988939,1.5736793,9.424669,23.56819,707279.2,563148.75,407008.0,398.4375,375.0,2484.375,2
2129.6775,4537700.0,0.32516396045684814,6.6138387,5.9251394,1.5653217,9.274749,23.278294,654295.4,516359.9,491309.62,398.4375,375.0,1148.4375,2
2101.2717,4417446.0,0.1177184134721756,6.25142,4.996326,1.5591153,7.7898483,21.705984,698275.0,468935.16,461659.38,421.875,867.1875,351.5625,2
1994.9086,3981603.8,0.05696333199739456,5.2983317,4.686845,1.5145528,7.098474,20.627447,783824.25,780102.3,500262.88,375.0,398.4375,1007.8125,2
1996.612,3988407.0,0.04667436704039574,5.288302,4.682846,1.5186307,7.1115146,20.795872,872296.94,828965.3,474013.5,398.4375,375.0,1007.8125,2
1997.3794,3991396.5,0.0414273701608181,5.2903214,4.681047,1.5137538,7.0859528,20.623075,801986.0,768480.44,476376.38,398.4375,375.0,984.375,2
2010.9863,4043650.5,-0.14330525696277618,4.995242,4.012578,1.5177832,6.0902233,18.20772,571322.94,523403.3,499649.88,421.875,398.4375,984.375,2
1932.041,3734521.0,-0.004218037240207195,5.5721087,4.4927526,1.5361216,6.9014144,18.91123,619407.1,572272.7,467982.6,375.0,398.4375,1828.125,2
1936.6722,3752530.2,0.009375998750329018,5.523537,4.482009,1.5282629,6.849688,18.609985,702701.8,599586.4,410769.56,375.0,398.4375,1828.125,2
1924.4423,3705270.8,0.011261193081736565,5.602611,4.510493,1.5357269,6.926885,18.939686,677699.4,510742.9,404812.75,375.0,398.4375,1828.125,2
1899.5317,3607703.0,0.07166862487792969,5.539531,4.5696435,1.5330564,7.005521,19.242958,479953.1,472468.16,429596.78,1078.125,421.875,1007.8125,2
1888.9883,3569977.0,-0.0378771536052227,5.7216377,4.3537283,1.5365584,6.689758,18.851065,636234.5,542816.7,500022.28,398.4375,1078.125,375.0,2
1892.9822,3585130.5,-0.07164662331342697,5.734255,4.3445425,1.5506045,6.736667,19.204077,690839.06,551510.1,471052.6,398.4375,375.0,1078.125,2
1894.5377,3591012.8,-0.08652110397815704,5.7262025,4.3409753,1.5485091,6.7220397,19.142576,600967.1,544573.44,514305.88,398.4375,1054.6875,375.0,2
1899.8414,3609951.2,-0.08279244601726532,5.9985194,4.328857,1.5565796,6.73821,19.757586,611430.1,480035.2,476180.53,421.875,351.5625,398.4375,2
1845.9187,3409065.0,-0.04613654315471649,6.058675,4.702312,1.5644429,7.3564987,21.10021,674408.8,644111.9,424005.7,375.0,398.4375,1171.875,2
1842.4471,3396269.8,-0.0035092344041913748,6.0886936,4.711172,1.5574356,7.3373475,20.878275,734144.7,724880.6,434481.28,375.0,398.4375,2718.75,2
1847.4226,3414471.2,0.0006009296630509198,6.0257473,4.6984844,1.5504701,7.284859,20.621208,660701.25,647503.8,409774.75,375.0,398.4375,2953.125,2
1866.6245,3485988.5,0.19164590537548065,5.5417666,4.6501513,1.5383387,7.153507,18.49029,460176.34,451139.75,420001.16,398.4375,351.5625,421.875,2
2024.1481,4099109.0,-0.008034014143049717,5.5454574,3.9214113,1.5367736,6.0263214,19.468061,643946.56,629635.1,470239.94,375.0,398.4375,820.3125,2
2014.333,4059518.8,-0.008954040706157684,5.5986185,3.9405189,1.5369462,6.056365,19.572483,739271.25,678034.2,436326.03,375.0,398.4375,820.3125,2
2025.8191,4105521.2,-0.01479177363216877,5.5260024,3.9181767,1.5311913,5.9994783,19.311077,644499.0,640713.0,503874.78,398.4375,375.0,1054.6875,2
2097.18,4400212.0,0.1256440281867981,5.8015566,4.5600023,1.5416034,7.0297155,20.645712,684396.9,560120.1,503991.06,421.875,398.4375,1054.6875,2
2024.4595,4100427.2,0.4193502962589264,5.774557,4.723802,1.535163,7.251806,18.89706,639272.94,501097.12,498249.53,398.4375,375.0,2906.25,2
2036.6033,4149767.8,0.4131641685962677,5.67029,4.695635,1.5259752,7.165423,18.596876,637842.4,579664.5,512469.8,398.4375,375.0,2906.25,2
2025.551,4104607.2,0.4183439314365387,5.72533,4.7212563,1.5293255,7.2203374,18.776407,532303.3,524023.4,515067.62,375.0,398.4375,2906.25,2
1923.88,3702679.5,0.30642440915107727,5.326666,4.925274,1.5132211,7.453028,19.414993,493428.66,480554.97,374126.47,421.875,351.5625,4101.5625,2
1902.3068,3620330.5,0.22024010121822357,5.114289,4.048521,1.4966304,6.0591397,17.609644,772010.75,656762.6,430656.66,398.4375,375.0,1453.125,2
1911.1497,3654274.8,0.18223872780799866,5.0522685,4.0297885,1.487593,5.994686,17.275229,819346.56,674079.25,433839.53,398.4375,375.0,1453.125,2
1903.0895,3623020.0,0.20447853207588196,5.1396527,4.046856,1.4864347,6.0153875,17.20057,735352.6,652606.75,404417.75,398.4375,375.0,1992.1875,2
1956.7378,3830687.5,0.2365715354681015,5.616352,4.3683815,1.5077478,6.5864177,18.46193,506908.6,402501.0,386739.25,421.875,2507.8125,398.4375,2
1958.4719,3837474.8,0.5161250233650208,6.9563837,5.7715526,1.5549777,8.974635,22.459953,471432.2,450798.25,410144.44,375.0,398.4375,2015.625,2
1936.1321,3750437.5,0.5604677796363831,7.2133493,5.838147,1.5737567,9.187823,23.173058,525305.25,465015.06,462224.6,375.0,398.4375,2531.25,2
1931.1848,3730806.5,0.5555711984634399,7.244259,5.853103,1.5819085,9.259073,23.511494,524943.5,469970.12,415120.34,375.0,2039.0625,2531.25,2
1861.4479,3466679.8,0.4212457835674286,6.9837003,6.0723825,1.5570416,9.454953,23.519178,501570.28,417103.2,381669.94,351.5625,421.875,1312.5,2
1856.264,3447109.0,0.08627616614103317,4.885414,4.338833,1.493889,6.4817343,18.475727,611489.6,485989.97,452168.53,398.4375,375.0,1054.6875,2
1864.6444,3478594.5,0.06453464180231094,4.807167,4.3193326,1.4856781,6.4171376,18.235804,637947.06,520868.12,449110.25,398.4375,375.0,1054.6875,2
1863.0502,3471890.0,0.08042850345373154,4.833576,4.3230286,1.4927953,6.4533973,18.43175,608978.2,477527.78,469621.8,398.4375,375.0,1054.6875,2
2028.0956,4115179.5,0.1959218680858612,5.0186014,4.5741177,1.5093484,6.9039373,18.061857,488672.97,475324.22,467363.34,1007.8125,2226.5625,937.5,2
2088.1575,4362260.0,0.039397452026605606,5.103098,4.442552,1.5208117,6.756285,19.309235,787096.56,758672.4,544575.3,398.4375,375.0,890.625,2
2082.6064,4339368.5,0.06038948521018028,5.1553206,4.4543934,1.5319802,6.8240423,19.7272,888592.7,776288.2,520718.28,398.4375,375.0,890.625,2
2102.9297,4424041.5,0.03930874168872833,5.002768,4.411345,1.5192813,6.7020736,19.36304,847613.06,729742.6,534017.5,398.4375,375.0,890.625,2
2040.8118,4166775.0,-0.0014893165789544582,5.2862525,4.610863,1.5259184,7.0358014,20.146387,560079.44,469281.53,446305.62,421.875,351.5625,1125.0,2
2055.6746,4227848.5,-0.04860098287463188,5.5523295,4.577526,1.5427877,7.062151,20.712645,660263.0,594357.7,547718.9,398.4375,375.0,1171.875,2
2060.185,4246435.5,-0.04170618951320648,5.5274196,4.5675044,1.538562,7.0273886,20.527239,758370.25,623017.3,564221.5,398.4375,375.0,1171.875,2
2045.9497,4187953.5,-0.03708614036440849,5.638105,4.599284,1.5389891,7.078248,20.483881,719378.0,576451.44,555935.44,398.4375,1171.875,375.0,2
2092.6956,4381491.5,-0.23234538733959198,5.57837,4.188126,1.5396104,6.4480824,19.44621,651246.6,554023.75,504061.72,421.875,398.4375,914.0625,2
2151.5059,4631193.0,-0.0657813549041748,5.6574597,4.221298,1.5408615,6.5044355,19.25582,684604.7,612676.94,555112.8,398.4375,375.0,914.0625,2
2153.9033,4641558.0,-0.07124492526054382,5.620403,4.2165995,1.5359027,6.4762864,19.044155,707776.3,668540.56,538570.7,398.4375,375.0,914.0625,2
2168.323,4703611.0,-0.05377573147416115,5.4920564,4.1885586,1.524453,6.3852606,18.77047,651822.0,562923.75,541605.25,398.4375,375.0,914.0625,2
2034.9323,4142094.8,0.1251385509967804,5.6442356,4.4631205,1.5244349,6.803736,19.624247,462416.6,449889.56,436742.1,421.875,351.5625,2320.3125,2
1977.8455,3913551.0,0.11491570621728897,7.355941,5.349019,1.548739,8.284234,25.990713,686269.2,646454.56,446468.5,375.0,398.4375,2367.1875,2
1998.0167,3994020.2,0.11251156777143478,7.135189,5.2950172,1.5370046,8.138466,25.49704,718360.7,712003.5,438557.03,398.4375,375.0,1054.6875,2
1975.7118,3905040.8,0.09256567060947418,7.415897,5.354796,1.5567197,8.3359165,26.245443,656151.9,605561.5,464198.16,398.4375,375.0,2367.1875,2
2086.003,4352850.5,-0.029044602066278458,6.6511803,5.071677,1.544759,7.8345194,24.714703,672676.9,580226.6,434015.03,539.0625,515.625,562.5,2
1961.7527,3850227.5,-0.013935551047325134,5.137711,4.4112673,1.4982418,6.609145,18.451538,604539.2,570783.94,543745.0,398.4375,1125.0,375.0,2
1943.3301,3778371.2,-0.011244413442909718,5.2558584,4.453086,1.5055329,6.7042665,18.703617,669976.56,607827.3,531154.0,398.4375,375.0,1125.0,2
1946.0736,3788704.0,0.01010348554700613,5.2408147,4.446808,1.5085078,6.7080445,18.800667,593818.6,549568.9,541453.0,398.4375,1125.0,375.0,2
1920.9402,3691517.2,-0.2320488542318344,6.0630603,4.5049896,1.5271087,6.8796086,20.119661,478247.62,449318.5,429957.0,1335.9375,421.875,773.4375,2
2008.9869,4037872.0,-0.04840141907334328,6.0124006,4.196223,1.5474914,6.493619,19.404598,708347.7,537053.56,381536.53,398.4375,375.0,1312.5,2
2004.2677,4019050.8,-0.05949609726667404,6.0567336,4.2061033,1.5519663,6.527731,19.617329,739660.8,627202.44,450732.72,398.4375,375.0,562.5,2
2006.2158,4026773.2,-0.07365880161523819,6.035576,4.202019,1.5469326,6.5002403,19.465334,644597.7,600543.94,449209.6,398.4375,375.0,562.5,2
1920.0961,3687775.2,0.2764616012573242,5.914155,5.084099,1.5297107,7.7771997,20.347517,440674.16,409125.8,401937.84,2250.0,351.5625,2226.5625,2
2017.6879,4072977.0,-0.04127764701843262,6.500508,5.223168,1.5463474,8.076832,22.308487,461940.9,460728.66,445659.22,398.4375,937.5,960.9375,2
2010.7123,4044938.5,-0.031232675537467003,6.5836253,5.241288,1.5519844,8.1343975,22.494411,548640.56,495630.6,467890.5,398.4375,960.9375,375.0,2
2002.5208,4011937.8,-0.016899581998586655,6.6757627,5.262728,1.5621945,8.221405,22.872334,498350.16,452854.03,451929.12,398.4375,375.0,960.9375,2
2191.0442,4801989.0,-0.5017618536949158,7.16467,4.809909,1.5907217,7.651226,23.441147,672479.9,615277.75,581164.94,843.75,867.1875,351.5625,2
2067.0283,4274693.5,-0.44252675771713257,7.4699645,4.0869384,1.5935056,6.5125594,22.402412,735153.75,724112.6,632263.7,398.4375,375.0,914.0625,2
2083.6086,4343544.0,-0.43906939029693604,7.256056,4.0544167,1.5737882,6.3807926,21.781052,786853.7,786841.8,580945.06,398.4375,375.0,914.0625,2
2098.7532,4406794.0,-0.44927194714546204,7.0925612,4.02516,1.5630759,6.2916307,21.402771,759723.4,713872.0,606725.06,375.0,398.4375,914.0625,2
1854.6644,3440520.0,0.11313136667013168,5.870095,4.5549035,1.5230864,6.9375114,19.19583,457697.53,449041.03,407464.88,421.875,1078.125,351.5625,2
1880.8778,3539423.5,-0.010210921987891197,5.87154,5.1780043,1.5144187,7.841667,22.324299,677666.44,602822.1,402438.94,398.4375,375.0,421.875,2
1863.512,3474373.0,-0.005102767609059811,6.0559325,5.2262573,1.5292622,7.9923177,22.845284,749792.5,625945.7,406536.25,398.4375,375.0,1101.5625,2
1858.6401,3456204.0,0.007948316633701324,6.0811996,5.2399564,1.5239409,7.985384,22.791485,701869.8,592546.9,393014.25,398.4375,375.0,1101.5625,2
1866.2019,3484145.8,-0.0015699436189606786,6.0877824,5.2187243,1.533031,8.000466,22.930147,591946.3,438049.22,393721.9,421.875,445.3125,351.5625,2
1856.5938,3448581.2,0.152962327003479,5.627306,4.9469376,1.5266883,7.5524316,19.990326,613651.75,565028.9,409585.88,398.4375,375.0,726.5625,2
1858.4666,3455582.8,0.1449560821056366,5.6172543,4.941952,1.5269789,7.5462565,19.975422,685438.75,603179.7,413458.5,398.4375,375.0,726.5625,2
1853.5088,3437031.8,0.12385698407888412,5.69611,4.955171,1.5392344,7.6271696,20.223911,636747.4,551842.56,366210.7,398.4375,375.0,1335.9375,2
1824.4525,3330252.5,0.2607368528842926,5.5818195,5.034087,1.5241677,7.672793,19.084352,516294.94,463991.03,388806.44,421.875,351.5625,398.4375,2
1845.196,3406206.0,0.1033158227801323,6.171915,4.904839,1.541447,7.5605497,21.677052,598693.7,479812.47,394785.12,398.4375,375.0,2250.0,2
1843.2026,3399054.2,0.10099559277296066,6.194671,4.9101434,1.5519046,7.6200743,22.03872,649264.6,504317.7,448180.8,398.4375,375.0,2250.0,2
1851.695,3430277.8,0.12062165141105652,6.0823917,4.8876247,1.5373607,7.5140414,21.653446,584138.25,433578.4,429284.2,398.4375,375.0,914.0625,2
1907.3777,3639866.8,0.09533403068780899,6.5946817,5.1379614,1.545228,7.9393225,22.006748,399693.75,398643.75,390423.88,421.875,679.6875,351.5625,2
1903.6959,3625581.5,0.45661118626594543,7.12831,5.8257504,1.546666,9.01049,22.90725,560979.25,490848.72,418037.88,398.4375,375.0,1007.8125,2
1910.373,3651267.8,0.456753134727478,7.0751386,5.805388,1.5424565,8.954558,22.740788,626494.56,548667.44,439917.06,398.4375,375.0,1007.8125,2
1906.7245,3637370.5,0.4706467390060425,7.1210184,5.816497,1.54856,9.0071945,22.944983,551673.8,472755.28,378622.22,398.4375,375.0,1007.8125,2
1975.2223,3903404.2,0.22994115948677063,6.638572,5.6147895,1.5514761,8.711211,23.193674,524775.2,424780.66,416427.5,421.875,351.5625,1289.0625,2
1913.6194,3663222.2,0.08705222606658936,6.093382,4.639125,1.5409087,7.148468,21.103563,671469.6,578818.94,492923.25,398.4375,375.0,1921.875,2
