TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
79749,1148,172,6166,1821,1102,19,38207
77290,1148,171,6166,1820,1105,18,38215
70406,1147,171,6167,1820,1104,20,38221
70420,1148,171,6167,1820,1104,19,38214
70418,1149,171,6167,1820,1105,19,38220
70419,1148,172,6167,1821,1102,19,38214
75748,1148,172,6167,1821,1104,19,38216
70417,1148,172,6167,1821,1104,19,38214
70418,1148,172,6166,1820,1104,19,38218
77151,1147,172,6166,1820,1105,19,38215
70344,1148,171,6166,1820,1105,19,38212
70394,1148,171,6167,1821,1103,19,38215
70394,1148,172,6167,1821,1102,18,38214
79850,1147,173,6167,1820,1104,19,38218
70406,1147,171,6167,1821,1104,20,38222
75772,1148,171,6166,1820,1104,19,38215
70355,1148,172,6166,1820,1104,19,38221
77327,1148,171,6168,1820,1104,19,38217
70342,1148,171,6166,1820,1104,19,38216
70432,1148,172,6167,1821,1103,20,38217
70357,1148,171,6167,1821,1105,19,38215
70444,1147,172,6167,1819,1103,19,38225
70394,1147,172,6167,1820,1104,20,38212
70293,1148,171,6167,1820,1104,20,38224
70341,1148,172,6167,1820,1103,19,38218
77252,1147,172,6167,1821,1106,19,38218
85203,1147,172,6167,1820,1105,19,38217
70444,1148,172,6167,1820,1103,19,38222
70407,1148,172,6167,1821,1104,20,38216
70394,1148,172,6167,1821,1103,19,38216
70418,1147,172,6167,1821,1106,19,38222
70380,1148,171,6166,1820,1104,19,38213
70430,1147,172,6167,1820,1103,19,38213
77289,1148,172,6167,1819,1104,19,38215
70381,1148,171,6167,1820,1103,19,38212
70383,1147,171,6167,1821,1105,19,38216
75847,1148,172,6167,1820,1104,19,38218
70494,1147,172,6167,1820,1104,19,38218
70418,1147,172,6166,1820,1104,20,38214
79611,1148,172,6167,1820,1105,19,38217
70318,1148,171,6167,1820,1105,19,38217
77240,1148,172,6167,1821,1105,19,38217
70404,1147,172,6167,1821,1104,19,38217
70444,1148,172,6166,1820,1103,20,38217
70420,1147,171,6167,1821,1106,19,38218
75885,1148,171,6167,1820,1104,19,38220
70405,1147,171,6166,1820,1106,19,38215
70367,1148,172,6168,1820,1105,20,38218
70318,1148,171,6167,1820,1102,19,38220
77267,1147,171,6167,1821,1103,19,38209
70342,1148,172,6168,1820,1104,19,38220
70382,1148,171,6166,1820,1102,19,38216
94736,1147,171,6167,1820,1104,19,38219
70369,1148,172,6167,1820,1102,19,38211
70380,1148,172,6167,1821,1104,20,38209
75621,1148,172,6167,1821,1103,19,38210
70355,1147,171,6167,1821,1104,19,38216
77278,1148,172,6167,1820,1105,18,38221
70343,1147,172,6167,1820,1102,19,38219
70394,1148,172,6167,1821,1103,19,38216
70394,1147,172,6167,1820,1104,20,38213
70406,1149,171,6168,1820,1101,19,38214
70394,1148,172,6167,1821,1104,19,38219
70331,1148,171,6167,1821,1102,19,38211
70342,1148,171,6167,1819,1105,19,38215
92237,1148,172,6167,1821,1105,20,38217
70380,1148,172,6168,1820,1105,18,38220
70430,1147,173,6167,1821,1105,19,38218
70307,1148,171,6167,1821,1100,20,38214
70445,1147,171,6167,1820,1103,19,38212
70406,1148,172,6168,1820,1105,19,38217
70317,1148,172,6167,1820,1104,19,38215
70330,1148,171,6167,1820,1104,20,38223
77239,1148,172,6167,1821,1106,19,38212
70406,1147,171,6166,1820,1106,19,38219
75697,1148,172,6166,1820,1105,19,38216
70444,1147,171,6167,1820,1104,19,38216
70431,1148,171,6167,1820,1105,18,38217
70355,1148,172,6167,1821,1104,19,38215
79662,1148,171,6167,1820,1106,19,38221
70330,1148,171,6167,1820,1103,20,38216
77302,1148,172,6166,1820,1104,19,38216
70355,1148,171,6167,1820,1105,19,38215
70369,1148,172,6167,1821,1103,19,38218
70406,1148,172,6167,1820,1104,20,38216
75837,1148,171,6167,1820,1105,19,38220
70393,1148,172,6167,1821,1104,19,38222
70405,1148,172,6166,1820,1102,19,38210
70268,1147,171,6167,1820,1103,18,38214
77215,1148,171,6167,1821,1104,19,38221
70331,1148,172,6167,1820,1103,20,38215
70394,1147,172,6167,1821,1104,19,38214
79812,1148,171,6168,1820,1107,19,38225
70431,1147,173,6167,1820,1105,19,38217
70343,1148,171,6167,1821,1103,19,38217
75808,1147,171,6167,1821,1103,19,38213
70356,1147,171,6167,1821,1102,20,38209
77277,1148,172,6167,1821,1104,19,38212
70205,1147,171,6167,1821,1105,20,38219
70381,1148,172,6167,1821,1105,19,38216
70381,1148,172,6166,1820,1105,20,38219
70395,1147,171,6167,1821,1103,20,38213
70369,1148,172,6167,1820,1105,19,38220
70317,1148,172,6167,1821,1104,19,38217
70330,1148,172,6167,1820,1104,19,38217
92038,1147,171,6166,1821,1103,19,38214
70419,1148,172,6167,1821,1106,20,38216
70382,1147,171,6166,1820,1104,19,38214
70369,1148,172,6167,1821,1105,19,38215
79526,1148,171,6167,1820,1100,19,38211
70358,1147,171,6167,1820,1103,19,38214
70280,1148,172,6168,1820,1104,19,38219
70794,1148,172,6166,1820,1102,19,38214
82493,1148,172,6167,1821,1101,19,38214
70317,1148,172,6167,1821,1104,19,38214
75847,1148,172,6167,1821,1103,19,38214
70433,1148,172,6166,1820,1105,20,38216
70432,1148,172,6167,1820,1100,19,38207
79724,1148,171,6167,1820,1106,20,38214
70317,1148,172,6167,1821,1105,19,38220
70356,1148,171,6167,1820,1105,19,38217
77239,1148,172,6167,1819,1102,19,38214
70356,1148,171,6167,1820,1103,19,38214
70420,1148,172,6166,1820,1104,18,38216
70369,1148,171,6168,1820,1101,19,38210
75710,1148,172,6167,1820,1106,20,38217
70405,1148,172,6167,1821,1105,18,38220
70354,1147,171,6167,1820,1105,19,38216
70318,1147,171,6167,1820,1104,19,38221
77214,1147,172,6167,1821,1106,19,38216
70344,1148,172,6166,1820,1104,19,38217
79800,1147,171,6167,1821,1104,19,38220
70407,1148,172,6167,1819,1106,19,38220
70420,1148,171,6167,1820,1103,19,38213
75911,1148,172,6168,1820,1103,21,38216
70393,1148,171,6167,1820,1104,20,38217
70356,1148,172,6167,1821,1104,19,38222
77264,1148,172,6167,1820,1103,19,38215
70331,1147,171,6167,1821,1104,19,38216
70432,1147,171,6166,1820,1103,19,38213
70394,1147,172,6166,1820,1105,19,38213
70356,1147,173,6166,1820,1103,19,38216
70294,1148,171,6167,1821,1105,19,38217
70329,1148,171,6168,1820,1103,19,38212
85327,1147,171,6167,1821,1103,19,38211
77264,1148,172,6168,1820,1104,19,38215
70480,1148,172,6167,1821,1104,19,38220
70394,1148,172,6166,1820,1101,19,38213
70383,1148,171,6167,1820,1105,19,38214
70393,1149,171,6168,1820,1105,19,38219
70369,1147,171,6167,1821,1103,18,38213
70368,1148,171,6167,1820,1104,19,38216
70329,1149,171,6168,1820,1105,19,38217
77239,1148,171,6167,1820,1105,19,38219
70357,1148,172,6167,1821,1103,19,38214
75848,1148,171,6167,1820,1105,19,38218
70431,1147,171,6167,1820,1103,19,38216
79637,1148,172,6167,1820,1104,20,38217
70282,1148,172,6167,1821,1102,19,38214
70230,1147,171,6167,1821,1103,19,38217
70241,1147,171,6167,1820,1105,19,38217
77203,1147,171,6166,1820,1103,19,38207
70279,1147,172,6167,1821,1106,19,38216
70332,1147,171,6167,1821,1106,19,38221
75735,1147,172,6167,1821,1106,19,38218
70345,1148,171,6167,1820,1107,20,38219
79550,1148,171,6167,1821,1104,19,38217
70229,1147,172,6167,1820,1104,19,38218
70180,1148,172,6167,1821,1103,19,38215
77102,1147,171,6167,1820,1105,19,38218
79701,1148,171,6167,1820,1103,19,38220
70357,1148,171,6167,1821,1101,19,38211
75935,1147,171,6167,1821,1104,19,38215
70369,1147,172,6166,1820,1105,20,38217
75772,1147,171,6166,1820,1104,19,38217
70355,1147,172,6167,1820,1103,19,38214
70317,1147,171,6167,1821,1105,19,38217
77213,1148,172,6168,1820,1104,19,38213
70255,1147,171,6167,1820,1103,19,38219
70345,1147,171,6167,1821,1102,19,38220
70356,1148,172,6168,1820,1107,19,38222
70357,1148,171,6167,1821,1105,19,38215
70333,1147,171,6167,1821,1105,19,38221
70292,1148,172,6167,1819,1106,19,38219
85166,1147,171,6167,1820,1105,20,38224
77314,1148,172,6168,1820,1105,19,38219
70393,1147,171,6167,1820,1104,19,38220
70307,1147,172,6167,1821,1105,19,38216
70381,1148,171,6167,1819,1104,19,38218
70395,1148,172,6166,1820,1103,20,38214
70369,1148,172,6167,1820,1104,20,38215
70328,1148,172,6168,1820,1104,19,38214
70341,1148,172,6167,1821,1104,19,38216
77241,1147,172,6167,1821,1105,19,38217
75809,1148,172,6167,1821,1105,19,38214
70481,1148,172,6167,1821,1107,19,38222
70468,1149,171,6168,1820,1104,19,38219
79750,1148,172,6167,1820,1105,19,38219
70356,1147,171,6167,1821,1104,19,38220
70355,1148,172,6167,1821,1103,19,38218
70280,1148,172,6167,1821,1103,19,38214
77228,1147,171,6167,1820,1103,18,38218
70355,1148,171,6167,1821,1104,19,38214
70406,1147,172,6167,1821,1106,19,38216
75748,1147,172,6167,1820,1104,19,38220
70457,1147,171,6167,1821,1104,19,38215
70469,1148,172,6167,1820,1105,19,38219
70317,1147,171,6167,1820,1105,19,38217
70316,1148,172,6167,1821,1104,19,38216
77315,1147,172,6166,1820,1104,19,38217
79736,1147,172,6167,1820,1100,19,38217
70406,1148,171,6168,1820,1104,20,38217
70419,1147,171,6167,1821,1105,19,38217
70420,1147,172,6167,1820,1103,20,38215
75822,1148,172,6167,1821,1103,19,38218
