TempoLeituraSD,TempoNormalizacao,TempoPreProcessamento,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia
75883,1171,2099,6191,1819,1107,19
75883,1171,311,6179,1819,1108,20
70342,1173,264,6191,1819,1105,17
70342,1173,7206,6191,1819,1107,17
70342,1173,312,6179,1819,1109,17
70342,1173,310,6191,1819,1107,18
77267,1172,264,6183,1819,1109,18
77267,1172,7202,6191,1819,1107,19
77267,1172,311,6191,1819,1105,19
77267,1172,314,6191,1819,1106,19
70339,1172,264,6181,1819,1107,19
70339,1172,7203,6187,1819,1105,18
70339,1172,309,6191,1819,1110,18
70339,1172,309,6168,1819,1108,19
70407,1173,264,6191,1819,1105,18
70407,1173,8988,6191,1819,1105,18
70407,1173,313,6192,1818,1106,19
70407,1173,312,6191,1819,1108,19
70395,1172,264,6191,1819,1109,17
70395,1172,7203,6192,1818,1110,18
70395,1172,308,6191,1819,1109,18
70395,1172,309,6191,1819,1109,18
70452,1172,264,6191,1819,1108,18
70452,1172,7208,6191,1819,1106,18
70452,1172,312,6192,1819,1107,18
70452,1172,311,6191,1819,1107,19
70382,1172,264,6191,1819,1108,17
70382,1172,7200,6192,1818,1109,18
70382,1172,309,6191,1819,1108,19
70382,1172,310,6173,1819,1108,18
70368,1171,264,6181,1818,1105,19
70368,1171,8995,6190,1819,1105,18
70368,1171,314,6191,1819,1105,18
70368,1171,305,6192,1819,1109,19
70330,1171,264,6170,1819,1108,19
70330,1171,7203,6187,1819,1105,18
70330,1171,309,6173,1819,1106,19
70330,1171,314,6191,1820,1106,19
77253,1172,263,6191,1819,1107,18
77253,1172,7203,6191,1819,1099,19
77253,1172,312,6191,1819,1106,19
77253,1172,312,6191,1819,1104,18
70319,1172,264,6174,1819,1105,17
70319,1172,7205,6181,1818,1105,18
70319,1172,307,6186,1819,1105,19
70319,1172,310,6172,1820,1107,20
79552,1172,264,6171,1818,1106,17
79552,1172,7203,6191,1819,1104,19
79552,1172,315,6183,1819,1107,18
79552,1172,310,6190,1819,1107,19
70432,1173,264,6186,1819,1108,19
70432,1173,7206,6191,1819,1102,18
70432,1173,307,6191,1819,1104,19
70432,1173,306,6174,1819,1105,18
70383,1172,264,6172,1819,1104,17
70383,1172,7213,6191,1819,1103,19
70383,1172,314,6191,1819,1106,18
70383,1172,312,6192,1818,1107,18
75748,1172,264,6191,1819,1107,18
75748,1172,7209,6172,1818,1103,18
75748,1172,308,6167,1819,1104,17
75748,1172,311,6183,1819,1107,19
84979,1172,264,6176,1819,1107,19
84979,1172,7203,6173,1819,1103,19
84979,1172,316,6190,1819,1109,18
84979,1172,309,6191,1820,1110,19
70382,1172,264,6191,1819,1107,18
70382,1172,7220,6179,1819,1107,19
70382,1172,313,6191,1819,1104,18
70382,1172,306,6191,1818,1105,21
77252,1172,264,6192,1819,1103,18
77252,1172,7206,6177,1819,1104,16
77252,1172,311,6172,1819,1108,18
77252,1172,312,6191,1819,1109,18
70368,1173,264,6176,1819,1106,19
70368,1173,7204,6191,1820,1106,18
70368,1173,313,6191,1819,1108,17
70368,1173,2095,6191,1819,1109,19
70357,1171,264,6191,1819,1110,19
70357,1171,7205,6191,1818,1106,19
70357,1171,313,6187,1819,1109,18
70357,1171,313,6172,1819,1108,19
70383,1172,264,6192,1819,1107,18
70383,1172,7201,6191,1819,1107,18
70383,1172,311,6191,1819,1106,19
70383,1172,312,6191,1819,1106,19
70381,1172,264,6176,1819,1105,19
70381,1172,7209,6191,1819,1109,18
70381,1172,309,6191,1819,1105,18
70381,1172,313,6191,1819,1107,18
70408,1172,264,6191,1819,1106,18
70408,1172,7220,6191,1819,1103,18
70408,1172,2101,6191,1819,1107,18
70408,1172,312,6172,1819,1107,20
70319,1172,264,6171,1819,1106,17
70319,1172,7200,6191,1819,1106,17
70319,1172,311,6191,1819,1108,18
70319,1172,310,6191,1820,1108,18
75796,1171,264,6191,1819,1109,18
75796,1171,7202,6189,1819,1103,19
75796,1171,308,6191,1819,1105,17
75796,1171,305,6182,1818,1104,19
77241,1172,264,6170,1818,1106,19
77241,1172,7203,6191,1819,1104,17
77241,1172,314,6191,1819,1104,19
77241,1172,314,6191,1820,1109,18
70367,1172,264,6191,1819,1106,18
70367,1172,7207,6191,1819,1101,17
70367,1172,2094,6192,1819,1106,18
70367,1172,312,6191,1819,1106,19
70419,1171,264,6191,1819,1107,17
70419,1171,7206,6192,1818,1110,19
70419,1171,309,6186,1819,1106,17
70419,1171,307,6191,1819,1108,18
70369,1171,264,6179,1820,1106,18
70369,1171,7215,6191,1819,1103,18
70369,1171,307,6191,1820,1107,18
70369,1171,311,6192,1819,1108,19
70431,1171,264,6191,1819,1109,19
70431,1171,7202,6192,1818,1106,19
70431,1171,312,6191,1819,1106,17
70431,1171,312,6183,1820,1106,19
70319,1172,264,6192,1819,1106,18
70319,1172,9007,6181,1819,1103,16
70319,1172,309,6186,1819,1106,19
70319,1172,308,6172,1819,1109,18
70337,1172,264,6191,1818,1111,18
70337,1172,7208,6177,1819,1106,19
70337,1172,308,6191,1819,1108,19
70337,1172,310,6190,1819,1108,19
70317,1173,264,6191,1820,1108,19
70317,1173,7203,6191,1820,1103,16
70317,1173,307,6191,1819,1108,17
70317,1173,309,6175,1819,1110,19
82695,1172,264,6191,1819,1109,18
82695,1172,7201,6191,1819,1105,19
82695,1172,313,6191,1819,1107,18
82695,1172,311,6191,1819,1109,18
70368,1171,264,6191,1819,1107,19
70368,1171,8992,6191,1819,1103,19
70368,1171,315,6191,1818,1113,18
70368,1171,306,6176,1819,1111,19
70370,1172,263,6183,1819,1111,18
70370,1172,7207,6192,1818,1104,18
70370,1172,313,6177,1819,1105,18
70370,1172,311,6191,1819,1106,19
79751,1172,264,6191,1819,1104,19
79751,1172,7202,6173,1819,1104,16
79751,1172,307,6191,1819,1108,18
79751,1172,309,6191,1819,1107,18
70370,1172,264,6191,1819,1107,18
70370,1172,7204,6178,1819,1106,18
70370,1172,307,6191,1819,1107,17
70370,1172,311,6191,1818,1109,18
79550,1172,264,6191,1819,1108,19
79550,1172,7218,6176,1819,1110,18
79550,1172,307,6192,1819,1109,18
79550,1172,309,6166,1820,1108,18
70368,1171,263,6184,1819,1108,18
70368,1171,7203,6182,1818,1106,18
70368,1171,314,6191,1819,1104,19
70368,1171,306,6174,1819,1106,20
70318,1172,264,6192,1818,1103,19
70318,1172,7208,6191,1820,1112,18
70318,1172,306,6191,1819,1107,18
70318,1172,311,6191,1819,1107,18
82744,1172,264,6190,1819,1108,18
82744,1172,7206,6192,1818,1104,17
82744,1172,306,6191,1819,1109,19
82744,1172,2095,6174,1819,1109,19
70370,1172,264,6190,1819,1106,19
70370,1172,7206,6178,1819,1107,17
70370,1172,305,6174,1820,1105,18
70370,1172,312,6181,1819,1108,18
70520,1172,263,6191,1819,1106,18
70520,1172,7202,6191,1819,1099,19
70520,1172,312,6189,1819,1110,18
70520,1172,308,6191,1819,1107,18
70432,1171,264,6172,1819,1108,18
70432,1171,7220,6179,1819,1110,18
70432,1171,311,6191,1819,1109,17
70432,1171,309,6192,1819,1109,18
70433,1172,264,6191,1819,1108,19
70433,1172,7219,6191,1820,1101,19
70433,1172,309,6190,1819,1108,18
70433,1172,2095,6191,1819,1106,18
70369,1172,264,6191,1819,1107,18
70369,1172,7205,6191,1819,1108,18
70369,1172,311,6188,1819,1107,19
70369,1172,314,6174,1819,1106,18
70318,1171,264,6191,1819,1106,18
70318,1171,7203,6191,1819,1104,19
70318,1171,315,6191,1819,1108,18
70318,1171,310,6192,1819,1108,18
70317,1171,264,6190,1819,1108,18
70317,1171,7220,6191,1819,1104,18
70317,1171,314,6192,1818,1107,19
70317,1171,311,6187,1819,1106,18
77228,1173,264,6186,1819,1105,18
77228,1173,7207,6191,1819,1104,19
77228,1173,2100,6191,1819,1107,17
77228,1173,311,6186,1819,1109,18
70418,1171,264,6191,1819,1106,19
70418,1171,7217,6192,1819,1106,18
70418,1171,311,6190,1819,1107,18
70418,1171,312,6172,1819,1109,18
70432,1172,265,6191,1819,1105,18
70432,1172,7221,6191,1819,1104,16
70432,1172,305,6192,1818,1106,18
70432,1172,311,6191,1819,1107,19
70432,1172,264,6184,1819,1107,19
70432,1172,7201,6171,1819,1107,19
70432,1172,314,6191,1819,1107,19
70432,1172,312,6191,1819,1105,19
70371,1172,264,6171,1818,1104,18
70371,1172,9004,6191,1819,1106,17
70371,1172,310,6191,1819,1108,18
70371,1172,311,6192,1818,1108,19
70281,1172,264,6191,1819,1105,17
70281,1172,7217,6191,1819,1102,18
70281,1172,308,6192,1818,1105,19
70281,1172,314,6188,1819,1108,19
70230,1172,264,6191,1819,1102,19
70230,1172,7201,6173,1819,1113,17
70230,1172,314,6191,1819,1108,18
70230,1172,310,6191,1819,1109,18
70244,1171,264,6191,1819,1109,18
70244,1171,7207,6171,1818,1106,18
70244,1171,307,6191,1819,1105,17
70244,1171,305,6191,1819,1105,19
77152,1171,263,6191,1819,1106,17
77152,1171,9003,6192,1819,1109,18
77152,1171,310,6191,1819,1111,18
77152,1171,308,6191,1819,1111,18
75911,1172,264,6191,1819,1111,18
75911,1172,7207,6192,1818,1105,20
75911,1172,314,6167,1819,1106,18
75911,1172,310,6191,1819,1103,19
70370,1172,264,6192,1819,1104,18
70370,1172,7216,6178,1819,1108,18
70370,1172,307,6191,1819,1107,18
70370,1172,311,6191,1819,1107,18
70369,1172,264,6191,1819,1107,18
70369,1172,7206,6191,1819,1103,19
70369,1172,316,6179,1819,1108,18
70369,1172,313,6191,1819,1107,18
79501,1172,264,6191,1819,1109,18
79501,1172,7205,6171,1818,1108,18
79501,1172,313,6176,1819,1106,18
79501,1172,310,6191,1819,1105,20
70357,1172,265,6191,1819,1106,17
70357,1172,7217,6191,1819,1106,19
70357,1172,313,6191,1820,1110,19
70357,1172,308,6178,1820,1109,18
70305,1172,264,6191,1819,1108,18
70305,1172,7207,6183,1820,1108,18
70305,1172,310,6191,1819,1108,18
70305,1172,311,6191,1819,1106,18
70357,1172,264,6173,1819,1107,18
70357,1172,7203,6191,1819,1105,19
70357,1172,312,6191,1819,1108,18
70357,1172,311,6192,1819,1109,18
92225,1171,263,6191,1819,1106,18
92225,1171,7208,6191,1819,1106,18
92225,1171,313,6191,1819,1105,19
92225,1171,313,6191,1818,1107,19
75909,1171,263,6182,1819,1105,18
75909,1171,7205,6189,1819,1102,19
75909,1171,307,6191,1819,1107,18
75909,1171,312,6191,1818,1108,19
70407,1172,265,6178,1819,1106,18
70407,1172,7207,6191,1819,1104,18
70407,1172,314,6192,1819,1107,17
70407,1172,311,6191,1819,1106,19
70470,1172,264,6191,1819,1106,19
70470,1172,7218,6192,1819,1109,18
70470,1172,309,6185,1819,1108,18
70470,1172,2092,6191,1819,1107,18
70332,1172,264,6191,1819,1109,17
70332,1172,7221,6188,1819,1103,17
70332,1172,309,6191,1819,1104,17
70332,1172,314,6191,1819,1105,19
70344,1172,265,6191,1819,1103,19
70344,1172,7217,6191,1819,1110,18
70344,1172,308,6181,1819,1109,19
70344,1172,312,6191,1819,1108,19
70306,1172,264,6184,1819,1107,18
70306,1172,7206,6191,1818,1106,18
70306,1172,313,6191,1819,1108,19
70306,1172,311,6183,1819,1109,20
70305,1172,264,6182,1819,1109,19
70305,1172,7216,6167,1820,1109,18
70305,1172,2092,6191,1819,1105,18
70305,1172,313,6172,1819,1107,19
77229,1172,264,6192,1818,1107,18
77229,1172,7218,6191,1819,1103,17
77229,1172,306,6183,1820,1108,17
77229,1172,309,6191,1819,1106,20
70343,1173,264,6191,1819,1106,17
70343,1173,7204,6191,1819,1108,18
70343,1173,310,6179,1820,1104,19
70343,1173,307,6191,1819,1106,19
75737,1171,264,6191,1819,1105,18
75737,1171,7220,6191,1819,1103,17
75737,1171,307,6182,1819,1108,18
75737,1171,310,6191,1820,1109,19
70458,1172,264,6191,1819,1109,18
70458,1172,7201,6191,1818,1108,19
70458,1172,2096,6191,1819,1105,18
70458,1172,312,6191,1819,1107,19
70434,1172,264,6192,1819,1105,18
70434,1172,7221,6191,1819,1103,19
70434,1172,315,6191,1820,1106,19
70434,1172,313,6191,1819,1107,19
70369,1172,265,6188,1819,1108,17
70369,1172,7216,6184,1819,1105,19
70369,1172,312,6192,1818,1105,18
70369,1172,313,6186,1819,1107,19
70306,1171,264,6191,1819,1108,18
70306,1171,7207,6172,1818,1105,17
70306,1171,308,6167,1819,1104,18
70306,1171,312,6192,1819,1105,18
70355,1171,264,6191,1818,1108,18
70355,1171,9004,6169,1819,1103,18
70355,1171,310,6191,1819,1107,19
70355,1171,311,6181,1818,1108,20
77227,1171,264,6192,1818,1107,19
77227,1171,7203,6188,1819,1105,19
77227,1171,309,6191,1819,1107,17
77227,1171,310,6179,1819,1109,18
70342,1172,264,6187,1820,1106,19
70342,1172,7201,6183,1819,1105,19
70342,1172,313,6190,1819,1107,18
70342,1172,312,6191,1819,1107,18
70396,1171,263,6182,1819,1104,18
70396,1171,7216,6169,1819,1104,19
70396,1171,309,6191,1819,1106,18
70396,1171,312,6182,1818,1105,20
76023,1172,264,6191,1819,1107,18
76023,1172,8987,6192,1818,1107,19
76023,1172,312,6167,1819,1106,17
76023,1172,311,6191,1819,1106,19
70469,1171,264,6190,1819,1107,17
70469,1171,7208,6191,1819,1106,18
70469,1171,313,6191,1819,1107,19
70469,1171,311,6178,1819,1107,19
70343,1173,264,6176,1819,1106,18
70343,1173,7203,6183,1819,1105,18
70343,1173,313,6179,1819,1104,18
70343,1173,309,6191,1819,1106,20
70281,1172,264,6191,1819,1105,18
70281,1172,7217,6191,1819,1110,17
70281,1172,307,6191,1819,1106,18
70281,1172,313,6192,1818,1105,19
79488,1172,264,6191,1819,1105,19
79488,1172,7205,6191,1819,1104,18
79488,1172,315,6172,1820,1105,19
79488,1172,315,6191,1819,1107,19
77265,1172,264,6191,1819,1106,19
77265,1172,7208,6191,1819,1108,18
77265,1172,311,6179,1819,1109,18
77265,1172,311,6191,1819,1108,19
70344,1171,264,6191,1819,1108,17
70344,1171,7202,6191,1820,1103,17
70344,1171,306,6191,1819,1104,19
70344,1171,314,6192,1819,1107,19
70407,1172,265,6189,1819,1105,19
70407,1172,7222,6191,1819,1108,17
70407,1172,310,6192,1818,1109,18
70407,1172,2095,6191,1819,1110,19
75661,1172,264,6191,1819,1109,18
75661,1172,7207,6192,1818,1101,19
75661,1172,308,6192,1819,1108,18
75661,1172,311,6191,1819,1106,18
70457,1172,264,6191,1819,1105,18
70457,1172,7214,6191,1819,1106,18
70457,1172,312,6172,1818,1106,19
70457,1172,315,6178,1819,1107,18
70408,1172,264,6191,1820,1105,18
70408,1172,7202,6191,1818,1103,19
70408,1172,316,6177,1819,1106,18
70408,1172,309,6191,1819,1108,19
70305,1172,264,6192,1818,1107,18
70305,1172,7217,6191,1819,1106,18
70305,1172,312,6191,1819,1105,18
70305,1172,2099,6192,1818,1105,19
70307,1172,265,6180,1819,1106,18
70307,1172,7202,6191,1819,1104,19
70307,1172,314,6191,1819,1107,17
70307,1172,311,6191,1819,1111,19
77165,1171,264,6191,1819,1110,18
77165,1171,7208,6191,1820,1107,18
77165,1171,311,6181,1818,1108,19
77165,1171,313,6191,1819,1106,19
70330,1171,264,6174,1819,1109,19
70330,1171,7206,6192,1818,1106,17
70330,1171,312,6187,1819,1106,18
70330,1171,308,6173,1819,1106,19
70395,1172,264,6171,1819,1105,18
70395,1172,7219,6167,1819,1105,18
70395,1172,2097,6191,1819,1105,18
70395,1172,313,6192,1819,1105,18
76112,1172,264,6192,1819,1105,19
76112,1172,7202,6191,1819,1103,16
76112,1172,306,6174,1819,1108,18
76112,1172,311,6191,1819,1108,19
70408,1172,264,6191,1819,1107,19
70408,1172,7209,6191,1819,1103,19
70408,1172,316,6169,1819,1105,17
70408,1172,307,6191,1819,1105,18
70433,1172,264,6191,1819,1103,17
70433,1172,7207,6191,1819,1104,19
70433,1172,313,6191,1819,1109,19
70433,1172,309,6191,1818,1110,19
70355,1172,265,6191,1819,1108,18
70355,1172,8995,6167,1819,1105,18
70355,1172,311,6184,1819,1105,17
70355,1172,313,6169,1820,1106,19
70293,1172,265,6188,1819,1104,19
70293,1172,7209,6191,1819,1107,16
70293,1172,311,6171,1818,1109,17
70293,1172,311,6191,1819,1108,19
77254,1172,264,6191,1819,1109,18
77254,1172,7208,6172,1819,1106,18
77254,1172,314,6188,1819,1109,18
77254,1172,312,6173,1819,1110,19
70332,1172,264,6192,1818,1107,17
70332,1172,7215,6191,1819,1109,18
70332,1172,310,6191,1819,1107,18
70332,1172,312,6180,1819,1108,20
70394,1172,265,6177,1819,1107,19
70394,1172,9005,6186,1820,1106,19
70394,1172,308,6191,1819,1106,19
70394,1172,313,6191,1819,1108,19
70471,1172,264,6191,1820,1105,19
70471,1172,7210,6182,1818,1108,18
70471,1172,311,6167,1819,1107,18
70471,1172,310,6191,1819,1107,19
75824,1173,264,6191,1819,1105,18
75824,1173,7202,6183,1820,1103,18
75824,1173,315,6191,1819,1104,19
75824,1173,306,6191,1819,1105,19
70318,1172,264,6191,1819,1106,17
70318,1172,7206,6191,1820,1110,18
70318,1172,307,6191,1819,1110,18
70318,1172,308,6182,1819,1110,19
79382,1172,264,6192,1819,1111,19
79382,1172,7202,6191,1819,1102,17
79382,1172,307,6173,1820,1104,17
79382,1172,307,6191,1819,1105,19
70101,1171,264,6189,1819,1106,18
70101,1171,7206,6191,1819,1104,18
70101,1171,306,6172,1819,1104,18
70101,1171,306,6191,1819,1106,18
77061,1172,265,6191,1819,1106,19
77061,1172,7204,6191,1820,1104,18
77061,1172,314,6191,1818,1105,18
77061,1172,314,6191,1819,1107,19
70253,1172,264,6176,1819,1103,18
70253,1172,7201,6191,1820,1105,18
70253,1172,313,6191,1820,1105,19
70253,1172,313,6191,1819,1106,18
79441,1172,264,6191,1819,1107,19
79441,1172,7208,6171,1819,1103,16
79441,1172,310,6191,1819,1108,19
79441,1172,311,6191,1819,1106,18
75825,1172,264,6191,1819,1108,18
75825,1172,7209,6191,1819,1108,18
75825,1172,310,6191,1820,1105,18
75825,1172,313,6191,1819,1106,18
75598,1172,265,6191,1820,1107,18
75598,1172,7208,6191,1819,1102,19
75598,1172,315,6182,1818,1110,18
75598,1172,310,6191,1819,1108,18
70243,1173,264,6191,1819,1107,18
70243,1173,7201,6183,1820,1102,19
70243,1173,307,6189,1819,1108,18
70243,1173,2097,6191,1819,1108,18
70177,1173,264,6191,1819,1107,18
70177,1173,7206,6173,1819,1101,19
70177,1173,308,6190,1819,1105,18
70177,1173,312,6191,1819,1108,18
70065,1172,264,6191,1819,1107,18
70065,1172,7206,6191,1819,1106,17
70065,1172,311,6178,1819,1103,19
70065,1172,311,6191,1819,1107,19
76962,1171,263,6191,1819,1105,18
76962,1171,7209,6191,1819,1102,16
76962,1171,307,6188,1819,1109,18
76962,1171,312,6191,1819,1107,18
70127,1171,264,6191,1819,1107,17
70127,1171,7203,6191,1819,1105,18
70127,1171,2099,6179,1819,1105,18
70127,1171,308,6191,1819,1108,19
70319,1172,264,6191,1819,1107,17
70319,1172,7213,6179,1819,1107,16
70319,1172,305,6185,1819,1111,18
70319,1172,305,6191,1818,1112,19
70317,1171,264,6191,1819,1109,18
70317,1171,7219,6186,1819,1103,19
70317,1171,312,6192,1819,1103,18
70317,1171,315,6187,1819,1103,18
70318,1171,264,6185,1819,1102,18
70318,1171,7206,6191,1819,1104,17
70318,1171,306,6178,1820,1107,18
70318,1171,307,6184,1819,1108,19
75922,1173,264,6191,1819,1109,18
75922,1173,7205,6191,1819,1106,18
75922,1173,2098,6192,1819,1108,18
75922,1173,310,6176,1819,1108,19
70342,1171,264,6191,1819,1107,19
70342,1171,7205,6191,1818,1105,19
70342,1171,313,6177,1819,1105,18
70342,1171,310,6191,1819,1108,18
70344,1172,264,6172,1819,1106,18
70344,1172,7208,6191,1819,1105,19
70344,1172,314,6174,1819,1104,19
70344,1172,315,6191,1819,1106,19
77214,1172,264,6179,1819,1108,16
77214,1172,7200,6191,1819,1109,18
77214,1172,309,6191,1818,1107,18
77214,1172,311,6167,1819,1109,18
70369,1172,264,6191,1819,1105,18
70369,1172,8993,6191,1819,1104,17
70369,1172,314,6191,1820,1107,19
70369,1172,311,6191,1819,1109,19
70383,1172,264,6191,1819,1106,19
70383,1172,7219,6170,1819,1108,18
70383,1172,314,6191,1819,1112,17
70383,1172,306,6192,1819,1114,19
70382,1172,265,6169,1819,1111,19
70382,1172,7202,6191,1819,1104,19
70382,1172,314,6191,1818,1104,19
70382,1172,315,6167,1819,1106,19
79727,1172,264,6192,1819,1103,17
79727,1172,7202,6168,1819,1109,18
79727,1172,315,6191,1820,1105,18
79727,1172,313,6180,1818,1106,19
70332,1172,265,6191,1819,1107,18
70332,1172,9000,6191,1820,1102,17
70332,1172,307,6191,1819,1103,19
70332,1172,306,6178,1819,1105,18
70343,1173,264,6187,1819,1104,18
70343,1173,7204,6191,1819,1109,18
70343,1173,310,6191,1819,1106,18
70343,1173,311,6185,1819,1106,18
70357,1172,264,6191,1820,1105,18
70357,1172,7202,6191,1819,1104,18
70357,1172,314,6191,1819,1107,18
70357,1172,310,6192,1819,1108,19
77301,1172,264,6191,1819,1109,18
77301,1172,7220,6191,1819,1106,18
77301,1172,312,6191,1819,1106,18
77301,1172,313,6191,1819,1103,19
79474,1173,264,6191,1819,1104,18
79474,1173,7203,6191,1820,1102,19
79474,1173,308,6180,1819,1109,18
79474,1173,312,6175,1819,1107,18
70382,1172,264,6191,1819,1107,18
70382,1172,7219,6189,1819,1107,18
70382,1172,312,6191,1819,1111,18
70382,1172,307,6171,1819,1113,19
70355,1172,264,6178,1819,1112,18
70355,1172,7217,6175,1819,1105,19
70355,1172,311,6172,1819,1108,18
70355,1172,313,6177,1819,1107,18
70395,1172,264,6190,1819,1109,18
70395,1172,7203,6192,1819,1107,19
70395,1172,312,6167,1819,1107,18
70395,1172,2093,6191,1819,1110,18
75960,1172,264,6190,1819,1110,18
75960,1172,7217,6191,1819,1103,19
75960,1172,308,6180,1819,1104,19
75960,1172,306,6191,1819,1105,19
70381,1172,264,6191,1819,1104,18
70381,1172,7204,6192,1819,1103,18
70381,1172,314,6176,1820,1106,18
70381,1172,309,6191,1818,1107,18
70330,1172,265,6191,1819,1104,18
70330,1172,7219,6191,1819,1104,16
70330,1172,306,6182,1819,1110,17
70330,1172,308,6168,1819,1110,19
77340,1173,264,6186,1819,1109,18
77340,1173,7204,6172,1819,1109,18
77340,1173,310,6191,1820,1106,18
77340,1173,2098,6191,1819,1106,18
70306,1172,264,6191,1820,1105,18
70306,1172,7209,6191,1818,1105,16
70306,1172,314,6191,1819,1109,17
70306,1172,308,6183,1819,1109,19
70370,1172,264,6172,1818,1109,18
70370,1172,7213,6188,1819,1105,18
70370,1172,307,6191,1819,1105,17
70370,1172,306,6191,1819,1105,19
70470,1172,263,6191,1819,1103,17
70470,1172,7204,6191,1819,1105,16
70470,1172,313,6191,1819,1106,18
70470,1172,313,6174,1820,1105,18
70396,1172,264,6191,1819,1105,18
70396,1172,7214,6188,1819,1106,18
70396,1172,31454,6173,1819,1108,19
70396,1172,311,6191,1819,1110,19
70381,1173,264,6191,1819,1104,19
70381,1173,7204,6191,1819,1111,18
70381,1173,308,6191,1820,1111,18
70381,1173,307,6185,1819,1111,19
70343,1172,264,6172,1820,1108,18
70343,1172,7214,6169,1819,1105,18
70343,1172,309,6191,1819,1104,18
70343,1172,313,6191,1818,1106,18
70405,1172,265,6191,1819,1104,19
70405,1172,7215,6191,1819,1112,17
70405,1172,313,6191,1818,1114,18
70405,1172,314,6186,1819,1113,19
77216,1172,263,6175,1819,1111,19
77216,1172,8993,6191,1819,1105,19
77216,1172,313,6192,1819,1104,17
77216,1172,306,6191,1819,1107,18
70344,1172,264,6191,1819,1105,18
70344,1172,7207,6182,1818,1111,18
70344,1172,308,6191,1819,1112,18
70344,1172,307,6183,1819,1111,19
70394,1171,264,6191,1819,1111,19
70394,1171,7219,6187,1819,1101,19
70394,1171,313,6191,1819,1103,17
70394,1171,306,6178,1819,1103,18
70395,1173,264,6176,1819,1103,18
70395,1173,7206,6191,1819,1111,18
70395,1173,308,6178,1820,1106,19
70395,1173,308,6191,1819,1107,19
70408,1172,264,6192,1818,1107,18
70408,1172,9004,6192,1819,1104,19
70408,1172,314,6191,1819,1108,18
70408,1172,311,6192,1818,1106,18
75686,1173,264,6191,1819,1108,18
75686,1173,7208,6191,1819,1106,18
75686,1173,312,6191,1819,1103,18
75686,1173,307,6175,1819,1104,19
70318,1172,264,6191,1819,1104,18
70318,1172,7216,6191,1819,1099,19
70318,1172,310,6191,1819,1108,18
70318,1172,309,6192,1819,1110,20
70354,1172,264,6191,1819,1109,17
70354,1172,7217,6191,1819,1105,18
70354,1172,313,6172,1818,1103,18
70354,1172,309,6167,1820,1105,19
86347,1172,265,6191,1819,1105,19
86347,1172,7218,6191,1819,1104,16
86347,1172,305,6192,1819,1106,18
86347,1172,312,6191,1819,1106,18
70332,1172,264,6191,1819,1104,17
70332,1172,7201,6182,1818,1105,19
70332,1172,314,6191,1819,1108,19
70332,1172,311,6191,1819,1107,19
70383,1172,265,6179,1819,1106,19
70383,1172,7220,6192,1819,1105,16
70383,1172,305,6173,1819,1106,18
70383,1172,314,6191,1819,1107,18
70381,1172,264,6191,1819,1107,18
70381,1172,7201,6191,1819,1105,18
70381,1172,314,6168,1819,1107,17
70381,1172,308,6191,1819,1108,19
84981,1172,265,6188,1819,1106,19
84981,1172,7218,6191,1819,1103,19
84981,1172,316,6191,1818,1111,18
84981,1172,308,6191,1819,1110,20
75999,1172,265,6191,1820,1110,18
75999,1172,7214,6191,1819,1105,19
75999,1172,314,6191,1820,1104,19
75999,1172,314,6191,1819,1104,19
70394,1172,264,6191,1819,1104,17
70394,1172,7219,6191,1820,1109,18
70394,1172,309,6191,1819,1108,18
70394,1172,310,6192,1819,1109,18
70355,1172,265,6191,1819,1108,18
70355,1172,7209,6191,1819,1107,18
70355,1172,311,6191,1818,1108,19
70355,1172,2097,6169,1820,1107,20
77266,1172,265,6178,1819,1106,16
77266,1172,7212,6191,1819,1110,19
77266,1172,307,6192,1819,1107,18
77266,1172,311,6191,1819,1107,19
70381,1172,264,6191,1819,1106,18
70381,1172,7202,6192,1819,1110,18
70381,1172,309,6191,1819,1104,16
70381,1172,304,6173,1819,1107,18
70370,1172,264,6192,1818,1108,18
70370,1172,7220,6166,1820,1106,18
70370,1172,310,6182,1819,1106,19
70370,1172,312,6191,1819,1106,18
70445,1172,264,6191,1819,1105,18
70445,1172,7217,6191,1820,1102,18
70445,1172,2093,6181,1819,1108,20
70445,1172,313,6191,1819,1107,19
70407,1172,264,6191,1819,1105,17
70407,1172,7202,6191,1820,1108,18
70407,1172,310,6191,1819,1107,18
70407,1172,311,6192,1819,1108,18
70381,1172,264,6189,1819,1107,18
70381,1172,7220,6191,1820,1104,19
70381,1172,314,6191,1818,1109,18
70381,1172,309,6191,1819,1106,18
75821,1171,264,6191,1818,1108,18
75821,1171,7204,6191,1819,1107,18
75821,1171,311,6191,1819,1107,18
75821,1171,312,6168,1819,1106,18
70342,1172,264,6176,1819,1106,18
70342,1172,7219,6191,1819,1101,19
70342,1172,2095,6192,1818,1106,18
70342,1172,313,6191,1819,1105,19
77178,1172,264,6191,1819,1106,18
77178,1172,7201,6191,1819,1105,18
77178,1172,314,6191,1819,1105,18
77178,1172,313,6191,1819,1105,18
70294,1172,264,6184,1819,1107,19
70294,1172,7219,6192,1818,1105,19
70294,1172,314,6191,1819,1108,18
70294,1172,310,6192,1819,1108,18
70332,1172,265,6189,1819,1108,18
70332,1172,7216,6191,1819,1109,18
70332,1172,310,6191,1819,1105,19
70332,1172,313,6191,1819,1106,18
