TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
79787,1148,171,6167,1840,1103,19,38292
77241,1148,171,6167,1840,1102,19,38291
70354,1148,172,6167,1839,1104,19,38292
75672,1148,172,6167,1840,1102,19,38292
70419,1148,172,6168,1840,1101,20,38293
76037,1148,171,6166,1840,1103,20,38290
70557,1148,171,6167,1840,1102,19,38289
70417,1148,172,6167,1840,1103,20,38294
70367,1148,172,6168,1839,1102,20,38293
77214,1148,172,6167,1840,1102,19,38294
70369,1148,171,6167,1840,1102,19,38292
70393,1149,171,6166,1841,1102,20,38290
70406,1148,172,6167,1839,1102,19,38294
79888,1148,172,6167,1840,1104,19,38293
75936,1148,171,6167,1840,1101,20,38289
70404,1148,171,6167,1840,1104,19,38297
70405,1148,172,6168,1839,1103,20,38292
77327,1147,172,6167,1840,1102,19,38292
70419,1147,171,6166,1840,1101,20,38292
70344,1147,171,6167,1840,1101,19,38289
70443,1148,171,6167,1841,1102,19,38293
70406,1147,172,6167,1840,1102,20,38292
70381,1147,171,6167,1840,1103,19,38291
70382,1148,171,6167,1840,1103,19,38293
70331,1148,171,6167,1840,1104,19,38294
82643,1147,171,6167,1840,1101,19,38286
79849,1148,172,6167,1840,1102,19,38294
70444,1149,171,6166,1840,1104,19,38297
70393,1147,173,6168,1840,1102,19,38291
70419,1148,172,6167,1840,1103,19,38292
70444,1148,172,6167,1840,1102,19,38293
79538,1148,171,6167,1840,1102,20,38292
70392,1147,171,6166,1840,1101,19,38290
77303,1148,172,6167,1839,1102,19,38290
70381,1148,172,6167,1840,1104,19,38294
75911,1148,172,6167,1841,1103,19,38293
70481,1148,171,6167,1839,1102,20,38292
70493,1148,172,6167,1840,1103,19,38291
70357,1147,171,6167,1841,1101,19,38293
79686,1147,171,6167,1841,1101,19,38288
70319,1147,171,6167,1840,1102,18,38296
77240,1148,172,6167,1840,1103,20,38294
70355,1148,172,6167,1840,1102,19,38288
70383,1148,171,6166,1840,1104,19,38295
75760,1148,172,6167,1841,1104,20,38297
70483,1148,171,6166,1841,1103,19,38291
70418,1147,171,6167,1840,1102,19,38291
70380,1148,172,6167,1840,1102,20,38291
70366,1148,172,6167,1839,1105,20,38297
77240,1148,172,6167,1840,1103,19,38295
70443,1147,171,6167,1840,1102,19,38292
70407,1148,171,6166,1840,1104,19,38292
79775,1147,172,6167,1841,1103,19,38297
70381,1148,172,6167,1839,1103,19,38293
75874,1147,171,6167,1841,1102,18,38292
70354,1147,172,6168,1839,1104,19,38296
70393,1147,171,6166,1840,1101,19,38292
77304,1148,171,6167,1841,1102,20,38294
70369,1148,171,6167,1840,1102,19,38293
70356,1148,172,6167,1839,1103,20,38291
70406,1148,172,6166,1840,1102,19,38289
70369,1148,171,6167,1840,1102,18,38289
70394,1147,172,6166,1840,1102,19,38293
75709,1148,171,6167,1840,1104,19,38295
70342,1147,172,6167,1840,1104,19,38295
92164,1147,171,6167,1840,1105,19,38296
70382,1147,172,6167,1840,1103,19,38292
70444,1148,171,6167,1841,1101,19,38291
70393,1148,171,6167,1839,1102,19,38290
70394,1148,172,6167,1840,1101,19,38295
70381,1148,172,6167,1840,1102,19,38290
70330,1148,172,6167,1841,1102,19,38292
70354,1148,171,6167,1840,1101,19,38295
77265,1148,172,6167,1840,1101,19,38294
75672,1148,172,6167,1841,1100,19,38287
70444,1147,172,6167,1840,1103,19,38292
70483,1148,172,6167,1840,1103,19,38293
70446,1148,172,6167,1841,1102,19,38290
70393,1148,171,6166,1840,1103,20,38292
79710,1148,172,6167,1841,1101,19,38292
70379,1147,172,6168,1839,1102,19,38294
77252,1147,171,6167,1840,1103,19,38293
70381,1147,171,6167,1841,1102,19,38288
70382,1147,171,6166,1840,1103,19,38295
75860,1148,171,6167,1841,1100,19,38287
70494,1148,172,6167,1840,1102,18,38293
70367,1148,172,6168,1840,1103,19,38295
70367,1148,172,6167,1841,1103,19,38296
79499,1147,172,6167,1840,1102,19,38289
77240,1147,171,6167,1841,1103,19,38295
70369,1148,171,6167,1840,1101,19,38289
70419,1148,172,6168,1840,1103,19,38292
79912,1148,172,6167,1840,1102,19,38296
70430,1148,172,6168,1840,1102,19,38293
75686,1148,172,6168,1839,1105,19,38292
70455,1148,172,6167,1840,1102,19,38294
70418,1148,171,6167,1841,1102,19,38290
77291,1148,172,6167,1840,1102,20,38291
70356,1148,172,6166,1840,1102,19,38295
70406,1147,172,6167,1839,1102,19,38293
70457,1148,172,6167,1841,1101,19,38290
70420,1148,171,6167,1840,1101,18,38289
70394,1147,172,6167,1840,1102,19,38294
70405,1148,172,6167,1840,1102,20,38291
75771,1147,172,6167,1840,1103,20,38293
86761,1148,171,6167,1841,1103,19,38295
70418,1148,172,6166,1840,1102,20,38291
70405,1148,172,6168,1839,1103,19,38292
70393,1148,171,6167,1840,1100,19,38293
70407,1147,172,6166,1840,1102,19,38288
70345,1148,171,6167,1840,1102,19,38291
70342,1149,171,6166,1840,1104,19,38296
70342,1148,172,6167,1840,1103,19,38295
77265,1148,172,6167,1840,1102,19,38290
75847,1148,171,6167,1841,1103,20,38295
70457,1147,172,6166,1840,1103,19,38293
70445,1148,171,6167,1840,1101,19,38286
70445,1147,171,6167,1841,1101,20,38292
79814,1148,171,6166,1840,1103,19,38294
70330,1148,171,6166,1840,1101,19,38290
70279,1147,172,6167,1841,1101,19,38288
77266,1148,171,6167,1840,1101,19,38294
70793,1148,171,6166,1840,1103,19,38291
75623,1147,172,6167,1840,1102,19,38289
75774,1148,171,6167,1840,1102,19,38293
70432,1148,172,6167,1840,1102,19,38291
70419,1147,172,6167,1840,1101,19,38286
70330,1147,172,6167,1840,1100,18,38287
70417,1148,172,6167,1839,1102,20,38292
77227,1147,171,6167,1840,1101,19,38288
70320,1147,171,6167,1840,1102,19,38292
79827,1148,172,6167,1840,1102,19,38293
70432,1148,172,6167,1840,1103,19,38290
75897,1147,171,6167,1840,1102,19,38287
70406,1147,172,6167,1840,1101,20,38294
70405,1148,172,6167,1840,1103,19,38296
70366,1148,172,6167,1840,1101,19,38288
77241,1148,171,6167,1840,1103,19,38291
70369,1147,171,6167,1840,1102,19,38290
70393,1148,172,6166,1841,1103,18,38291
70406,1148,172,6168,1840,1101,18,38290
70419,1148,172,6167,1840,1104,18,38298
70356,1148,172,6167,1840,1103,19,38294
70406,1147,171,6167,1841,1102,19,38289
94434,1147,173,6168,1840,1102,20,38289
77291,1147,171,6167,1840,1103,19,38295
70420,1147,171,6167,1841,1101,19,38289
70356,1148,171,6167,1840,1102,18,38291
70443,1148,172,6167,1841,1100,19,38292
70456,1148,172,6167,1839,1103,20,38295
70432,1148,171,6166,1840,1102,19,38289
70356,1147,171,6166,1840,1103,19,38294
70343,1147,171,6167,1840,1103,20,38291
77265,1147,172,6167,1839,1103,19,38288
75860,1148,171,6167,1840,1101,20,38293
70430,1148,172,6167,1840,1101,19,38293
70445,1148,172,6168,1839,1100,20,38290
79701,1148,172,6167,1841,1103,19,38292
70294,1148,171,6167,1840,1101,19,38293
70242,1148,172,6167,1841,1102,19,38290
70242,1147,171,6167,1840,1102,20,38294
77202,1148,172,6167,1841,1102,19,38291
70292,1148,172,6167,1840,1101,19,38289
75809,1147,172,6166,1840,1102,19,38291
70407,1148,171,6167,1840,1101,19,38290
70470,1148,172,6167,1839,1101,19,38285
70331,1147,172,6167,1841,1102,19,38293
70242,1147,171,6167,1840,1102,18,38291
70229,1148,171,6167,1840,1102,19,38289
77165,1147,171,6167,1840,1102,19,38290
174143,1147,172,6167,1839,1104,19,38292
70357,1148,171,6166,1840,1101,18,38289
70370,1147,171,6166,1840,1102,19,38293
75699,1147,171,6167,1841,1101,19,38290
