RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
0.064028,0.004069,-0.171217,5.297210,4.005612,1.545279,6.189790,19.564003,18.996956,17.526884,16.553392,398.437500,375.000000,2320.312500,1
0.063822,0.004006,-0.313633,4.956063,3.829337,1.511562,5.788283,17.111441,19.609371,17.014275,15.920045,398.437500,0.000000,2343.750000,1
0.063625,0.004050,-0.089700,5.605439,4.312038,1.532287,6.607278,19.736624,22.109152,15.903852,12.520576,398.437500,375.000000,773.437500,1
0.064647,0.004118,0.042460,4.962799,3.837397,1.495610,5.739249,17.585728,21.010601,18.074547,16.254833,398.437500,375.000000,0.000000,1
0.062537,0.003913,-0.244016,5.164451,3.830349,1.511678,5.790256,18.285828,22.681690,21.366217,13.562158,375.000000,398.437500,2273.437500,1
0.064772,0.004197,-0.073469,5.701961,4.208896,1.520793,6.400859,20.261469,25.655832,20.890984,12.155146,398.437500,375.000000,1054.687500,1
0.067620,0.004558,0.255203,5.258950,4.328121,1.525655,6.603220,19.322237,27.515455,18.759212,16.857138,398.437500,375.000000,1078.125000,1
0.065579,0.004300,-0.076063,6.393374,5.050351,1.532677,7.740558,23.076180,19.386471,18.413910,14.907063,375.000000,398.437500,2343.750000,1
0.066927,0.004345,-0.357034,5.677936,3.856583,1.548340,5.971301,21.991762,23.868689,19.811905,16.513142,0.000000,23.437500,398.437500,1
0.063920,0.004088,0.442077,7.531800,5.904634,1.573814,9.292796,23.946356,17.804739,13.756175,12.968338,398.437500,3585.937500,2554.687500,1
0.061497,0.003782,0.134170,5.402311,4.328428,1.536074,6.648786,19.814846,17.625460,14.996545,14.533580,398.437500,375.000000,1945.312500,1
0.060338,0.003642,0.011410,6.752621,4.639738,1.581382,7.337196,24.519793,20.062954,17.084112,11.817750,398.437500,375.000000,1078.125000,1
0.057158,0.003268,-0.126847,5.414927,4.116188,1.529063,6.293911,19.075203,23.791918,23.139566,11.756331,398.437500,375.000000,1359.375000,1
0.061243,0.003752,-0.097127,5.803166,4.193890,1.569575,6.582627,20.958151,28.582375,23.882973,11.666927,398.437500,375.000000,1335.937500,1
0.059645,0.003559,-0.082095,5.373175,4.175652,1.503579,6.278421,19.307035,25.088999,20.108595,12.582785,398.437500,375.000000,3375.000000,1
0.064942,0.004219,-0.061685,6.342592,4.767360,1.571516,7.491983,21.128906,21.263977,15.602877,14.275082,398.437500,375.000000,1617.187500,1
0.061955,0.003840,-0.053536,5.358916,4.513956,1.532467,6.917489,19.797892,22.022408,18.757053,14.874244,398.437500,375.000000,1453.125000,1
0.057116,0.003264,-0.063543,5.496955,4.492491,1.509157,6.779875,19.338646,20.917868,18.253462,15.358667,398.437500,375.000000,1945.312500,1
0.062725,0.003878,-0.189933,6.102807,4.077457,1.569295,6.398731,19.370548,22.596815,18.010521,17.391388,398.437500,1945.312500,375.000000,1
0.063013,0.003903,0.714150,6.840740,6.407529,1.561447,10.005015,23.148417,23.003189,20.428667,17.043301,398.437500,375.000000,0.000000,1
0.058587,0.003434,0.200764,5.811881,4.958994,1.541604,7.644804,20.688015,22.106276,17.615644,13.857075,398.437500,375.000000,2320.312500,1
0.055589,0.003092,-0.583380,5.901363,4.104910,1.525797,6.263261,20.926737,21.085617,16.788277,13.598310,398.437500,375.000000,1429.687500,1
0.057582,0.003317,-0.319188,6.053652,4.192383,1.557987,6.531678,22.145475,21.212589,17.981390,15.215354,398.437500,375.000000,2085.937500,1
0.061778,0.003760,-0.425912,8.796781,4.127921,1.583344,6.535918,26.104143,22.349977,20.228416,15.642330,398.437500,375.000000,0.000000,1
0.061205,0.003670,-0.520742,6.519621,4.166427,1.548383,6.451225,21.255289,22.866936,20.170101,18.064617,398.437500,375.000000,0.000000,1
0.063537,0.004039,-0.001130,5.885315,4.196609,1.552945,6.517103,21.457977,26.213816,21.762215,18.299498,398.437500,375.000000,2343.750000,1
0.064001,0.004094,0.257750,6.434862,5.271946,1.555485,8.200432,21.774271,22.691620,20.165806,17.375496,398.437500,375.000000,2343.750000,1
0.062662,0.003908,0.384398,6.180099,4.989046,1.541710,7.691662,23.833715,18.057024,14.477396,13.104640,398.437500,2343.750000,2320.312500,1
0.063347,0.004015,0.329167,6.271641,5.285677,1.561307,8.252564,21.457632,16.266056,16.104631,15.195675,398.437500,2109.375000,375.000000,1
0.060590,0.003673,0.020719,4.531897,3.536741,1.486052,5.255781,16.047333,17.446445,16.551020,10.944839,398.437500,375.000000,1945.312500,1
0.066058,0.004365,0.257909,5.760195,4.876210,1.528071,7.451193,19.835289,25.725004,19.600616,13.177430,398.437500,375.000000,1945.312500,1
0.071560,0.005070,0.296208,5.496426,4.069979,1.555041,6.328982,18.731121,24.830074,19.220753,16.119223,398.437500,375.000000,1945.312500,1
0.065101,0.004240,0.026051,5.128255,4.111386,1.515360,6.230231,17.790390,20.823591,18.235256,17.628939,398.437500,796.875000,773.437500,1
0.065984,0.004354,-0.184526,5.872905,4.194385,1.542730,6.470802,20.223009,20.769085,18.336344,14.359670,398.437500,375.000000,820.312500,1
0.068152,0.004647,0.056556,4.987338,4.321821,1.521965,6.577660,19.703228,24.249020,19.964417,14.654452,398.437500,375.000000,890.625000,1
0.068265,0.004662,0.040366,6.449196,5.023767,1.537798,7.725538,22.426062,26.122063,20.432692,14.734885,398.437500,375.000000,2343.750000,1
0.066969,0.004428,-0.614621,5.867863,3.720314,1.557570,5.794648,19.246510,24.208355,19.486418,15.738708,398.437500,375.000000,0.000000,1
0.060159,0.003606,0.005951,5.193907,4.724463,1.514681,7.156055,19.041431,24.341688,20.262573,14.140967,398.437500,375.000000,1171.875000,1
0.059132,0.003483,-0.017313,5.490745,4.274848,1.532492,6.551170,19.279505,21.342293,18.563000,13.417987,398.437500,375.000000,23.437500,1
0.064187,0.004084,-0.406037,7.741162,4.548085,1.604712,7.298366,24.371943,18.619425,15.983236,14.706456,398.437500,375.000000,750.000000,1
0.063549,0.004040,0.167246,5.384109,4.069190,1.561828,6.355374,18.830175,19.416248,17.400270,15.816031,398.437500,375.000000,2109.375000,1
0.064802,0.004186,-0.298200,6.900196,4.596773,1.589839,7.308128,23.622856,25.451431,18.919416,13.698463,398.437500,375.000000,2132.812500,1
0.065723,0.004312,-0.138098,6.800869,4.155172,1.593148,6.619807,21.881046,25.928074,19.761154,16.643141,398.437500,375.000000,2156.250000,1
0.060898,0.003706,0.044151,5.522733,4.788547,1.545593,7.401143,19.710905,23.357565,19.648432,14.098080,398.437500,375.000000,2156.250000,1
0.057261,0.003280,-0.180398,4.892977,3.579429,1.483658,5.310650,16.903292,24.075064,22.072220,10.564013,398.437500,375.000000,2273.437500,1
0.067921,0.004567,-0.431008,6.243469,3.884067,1.551930,6.027801,21.418283,27.449316,21.091404,15.191016,398.437500,375.000000,2109.375000,1
0.066690,0.004450,0.049826,5.955448,4.763667,1.531494,7.295527,20.879339,26.350546,18.646086,17.551010,398.437500,375.000000,1757.812500,1
0.062539,0.003910,0.035487,5.023485,4.125402,1.495914,6.171248,18.440798,17.497417,16.536903,14.358551,398.437500,1781.250000,1289.062500,1
0.064491,0.004146,-0.226627,5.318942,3.843144,1.536917,5.906593,18.222824,16.247301,15.833208,13.334002,375.000000,398.437500,2226.562500,1
0.061426,0.003775,-0.173055,5.715356,4.028092,1.521880,6.130272,20.250675,19.863504,15.707153,11.152390,398.437500,375.000000,679.687500,1
0.060262,0.003633,0.092313,5.172774,4.586598,1.512441,6.936960,18.636597,18.999670,14.356190,12.340604,398.437500,375.000000,960.937500,1
0.061515,0.003786,0.271865,6.953694,4.898530,1.564374,7.663134,22.856876,20.291391,19.264341,16.767460,398.437500,796.875000,375.000000,1
0.059894,0.003579,0.443615,7.220120,5.801537,1.554284,9.017239,24.123911,20.548929,17.127281,16.189678,398.437500,375.000000,796.875000,1
0.061672,0.003805,0.085495,5.393078,4.202223,1.532429,6.439611,18.479378,23.263632,20.518354,13.192397,398.437500,375.000000,2250.000000,1
0.064111,0.004112,-0.031456,5.725145,3.934289,1.527559,6.009859,19.500469,23.410841,19.087933,16.249886,398.437500,375.000000,1429.687500,1
0.066489,0.004423,0.183968,5.508821,4.747884,1.524487,7.238087,19.655485,22.539661,19.623379,14.936307,398.437500,375.000000,2343.750000,1
0.069393,0.004814,0.249793,5.551849,4.526826,1.538917,6.966410,18.776995,27.286871,19.911280,13.924073,398.437500,375.000000,2250.000000,1
0.066532,0.004428,0.107225,5.900393,4.934908,1.536128,7.580651,20.692636,24.838818,23.271873,13.400304,398.437500,375.000000,1875.000000,1
