RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
0.001521,0.000002,-1.073762,2.703848,0.632778,1.596945,1.010513,8.536068,1.533290,1.494870,1.013833,23.437500,0.000000,46.875000,0
0.000559,0.000000,0.783615,5.023460,3.627791,1.563405,5.671708,15.739964,0.393670,0.273421,0.222200,46.875000,23.437500,140.625000,0
0.007277,0.000038,-0.662923,1.927062,0.545753,1.460388,0.797011,5.928195,7.950133,7.869972,4.040442,23.437500,0.000000,46.875000,0
0.000599,0.000000,-0.494329,3.921173,3.383076,1.447801,4.898021,13.046469,0.452270,0.430568,0.307246,70.312500,0.000000,46.875000,0
0.007554,0.000041,-0.758160,2.175400,0.537505,1.464905,0.787393,6.088250,8.329229,8.125081,4.224443,0.000000,23.437500,46.875000,0
0.002728,0.000005,1.059286,2.882300,2.845974,1.560623,4.441493,7.684439,3.095731,2.837690,1.428481,0.000000,23.437500,46.875000,0
0.001742,0.000002,-0.174395,1.660292,1.239505,1.299306,1.610496,5.967015,1.977839,1.770273,0.555818,0.000000,23.437500,70.312500,0
0.001304,0.000002,-1.466524,11.922903,4.419360,1.935202,8.552354,31.174711,0.673694,0.619242,0.616583,445.312500,421.875000,468.750000,0
0.012659,0.000106,-0.606670,1.845866,0.378864,1.417889,0.537188,5.159166,15.074711,14.012372,4.897232,0.000000,23.437500,46.875000,0
0.007114,0.000036,-0.699705,2.130068,0.544332,1.444968,0.786542,6.134134,7.850663,7.684474,3.787444,0.000000,23.437500,46.875000,0
0.014238,0.000139,0.333687,1.828742,2.081816,1.344973,2.799987,5.371789,16.393362,15.266040,5.521361,0.000000,23.437500,46.875000,0
0.011844,0.000133,1.365124,7.640074,4.291960,1.568054,6.730026,16.051352,6.838133,6.015340,5.716072,140.625000,117.187500,0.000000,0
0.016288,0.000265,1.223189,5.624887,3.587476,1.619954,5.811546,14.809639,9.507779,9.016420,7.897492,117.187500,609.375000,585.937500,0
0.018379,0.000337,0.831924,5.047836,3.645664,1.522937,5.552116,14.040894,12.732068,10.251865,9.769894,585.937500,117.187500,562.500000,0
0.022275,0.000485,0.707765,4.607871,3.943138,1.476421,5.821730,13.548225,12.734663,12.528792,12.471386,23.437500,562.500000,445.312500,0
0.021330,0.000454,1.472339,6.412977,4.236763,1.561561,6.615963,14.808432,15.492487,12.909425,9.453912,445.312500,117.187500,562.500000,0
0.021556,0.000465,1.337215,6.334389,4.250117,1.545535,6.568703,14.679646,15.008975,11.852670,11.730474,445.312500,117.187500,421.875000,0
0.020511,0.000421,0.816754,5.294782,3.501432,1.510210,5.287898,13.405901,14.983182,12.895507,10.566258,421.875000,539.062500,445.312500,0
0.021141,0.000446,1.080083,6.107033,4.206640,1.556947,6.549515,15.822584,17.112131,10.639561,10.592163,421.875000,539.062500,515.625000,0
0.019792,0.000392,0.631908,4.156786,3.144906,1.466997,4.613567,11.502950,17.362734,12.811902,10.241590,421.875000,398.437500,515.625000,0
0.027955,0.000645,1.519528,5.786383,4.124823,1.617678,6.672635,13.019298,23.993385,19.287783,18.207506,0.000000,23.437500,421.875000,0
0.021774,0.000474,0.907648,5.848150,3.896074,1.561430,6.083446,15.721071,18.539337,13.909617,10.753422,421.875000,398.437500,515.625000,0
0.018371,0.000335,0.501760,4.499660,3.678782,1.469107,5.404523,13.009822,16.224577,11.601800,9.871870,421.875000,398.437500,515.625000,0
0.020474,0.000358,-0.562997,3.759720,2.271720,1.477816,3.357186,11.458042,16.018444,15.357343,13.789147,0.000000,23.437500,421.875000,0
