TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70292,1148,172,6191,1841,1102,6,38321
77216,1147,171,6168,1840,1105,6,38307
70380,1149,171,6192,1840,1105,6,38345
70393,1148,172,6192,1840,1105,6,38333
79799,1147,173,6181,1839,1105,5,38311
70407,1148,172,6182,1840,1102,6,38318
70381,1148,171,6185,1840,1104,6,38334
75834,1148,172,6192,1840,1103,5,38341
70217,1147,171,6191,1840,1103,5,38338
77252,1147,171,6191,1840,1104,6,38340
70329,1148,172,6191,1839,1105,5,38332
70381,1148,172,6191,1840,1103,6,38341
70395,1147,171,6191,1840,1102,5,38327
70358,1147,171,6191,1840,1103,6,38340
70381,1148,171,6178,1840,1103,5,38292
70391,1148,171,6191,1841,1104,6,38342
70341,1148,172,6191,1840,1104,6,38318
92000,1148,171,6189,1841,1104,6,38341
70367,1147,173,6192,1840,1104,6,38340
70382,1148,172,6191,1841,1103,6,38291
70433,1148,171,6186,1840,1104,5,38312
70382,1148,172,6177,1840,1104,6,38288
70469,1148,171,6179,1840,1104,6,38320
70316,1147,173,6191,1839,1105,6,38328
70318,1148,171,6192,1840,1103,6,38318
77240,1148,172,6191,1841,1106,6,38343
70368,1147,171,6192,1840,1106,6,38315
75848,1148,172,6191,1841,1103,6,38332
70381,1148,172,6168,1841,1105,6,38287
70468,1149,171,6169,1841,1103,5,38301
79762,1148,171,6169,1840,1106,6,38326
70305,1148,171,6191,1840,1103,6,38327
70318,1148,171,6191,1841,1103,6,38340
77228,1147,171,6188,1840,1104,6,38337
70354,1148,172,6191,1840,1103,6,38338
70419,1148,172,6172,1840,1106,6,38323
70419,1148,172,6191,1840,1104,6,38328
76036,1148,172,6178,1840,1104,5,38330
70267,1147,172,6191,1839,1104,5,38322
70293,1148,171,6192,1840,1105,5,38320
70344,1148,172,6191,1841,1104,5,38299
77215,1148,172,6169,1840,1106,6,38304
70342,1148,171,6191,1840,1104,5,38344
70394,1148,172,6174,1841,1104,6,38307
79839,1148,172,6192,1840,1105,6,38315
70982,1149,171,6191,1841,1104,6,38341
75735,1148,171,6188,1840,1106,6,38321
75634,1147,172,6187,1840,1104,5,38316
79661,1148,172,6176,1840,1102,5,38317
77201,1148,172,6191,1840,1103,6,38336
70329,1147,172,6191,1841,1104,6,38303
