RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
888.201843,789282.687500,-0.007532,5.262979,4.206609,1.503566,6.324915,18.814404,261594.078125,237188.500000,192582.578125,2929.687500,726.562500,1453.125000,2
944.211975,891971.062500,0.083329,5.237094,4.157413,1.510146,6.278304,17.965433,280960.000000,247384.640625,210440.781250,2929.687500,1476.562500,2953.125000,2
1017.477356,1035763.125000,0.234955,5.798754,5.678308,1.528446,8.678989,21.727224,277551.718750,245527.750000,233933.906250,1476.562500,2929.687500,960.937500,2
1041.887817,1086058.875000,0.077247,7.187436,5.623414,1.588376,8.932095,24.334133,261533.593750,256068.812500,224089.515625,1570.312500,1546.875000,1335.937500,2
949.918335,902778.937500,0.025658,5.877995,4.641011,1.521629,7.061895,21.707884,235144.937500,204335.953125,202273.390625,1476.562500,1101.562500,1453.125000,2
1038.648193,1079312.250000,-0.085537,6.741029,4.924932,1.580644,7.784561,22.028440,416835.718750,314169.906250,293907.281250,1476.562500,1453.125000,1101.562500,2
1056.652222,1117050.625000,-0.294396,5.625773,3.891068,1.556219,6.055355,20.202749,470581.343750,313762.312500,288501.406250,1476.562500,2929.687500,1101.562500,2
976.538086,954092.750000,-0.420556,5.348117,3.604795,1.500764,5.409946,18.180277,323989.656250,321913.906250,298266.812500,1453.125000,1476.562500,2929.687500,2
1020.429565,1041785.312500,-0.376641,6.065132,4.012954,1.562000,6.268232,19.886251,291564.281250,269746.093750,268350.562500,1453.125000,375.000000,2929.687500,2
964.783203,931262.062500,-0.332053,4.871579,3.413227,1.505403,5.138283,17.990086,324574.593750,296843.406250,230257.875000,1476.562500,2929.687500,1453.125000,2
1003.315491,1007133.562500,-0.060010,5.784376,4.380775,1.548843,6.785134,20.785402,260263.890625,256470.312500,251976.703125,1148.437500,2953.125000,2929.687500,2
1050.417114,1103914.000000,0.154282,6.559147,5.125632,1.579285,8.094832,23.632183,309435.843750,296218.687500,244588.125000,1101.562500,1125.000000,1828.125000,2
986.889404,974426.062500,0.082218,5.040825,4.450029,1.494612,6.651067,17.534796,366465.375000,263731.968750,252091.078125,1476.562500,375.000000,1453.125000,2
1089.623901,1187860.750000,-0.521615,7.108445,4.416764,1.585723,7.003767,21.996212,405065.687500,363650.718750,332663.812500,1476.562500,1453.125000,890.625000,2
1024.202759,1049500.625000,-0.238538,6.152712,4.494452,1.542086,6.930831,21.536097,354828.125000,297424.531250,274089.937500,1101.562500,914.062500,890.625000,2
968.833679,939095.062500,0.041353,6.327590,4.967699,1.547169,7.685868,23.825518,368927.812500,265428.343750,246473.578125,1101.562500,750.000000,726.562500,2
944.819336,893118.687500,-0.069918,6.705740,4.783014,1.594359,7.625840,22.320915,302391.312500,280152.156250,232034.859375,1101.562500,1078.125000,1476.562500,2
849.066223,721263.375000,-0.029166,5.676785,4.582225,1.525905,6.992039,19.533304,187988.078125,168739.546875,163317.625000,2203.125000,1523.437500,2226.562500,2
924.477539,855075.812500,0.096168,5.980216,4.592899,1.561473,7.171685,20.925306,240154.750000,227404.500000,216556.312500,867.187500,1453.125000,1476.562500,2
964.117371,929975.187500,0.056395,5.148874,4.003196,1.540920,6.168607,19.505362,355970.000000,333039.437500,279016.218750,1476.562500,1453.125000,2929.687500,2
891.732178,795571.375000,-0.123643,4.897515,3.624041,1.511266,5.476890,16.744165,308662.312500,243714.437500,242053.890625,1476.562500,1453.125000,2929.687500,2
841.985413,709280.500000,-0.182089,6.883076,4.911628,1.539982,7.563819,23.979206,230940.109375,197273.593750,185729.750000,1476.562500,1101.562500,375.000000,4
790.950195,625905.437500,-0.074502,4.752406,4.067920,1.489794,6.060361,17.154266,243663.609375,235007.437500,191514.812500,1828.125000,2929.687500,2953.125000,2
861.485840,742520.500000,-0.015254,5.502923,4.433809,1.547473,6.861202,20.023863,234051.828125,230066.359375,214481.750000,2929.687500,1828.125000,2203.125000,2
894.905884,801240.875000,-0.157878,7.500402,4.735328,1.621810,7.679804,24.073460,216341.718750,213089.703125,199744.046875,1195.312500,1453.125000,1171.875000,2
734.423157,539602.125000,0.125931,5.284975,4.285747,1.501340,6.434361,18.543060,158033.984375,141773.656250,139668.984375,1218.750000,1476.562500,1195.312500,0
785.022949,616557.312500,-0.057197,5.680281,4.550673,1.556131,7.081443,19.637947,243709.296875,195447.234375,189170.765625,1101.562500,1476.562500,1453.125000,4
885.912781,785219.562500,-0.132589,6.856455,4.205359,1.624916,6.833356,22.905045,300731.687500,277068.843750,247696.843750,914.062500,1101.562500,1476.562500,4
826.520447,683467.125000,-0.303857,6.689875,3.875435,1.584473,6.140522,22.318047,241734.765625,210006.843750,191177.593750,937.500000,914.062500,1125.000000,4
743.832947,553556.875000,-0.207642,6.128991,4.339870,1.541711,6.690826,21.928682,203325.343750,194797.843750,179618.828125,1031.250000,375.000000,773.437500,4
740.235962,548214.875000,-0.106529,5.734201,4.750530,1.538650,7.309401,21.013653,225955.296875,218568.109375,191953.437500,351.562500,375.000000,2929.687500,4
779.890808,608521.000000,-0.066637,6.342072,5.297330,1.547361,8.196880,24.507454,232829.718750,229309.953125,225664.968750,1453.125000,2953.125000,1476.562500,2
815.812988,665875.375000,-0.062527,7.243789,5.031685,1.586902,7.984791,23.302633,223554.187500,179982.656250,177999.031250,1476.562500,2929.687500,1101.562500,2
794.230774,631108.062500,-0.308246,6.225243,4.195180,1.563714,6.560061,20.549192,218896.484375,212430.015625,211119.406250,1101.562500,914.062500,726.562500,0
794.326111,631262.062500,-0.297441,7.107725,4.704238,1.568583,7.378991,24.237112,284557.156250,251624.421875,239804.937500,703.125000,726.562500,679.687500,0
767.003723,588582.250000,0.009214,5.306890,4.687675,1.492096,6.994462,19.351561,224444.875000,195274.531250,187627.375000,937.500000,2953.125000,914.062500,4
865.705444,749811.875000,-0.193486,6.546180,4.943551,1.571184,7.767229,22.585609,235524.171875,229093.609375,206669.343750,796.875000,773.437500,820.312500,2
887.892517,788737.750000,-0.212566,6.777156,4.256801,1.604084,6.828268,23.901363,238532.421875,228100.109375,213930.500000,2929.687500,1218.750000,867.187500,2
775.414795,601561.937500,-0.240920,5.636981,3.723692,1.521138,5.664248,18.236195,235282.515625,183811.000000,155202.234375,1054.687500,2929.687500,2906.250000,4
787.934509,621142.500000,-0.325428,7.033529,4.899825,1.578253,7.733166,23.703094,208290.125000,208266.781250,204926.703125,1406.250000,1453.125000,1429.687500,4
729.223999,532024.875000,0.012662,5.418055,4.403064,1.525300,6.715995,19.359966,197816.218750,172743.437500,167910.921875,1406.250000,2953.125000,2929.687500,4
723.307068,523428.906250,-0.047551,5.284897,4.211270,1.513851,6.375234,17.720980,213915.000000,187503.171875,187137.984375,1101.562500,2929.687500,1078.125000,4
831.527161,691775.625000,0.016211,5.921978,4.187504,1.573854,6.590521,19.765272,276495.687500,216140.875000,212079.734375,1101.562500,843.750000,1476.562500,0
819.898987,672562.562500,-0.086437,5.242682,4.266609,1.536184,6.554298,18.305429,295495.718750,207134.281250,204420.906250,1476.562500,1125.000000,1101.562500,4
785.670105,617578.125000,-0.076821,5.805639,4.453835,1.539415,6.856299,21.130932,274203.656250,199547.375000,184572.781250,1476.562500,1453.125000,375.000000,2
781.636963,611253.312500,0.011414,6.751793,5.360747,1.572114,8.427708,25.812540,231309.250000,201339.593750,174129.828125,1476.562500,1101.562500,1078.125000,2
754.972412,570260.250000,0.092170,5.776106,5.124787,1.516311,7.770773,19.822273,185921.781250,173547.250000,156863.375000,1101.562500,984.375000,726.562500,4
833.895996,695722.375000,-0.015350,6.165925,4.962192,1.568945,7.785408,21.948828,248874.359375,224011.953125,218575.078125,703.125000,726.562500,1101.562500,2
804.259399,647147.500000,0.048175,5.759963,4.656886,1.518629,7.072080,19.571735,206357.937500,196452.031250,192830.531250,750.000000,679.687500,1476.562500,4
836.089355,699384.937500,0.111198,4.820221,3.768109,1.499670,5.650921,17.272646,292582.906250,230313.968750,222314.500000,820.312500,890.625000,796.875000,0
909.631165,827833.000000,0.150623,7.339202,6.307919,1.610367,10.158065,26.022160,219922.453125,217993.796875,209614.984375,1078.125000,1054.687500,1007.812500,2
751.619446,565206.750000,0.301670,4.976444,4.676229,1.463453,6.843443,18.513000,209678.265625,193886.078125,176751.187500,1476.562500,375.000000,1453.125000,2
836.367249,699842.562500,0.091905,5.151630,4.450096,1.542287,6.863326,18.868505,249134.312500,247915.968750,243102.000000,1101.562500,1476.562500,1453.125000,4
859.553284,739173.062500,-0.147470,6.681755,4.456981,1.580557,7.044512,22.797384,320975.218750,242080.578125,229180.015625,1101.562500,2929.687500,1078.125000,4
740.475769,548571.375000,0.143437,4.842457,4.266140,1.490923,6.360485,16.728416,236660.718750,191390.921875,176078.343750,1101.562500,1476.562500,2929.687500,4
764.078918,584101.375000,0.079182,5.879736,5.240281,1.569898,8.226705,22.532148,214892.546875,210634.750000,194042.406250,1476.562500,1101.562500,1453.125000,2
695.844666,484435.906250,-0.017423,5.511714,4.176193,1.513311,6.319879,19.089365,198935.343750,181309.312500,164728.046875,2929.687500,1476.562500,1453.125000,4
685.742676,470471.843750,0.020580,5.352303,4.396015,1.502726,6.606007,19.627060,209777.531250,178281.812500,167222.515625,1476.562500,2929.687500,2953.125000,0
758.066284,574941.937500,0.093088,5.903898,4.376310,1.523033,6.665264,18.851849,275628.812500,241770.062500,173169.812500,1476.562500,1453.125000,2929.687500,2
840.140259,706180.250000,-0.045348,6.064415,4.488596,1.538954,6.907744,20.017242,326911.250000,281809.687500,173683.531250,1476.562500,1453.125000,2929.687500,2
894.104065,799811.375000,-0.110936,5.760669,3.613402,1.556452,5.624085,18.635838,335029.812500,251993.765625,225088.687500,1476.562500,1453.125000,1007.812500,2
832.130493,692779.187500,0.039648,5.572258,4.609244,1.537384,7.086181,20.659739,245116.859375,218824.156250,196007.453125,1476.562500,2929.687500,1453.125000,4
752.705078,566839.625000,-0.041816,5.653992,3.974277,1.535965,6.104350,19.568186,235761.546875,187228.468750,186634.046875,726.562500,2929.687500,1828.125000,4
730.919861,534501.875000,-0.142255,6.142484,3.799856,1.580583,6.005987,19.264315,201846.171875,176917.671875,158932.734375,1828.125000,1851.562500,1078.125000,2
706.068909,498776.531250,0.013467,5.517381,4.462802,1.526836,6.813967,20.358622,189535.015625,175247.859375,163863.156250,2953.125000,1851.562500,2929.687500,2
763.108643,582617.062500,0.038188,5.527316,4.041090,1.540300,6.224492,19.870367,233512.515625,190508.046875,188014.750000,1453.125000,1476.562500,2953.125000,4
774.560059,600234.625000,-0.125632,6.501724,4.380448,1.571069,6.881986,21.795805,204361.218750,200783.171875,177049.468750,1453.125000,1476.562500,1101.562500,4
687.063538,472285.656250,-0.180195,5.280505,4.208034,1.510292,6.355361,17.920290,173679.656250,157701.468750,147985.656250,726.562500,1101.562500,1218.750000,2
696.777405,485735.937500,-0.184250,6.529075,4.957036,1.560667,7.736282,22.227823,188426.812500,165839.843750,144774.781250,1476.562500,1101.562500,1500.000000,2
671.547913,451194.593750,-0.198427,5.448137,3.991703,1.523594,6.081735,19.873249,210099.375000,189886.968750,172702.515625,2929.687500,1476.562500,1101.562500,0
697.160706,486271.312500,-0.084513,5.294406,4.068288,1.536788,6.252097,18.142117,181161.515625,179708.187500,179067.765625,1828.125000,2929.687500,1851.562500,4
745.960938,556727.625000,-0.235942,5.795297,4.750339,1.542580,7.327777,21.138449,217571.078125,198932.984375,193412.484375,1476.562500,1453.125000,1078.125000,2
772.581970,597172.375000,0.022679,5.712974,4.528464,1.541343,6.979916,18.717201,201596.140625,199799.000000,188430.468750,1476.562500,796.875000,375.000000,2
833.450500,694979.812500,-0.312576,6.625093,5.128027,1.570022,8.051113,22.575825,245773.953125,239423.000000,234446.109375,2929.687500,1476.562500,2953.125000,4
805.081848,648473.500000,-0.378483,6.062372,3.945357,1.548430,6.109109,21.761562,273214.781250,261553.734375,244598.953125,1476.562500,1101.562500,2929.687500,0
718.583618,516614.343750,-0.072073,4.706763,3.692104,1.478215,5.457723,17.163158,213875.156250,189104.453125,182811.562500,2929.687500,1476.562500,2953.125000,2
804.966553,648287.000000,-0.150258,7.364484,5.426087,1.607241,8.721029,25.555868,229725.000000,227474.234375,216212.796875,1171.875000,1101.562500,984.375000,4
792.024048,627608.125000,-0.312243,7.419869,4.617168,1.576359,7.278313,25.421572,230259.812500,193196.968750,192852.687500,1148.437500,1078.125000,1101.562500,4
748.338684,560283.812500,-0.033298,6.144913,4.714826,1.540200,7.261775,21.612120,252034.203125,242632.828125,162232.078125,726.562500,750.000000,1171.875000,0
726.308228,527777.625000,-0.013879,5.555655,4.433496,1.547271,6.859821,19.778704,217547.453125,215161.890625,184080.234375,1476.562500,1453.125000,1828.125000,2
655.746826,430213.281250,-0.057743,4.708666,4.527359,1.468569,6.648742,17.813982,233629.437500,221801.171875,181365.656250,1476.562500,1453.125000,375.000000,0
747.082520,558404.125000,-0.015158,6.178371,4.802711,1.555341,7.469851,21.508688,230124.656250,208477.515625,177765.890625,2953.125000,1476.562500,375.000000,2
815.046326,664623.437500,-0.256307,5.889519,4.146354,1.547703,6.417324,21.135210,199082.609375,180863.000000,171699.390625,2929.687500,5554.687500,1828.125000,2
850.930847,724436.000000,0.093527,5.545828,4.621474,1.540324,7.118568,19.467623,211708.359375,174416.984375,168747.390625,1101.562500,750.000000,1453.125000,2
893.457581,798654.625000,-0.004396,6.736210,5.183592,1.578320,8.181368,22.594879,256642.140625,239398.265625,225287.312500,1101.562500,1242.187500,1078.125000,2
868.288940,754292.812500,-0.033239,5.743493,5.315693,1.512515,8.040069,20.819725,255865.781250,245279.421875,234715.718750,1476.562500,1101.562500,375.000000,2
993.564087,987652.125000,-0.228266,6.216497,4.565380,1.562302,7.132502,22.060560,288097.406250,278086.125000,275751.875000,1453.125000,375.000000,1101.562500,2
1027.124268,1055500.750000,0.100200,6.061615,4.838744,1.580262,7.646484,20.935982,325618.500000,290230.000000,286942.468750,1476.562500,2929.687500,1101.562500,2
926.348633,858539.687500,-0.277815,6.213579,4.232065,1.516977,6.419945,21.547445,255903.015625,223693.203125,195109.015625,1476.562500,2929.687500,1453.125000,2
988.265564,977144.375000,-0.349096,6.671377,4.547767,1.599446,7.273906,21.922377,253082.468750,237809.921875,230663.062500,1101.562500,1078.125000,1265.625000,2
922.599304,851605.625000,0.055635,6.076764,5.597409,1.538590,8.612116,21.732086,239178.140625,235722.703125,229417.015625,1148.437500,1265.625000,1476.562500,2
896.833862,804702.000000,0.114969,5.149003,4.521990,1.500510,6.785290,18.514645,224592.296875,201812.609375,190482.875000,1476.562500,375.000000,1265.625000,2
984.068481,968861.812500,0.059554,6.456876,5.540829,1.566371,8.678994,25.069033,284911.531250,267773.312500,223492.984375,2929.687500,1476.562500,1453.125000,2
929.969116,865260.750000,-0.151042,5.877941,4.412393,1.528713,6.745284,20.772110,306891.843750,248819.265625,226431.531250,2929.687500,2953.125000,1476.562500,2
883.772949,781429.500000,0.054439,5.073452,3.846439,1.525867,5.869155,17.924294,263345.093750,256978.375000,228518.375000,2929.687500,1476.562500,2953.125000,2
845.413635,715073.125000,0.011801,5.466252,4.054729,1.523612,6.177834,19.355303,276559.625000,222952.281250,206109.515625,1476.562500,2929.687500,1453.125000,2
835.729004,698783.062500,0.216924,4.977302,5.006162,1.494224,7.480328,19.208941,239594.390625,205226.578125,203712.578125,2953.125000,2929.687500,1476.562500,2
957.286499,916844.312500,-0.060840,7.502561,5.339173,1.620743,8.653429,26.373919,230260.156250,224894.109375,212177.531250,2953.125000,632.812500,2929.687500,2
907.816284,824532.750000,0.023543,5.179552,4.116349,1.523286,6.270378,18.468409,236901.671875,214024.062500,210413.406250,1476.562500,890.625000,773.437500,2
980.246094,961351.187500,-0.008395,6.362354,5.471899,1.569323,8.587176,23.629847,283776.812500,279809.468750,258114.921875,1476.562500,1453.125000,750.000000,2
968.392944,938241.625000,0.011453,6.179624,5.160938,1.551312,8.006224,23.525934,286282.437500,270397.812500,236398.703125,1078.125000,1476.562500,1101.562500,2
858.518494,737413.250000,-0.026942,5.038576,4.148682,1.493756,6.197119,17.776155,210827.468750,199142.875000,195165.546875,1054.687500,1476.562500,2929.687500,2
874.596313,765291.000000,-0.024163,6.042983,4.843115,1.549427,7.504053,22.444742,223950.453125,217598.906250,197900.921875,2929.687500,1476.562500,1453.125000,4
854.983398,731350.937500,0.027433,5.379115,4.321417,1.536907,6.641615,18.387394,254005.515625,239052.531250,233722.578125,1476.562500,375.000000,351.562500,2
828.801758,687232.250000,0.035969,6.194703,5.096915,1.558022,7.941108,23.104910,273421.593750,243023.937500,219469.937500,375.000000,2953.125000,1476.562500,0
799.568909,639616.250000,-0.076308,5.727541,4.692673,1.535750,7.206771,19.882954,251217.828125,210568.203125,182600.296875,1476.562500,375.000000,2929.687500,2
787.127136,619870.312500,-0.033839,5.090280,4.499836,1.498048,6.740972,18.368200,278750.750000,233322.296875,203504.218750,1476.562500,2929.687500,375.000000,4
826.805298,683939.875000,-0.083545,5.561110,4.475222,1.531428,6.853477,20.365988,292962.968750,268012.187500,226646.671875,2953.125000,1476.562500,375.000000,2
799.334656,639245.812500,0.019803,5.877807,4.303489,1.539590,6.625611,19.548655,196948.500000,196004.390625,185644.421875,2953.125000,1476.562500,2976.562500,2
805.948425,649870.687500,-0.504396,6.259847,3.839561,1.523529,5.849685,20.602940,205243.796875,189727.312500,179247.390625,1101.562500,2929.687500,2953.125000,4
909.029602,826739.437500,-0.493496,6.954000,3.983352,1.590394,6.335098,23.693720,301005.187500,243869.203125,221651.500000,1101.562500,1078.125000,1125.000000,2
846.291565,716558.750000,0.010383,5.267684,4.514130,1.504799,6.792861,19.164759,222895.531250,184773.156250,168585.593750,1101.562500,726.562500,2835.937500,2
895.848694,802936.125000,0.148770,5.814022,5.250528,1.538590,8.078410,20.086637,226644.750000,180998.375000,178173.500000,726.562500,3000.000000,2953.125000,2
943.071045,889817.375000,-0.117809,6.252155,3.907769,1.592672,6.223793,21.626036,276462.093750,257669.296875,245112.156250,2929.687500,2953.125000,1476.562500,2
809.458679,655544.062500,-0.111409,5.147610,4.163726,1.488951,6.199582,18.429819,265317.187500,223222.546875,200743.562500,2929.687500,1476.562500,2953.125000,2
895.622925,802532.125000,0.004492,6.645722,4.818847,1.583307,7.629714,23.464632,284682.500000,259026.703125,252910.515625,2953.125000,1101.562500,2929.687500,2
911.080383,830472.125000,0.030581,6.425108,5.041939,1.573121,7.931578,22.423655,260978.296875,229657.921875,208599.437500,2953.125000,1125.000000,1101.562500,2
814.362915,663509.687500,-0.131890,4.864464,3.953858,1.493802,5.906282,17.988396,198419.406250,180655.453125,171433.625000,1101.562500,351.562500,375.000000,4
879.904846,774609.250000,-0.228420,6.098991,4.435469,1.567288,6.951658,20.791281,238212.046875,223857.921875,220822.343750,1101.562500,1476.562500,375.000000,4
854.956787,731307.812500,0.026129,5.742848,4.628654,1.527903,7.072135,18.942980,239507.859375,223444.500000,203021.890625,2929.687500,1101.562500,1476.562500,2
867.639038,753158.750000,0.078930,5.631593,5.270951,1.507724,7.947137,19.982080,240751.218750,236697.796875,207087.140625,2929.687500,1476.562500,2953.125000,2
975.791626,952629.062500,-0.027048,7.154043,4.865853,1.593249,7.752515,24.169682,303192.656250,301491.968750,297287.937500,2953.125000,1476.562500,2929.687500,2
946.460815,896222.500000,-0.125894,5.359513,4.518619,1.518344,6.860816,19.078665,264126.687500,263960.281250,232308.984375,2929.687500,1476.562500,726.562500,2
986.968384,974580.625000,-0.069814,6.604184,4.520066,1.590022,7.187007,23.200418,253515.046875,233315.656250,211309.171875,1453.125000,1476.562500,2929.687500,2
878.622986,772354.062500,0.269463,5.567922,5.622733,1.509051,8.484992,21.131516,202776.578125,200432.937500,199439.296875,2929.687500,1476.562500,375.000000,4
849.570618,722119.312500,0.228859,5.104561,4.970037,1.487705,7.393947,19.111814,225568.484375,215873.093750,197221.640625,375.000000,1218.750000,1476.562500,2
943.363953,890370.125000,-0.054687,5.971830,3.754035,1.573670,5.907613,20.760447,274837.437500,232570.171875,214225.453125,1476.562500,1101.562500,1031.250000,2
905.543579,820409.000000,-0.028979,5.477065,4.387198,1.525412,6.692284,20.919783,270866.937500,216871.390625,215337.000000,1476.562500,726.562500,1101.562500,2
912.493469,833048.687500,0.243821,7.117929,5.698443,1.621907,9.242348,26.072100,234831.078125,224692.781250,218092.546875,1101.562500,1078.125000,2953.125000,2
781.025940,610299.125000,0.171469,5.308012,5.036176,1.512977,7.619616,20.385828,179182.343750,169788.093750,161161.812500,1078.125000,1101.562500,1476.562500,0
782.391113,612429.875000,-0.004207,5.552019,4.774018,1.531031,7.309168,20.114721,196765.140625,185493.875000,175711.109375,1476.562500,1289.062500,1265.625000,2
826.817078,683955.875000,0.126743,5.405062,4.322643,1.524084,6.588069,19.174313,255560.468750,219320.078125,190533.921875,2929.687500,1476.562500,375.000000,2
840.147949,706191.500000,0.014926,5.049759,3.675797,1.513526,5.563414,17.019588,288038.031250,286027.250000,202452.671875,2929.687500,2953.125000,1476.562500,2
