RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
1893.510132,3587131.500000,-0.007080,4.898246,3.768665,1.499806,5.652267,17.560560,615895.187500,523167.781250,427201.968750,398.437500,375.000000,2062.500000,1
1841.565674,3393016.000000,0.215187,5.114056,4.357924,1.511145,6.585457,17.672756,561156.187500,536211.062500,429660.062500,375.000000,398.437500,2250.000000,1
1884.588623,3553408.000000,0.120122,6.301091,4.459200,1.554484,6.931756,21.915751,625400.250000,559887.812500,425585.343750,398.437500,375.000000,1945.312500,1
1879.002563,3532373.500000,-0.037797,5.714268,5.314839,1.538060,8.174541,20.426157,821400.812500,677064.250000,399436.593750,398.437500,375.000000,1945.312500,1
1885.690063,3557558.750000,-0.162607,6.723014,4.944182,1.581582,7.819628,23.407661,824648.375000,742952.187500,337476.843750,398.437500,375.000000,1382.812500,1
1852.895630,3434901.750000,0.107141,5.984474,5.299156,1.535764,8.138255,21.648485,685622.562500,613190.687500,348222.843750,375.000000,398.437500,1335.937500,1
2055.437744,4226887.000000,0.105468,5.844294,4.162067,1.585282,6.598052,19.607063,651555.875000,587994.312500,440898.312500,398.437500,375.000000,2414.062500,1
2002.019165,4010038.000000,0.242857,5.120626,4.678142,1.506333,7.046841,18.285748,704051.937500,489081.312500,471658.125000,398.437500,375.000000,609.375000,1
2092.861084,4382184.000000,0.074351,6.523149,4.757802,1.564423,7.443216,22.429678,663185.875000,640058.750000,456943.312500,375.000000,398.437500,1851.562500,1
2071.140869,4291713.000000,0.131010,7.267575,4.680601,1.572346,7.359527,23.888489,756054.312500,730349.937500,425092.156250,375.000000,398.437500,2765.625000,1
2042.255005,4172833.250000,0.459753,7.227339,6.209292,1.558343,9.676210,24.108133,899541.937500,790990.187500,450451.468750,398.437500,375.000000,2765.625000,1
2072.293945,4296498.500000,0.090558,5.961741,4.221859,1.559434,6.583712,19.776146,969096.687500,759174.625000,420673.687500,398.437500,375.000000,1312.500000,1
2051.186279,4209413.000000,0.152611,5.535956,4.498261,1.532476,6.893476,18.137629,865555.437500,764592.312500,475959.406250,398.437500,375.000000,1640.625000,1
2179.374023,4751981.500000,-0.062509,6.546093,4.617653,1.560782,7.207150,22.020353,893346.875000,742603.312500,416498.812500,398.437500,375.000000,3609.375000,1
2087.313477,4359011.500000,-0.163001,5.199380,3.544171,1.530907,5.425795,18.141764,858355.187500,763402.625000,488083.406250,398.437500,375.000000,1406.250000,1
1963.857666,3858611.500000,0.250232,6.558925,5.193699,1.537912,7.987455,22.034157,706376.625000,666876.125000,446114.093750,375.000000,398.437500,1359.375000,1
2015.218262,4063087.250000,0.005318,5.460359,3.916930,1.540160,6.032700,17.971813,613863.875000,546775.937500,471906.468750,398.437500,375.000000,2085.937500,1
2148.324463,4617553.000000,0.019654,5.947788,4.466728,1.553750,6.940178,20.690155,634180.875000,573226.750000,519099.843750,398.437500,914.062500,375.000000,1
2230.557617,4977815.000000,0.060880,5.707573,4.259321,1.549666,6.600523,20.356052,698506.062500,635771.812500,622744.062500,398.437500,375.000000,914.062500,1
2279.000000,5196370.500000,0.425169,6.566081,4.851391,1.591911,7.722983,23.215992,908862.500000,749331.500000,513783.687500,398.437500,375.000000,914.062500,1
2137.379150,4570616.500000,-0.028446,5.472969,4.055047,1.534309,6.221696,18.416527,846677.437500,798761.937500,473837.718750,398.437500,375.000000,2109.375000,1
2241.906494,5028584.500000,0.060675,6.638497,4.315756,1.586076,6.845119,23.086193,831176.687500,687857.000000,569110.687500,398.437500,375.000000,2320.312500,1
2072.089844,4295651.500000,0.125535,5.414953,4.825036,1.510219,7.286862,18.695986,686710.875000,574600.312500,460188.531250,398.437500,375.000000,867.187500,1
2111.062012,4458751.000000,0.009539,5.766529,4.531550,1.541222,6.984125,19.514486,594939.375000,526818.500000,487643.187500,398.437500,375.000000,843.750000,1
2205.995850,4868790.000000,-0.153357,5.188258,3.630839,1.532023,5.562530,18.379206,639046.937500,612908.312500,599231.062500,375.000000,398.437500,1054.687500,1
2151.870850,4632803.000000,-0.125970,5.932408,4.206807,1.543300,6.492364,20.416023,742042.500000,677695.812500,556716.562500,398.437500,375.000000,1359.375000,1
2034.211548,4140036.000000,0.186926,6.339897,5.569908,1.539021,8.572203,23.952053,735202.187500,558633.562500,525681.812500,398.437500,375.000000,2320.312500,1
1926.575928,3713506.750000,-0.152381,5.798656,3.777986,1.553175,5.867874,20.107506,719425.562500,570559.562500,490224.968750,398.437500,375.000000,2015.625000,1
1776.559937,3157703.250000,0.198319,4.943689,3.831873,1.504921,5.766668,16.560835,670779.000000,654293.312500,440578.906250,375.000000,398.437500,2015.625000,1
1815.308472,3296949.000000,0.235037,5.319505,4.569244,1.521214,6.950799,18.413122,683316.375000,530554.437500,461912.531250,398.437500,375.000000,2320.312500,1
1902.841187,3622561.500000,0.223005,6.463441,4.638143,1.533225,7.111315,21.407520,636738.437500,529740.375000,443572.031250,398.437500,375.000000,2320.312500,1
1965.874512,3866539.000000,0.036714,6.260237,4.821477,1.572343,7.581016,22.303621,604207.500000,564505.937500,469047.937500,375.000000,398.437500,2343.750000,1
1796.312744,3228309.500000,-0.190792,5.612357,4.650890,1.538433,7.155082,21.327742,513440.031250,502663.312500,412800.343750,375.000000,398.437500,1500.000000,1
1724.088135,2973928.750000,-0.023172,5.515257,4.073287,1.541076,6.277242,19.035307,533899.000000,479556.500000,408566.968750,398.437500,375.000000,1101.562500,1
1725.100220,2977420.000000,-0.199188,7.162770,4.828325,1.570438,7.582585,24.631033,578691.000000,420492.125000,368362.500000,398.437500,375.000000,632.812500,1
1728.937012,2990670.500000,0.196410,5.017274,3.947241,1.534227,6.055963,17.185984,571850.187500,438712.468750,368165.437500,398.437500,375.000000,2343.750000,1
1917.513672,3678656.500000,0.229522,7.661434,5.123403,1.601285,8.204027,25.919046,480382.593750,471084.968750,459026.500000,2320.312500,375.000000,398.437500,1
1883.407471,3548955.250000,0.091805,4.905287,4.077717,1.528680,6.233524,17.127140,671606.562500,611221.500000,433421.937500,398.437500,375.000000,1617.187500,1
1896.715210,3599284.750000,0.148874,5.547476,4.137131,1.538495,6.364954,19.212416,824098.875000,616692.500000,434464.281250,398.437500,375.000000,796.875000,1
1927.584839,3717400.000000,-0.125709,5.639585,4.503741,1.542283,6.946042,20.451277,631258.750000,518996.312500,387588.656250,398.437500,375.000000,1335.937500,1
1909.788330,3649061.500000,0.043580,5.569569,4.432840,1.529087,6.778198,18.851223,506581.281250,505077.656250,465392.250000,2296.875000,398.437500,375.000000,1
1912.450562,3659258.000000,-0.126300,6.060061,4.990405,1.557187,7.770994,21.512049,548500.937500,548404.500000,521052.656250,398.437500,375.000000,2296.875000,1
1873.705322,3512484.750000,-0.113223,5.327626,3.623351,1.542004,5.587223,18.020174,691796.875000,608022.687500,383342.218750,398.437500,375.000000,1429.687500,1
1842.137695,3395127.750000,-0.068535,6.265278,4.948009,1.547581,7.657447,21.785200,773842.312500,708782.500000,434975.250000,398.437500,375.000000,1406.250000,1
1840.395630,3388704.000000,0.111539,5.799872,5.304115,1.526727,8.097937,20.680475,765271.937500,684737.625000,465068.687500,398.437500,375.000000,867.187500,1
1976.606567,3908880.250000,0.044789,7.222585,5.620074,1.597232,8.976563,24.768675,765840.750000,722257.187500,587874.062500,398.437500,375.000000,2015.625000,1
1963.901733,3858763.750000,-0.154775,6.013131,4.557735,1.557412,7.098269,20.018848,638780.500000,493637.281250,439018.468750,398.437500,375.000000,2343.750000,1
1993.409546,3975602.250000,-0.003305,6.093143,4.666871,1.552993,7.247619,21.889523,548940.625000,454803.812500,442456.062500,398.437500,1171.875000,1945.312500,1
2005.166382,4022647.500000,0.211764,5.018230,4.629242,1.521370,7.042792,17.672493,522822.218750,516949.750000,452347.593750,375.000000,398.437500,1945.312500,1
