RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
48.659851,2351.513916,-0.050132,5.142889,3.688285,1.525791,5.627551,16.863710,21578.865234,18974.281250,17664.501953,609.375000,773.437500,70.312500,0
51.540791,2633.281494,-0.861621,6.307035,3.116705,1.573993,4.905672,18.764561,26390.929688,22670.445312,19917.128906,890.625000,867.187500,656.250000,0
51.511917,2646.253662,-0.143811,5.555165,4.031030,1.554793,6.267417,18.299135,22534.664062,21711.828125,20907.507812,867.187500,890.625000,914.062500,0
49.630260,2463.266113,0.092178,4.417984,3.666856,1.474211,5.405721,14.930721,23536.146484,20255.169922,19447.255859,632.812500,773.437500,796.875000,0
52.034756,2700.558594,0.168103,5.858324,4.984642,1.519990,7.576606,18.475143,24609.765625,21161.433594,20573.236328,890.625000,773.437500,796.875000,0
54.161583,2920.451904,0.189527,4.155819,3.587513,1.454558,5.218247,14.500507,31175.681641,26102.033203,23352.980469,796.875000,843.750000,820.312500,0
67.421410,4527.408203,-0.651054,9.033332,4.015120,1.698910,6.821326,24.800817,41553.539062,33071.968750,29457.464844,820.312500,796.875000,843.750000,0
48.992054,2388.853271,-0.049801,4.673097,3.908563,1.464251,5.723116,15.766548,26645.746094,22315.410156,19592.562500,820.312500,890.625000,914.062500,0
44.140720,1949.246704,0.095532,4.693789,3.521385,1.502520,5.290952,15.117887,32029.740234,23653.574219,15966.375977,914.062500,890.625000,843.750000,0
48.021030,2305.825439,0.439570,4.159936,4.068041,1.473431,5.993979,14.808224,31957.306641,27701.398438,19364.406250,890.625000,914.062500,796.875000,0
60.447166,3655.489258,-0.122015,5.540079,3.346061,1.568309,5.247656,17.096077,30730.875000,30428.611328,25568.910156,867.187500,796.875000,820.312500,0
60.552044,3665.410400,0.322494,4.789594,3.719163,1.524461,5.669717,16.711599,39981.066406,30556.513672,27409.521484,867.187500,890.625000,468.750000,0
53.370857,2814.024902,0.133032,5.906122,4.128436,1.550125,6.399593,18.226789,29777.732422,24420.619141,24148.050781,867.187500,492.187500,468.750000,0
48.598923,2306.768311,-0.925644,6.297107,3.103372,1.568386,4.867284,17.780869,21070.271484,20750.857422,19937.955078,867.187500,515.625000,890.625000,0
44.090500,1930.853882,-0.426623,5.293492,3.725367,1.539283,5.734393,18.052149,20379.812500,19270.080078,17182.591797,960.937500,492.187500,890.625000,0
39.343922,1541.610718,-0.149788,5.058862,3.767948,1.494813,5.632379,17.409945,20222.589844,17259.425781,16183.016602,960.937500,820.312500,937.500000,0
39.419422,1533.017212,-0.282274,4.320283,3.084396,1.465690,4.520767,13.888864,21154.251953,20748.218750,16609.353516,820.312500,843.750000,937.500000,0
46.619152,2171.660889,-0.168610,6.904294,4.268066,1.637334,6.988248,21.187611,22691.033203,22482.279297,21902.431641,843.750000,867.187500,820.312500,0
