RMS,Mean,Median,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FaultID
354.21169159166976,-6.125596036902458,-28.66800442079728,125489.67378820424,0.8824917910542133,4.926403301328507,3.7085686537443254,1.420833760462156,5.269259546231625,11.732437685852734,291671.3770422647,235786.53432157586,149014.4360140852,398.4375,421.875,93.75,1
203.87495517489748,-2.8026102550444847,-1.194942762748705,41577.44420975532,0.2542805372472284,4.768463230917072,3.858774232514679,1.4313657409406104,5.523317238445909,12.344141091403094,125821.48678423026,109963.39270183347,83804.31454803018,187.5,93.75,210.9375,1
262.41562200566364,-1.4773658930553886,-2.536885157651871,68893.41542563817,0.27548724237512007,4.5410217801773625,3.3682893494422292,1.4937018011629926,5.031219868099982,13.873796696238548,165826.168030223,162878.4927377485,152690.62837847398,421.875,93.75,117.1875,1
304.986779811653,3.9257987443915834,0.14111128453814162,93046.95704859661,0.0392514267482281,3.7159606124835753,2.957142833498197,1.3952701248973518,4.126013050634338,10.803775879995506,266602.2353581053,161509.29020736585,150268.0090507805,398.4375,421.875,93.75,1
206.34625037032652,1.8083865733437818,0.2855960057704079,42596.30375633835,0.05447682000479197,4.803488361043343,3.660571933057541,1.4240436952177602,5.21281438216168,12.952465221385802,118403.27423081463,116620.60413856349,114144.5238896213,187.5,375.0,93.75,1
116.1877105098516,1.6824387827581249,0.23867406078088882,13503.346904368998,-0.35640193701817985,5.085551369271717,3.5038825513750966,1.5156883132831298,5.31079383423591,17.468875853566946,63873.22848512868,54912.56294054336,29593.86491604109,93.75,117.1875,70.3125,1
49.62401510007909,0.16269879839185541,-1.358000121359767,2463.719391738127,-0.06572113975644318,4.591860781805236,4.007354119110906,1.4335460161036233,5.744726532567885,14.520826217151358,20110.043390939612,18405.654021752154,13876.192887882715,93.75,117.1875,5718.75,1
506.58341294290875,-3.251046550763993,-0.019204195182069797,256741.54704873025,-0.15970224251113588,10.152615243840604,4.287248088277781,2.0797882777923795,8.916568317987917,36.45463488416378,329274.40578392596,322478.00385690475,220490.89178775478,468.75,445.3125,492.1875,1
554.5436870020078,2.7554378475052346,6.523549824385414,307661.3336166043,0.28774509990629055,3.376354045276646,2.868917168386904,1.3877059020441185,3.9812132870462076,9.599469151388215,502999.33409708476,455813.39311057696,162803.65452850974,398.4375,421.875,515.625,1
419.48335664792563,0.7588928423462225,0.890576266876406,176051.6733173766,0.13657942720222707,3.5738535086276375,2.989696792234168,1.3953456728359224,4.171660482135384,10.665699477928742,445722.8193240603,279399.8765035093,182145.77587150916,398.4375,421.875,375.0,1
138.2042832331609,-2.9654436817746848,-11.6593696315189,19100.956686769197,0.6620471309378565,3.9516787149542103,3.4961775526377763,1.3589676321580244,4.751192130312195,10.029441956472839,96387.82552903933,95914.0482717757,82456.88899927422,398.4375,187.5,210.9375,1
287.0218236929951,-2.0891495863289644,-2.0668737830301733,82417.40560388875,0.25231358676540133,4.1370667657398865,3.505027683394412,1.4695108390710168,5.150676171992065,13.277834462704014,282121.23449195415,164070.73408670002,155446.69844173075,398.4375,421.875,375.0,1
1038.353748037525,-2.389609135415,0.576318043569267,1078699.5045742237,0.07729012146955164,4.169672788340956,3.0264850531800658,1.4642547747585484,4.431545189854291,11.960165060824606,1023990.0656796038,583454.4817400355,529578.0692001294,398.4375,492.1875,421.875,1
520.9220052315104,-2.942157899218069,15.130772690900866,271483.63961221825,0.3469170110270993,5.444896739648483,3.5469934881841576,1.4895448712085468,5.283405958534825,13.579841217984853,422451.47427074244,318777.6856499659,259412.8789836275,445.3125,421.875,468.75,1
219.71743429261707,-4.54665223254543,-15.721103088612395,48278.65244637162,0.4070666270433453,3.9853945840449265,3.4585074633527353,1.3566050066083746,4.6918285401767506,10.162930739689374,158869.08329214354,148954.19408042435,118592.21602631884,351.5625,375.0,468.75,1
105.11417985809395,-2.8047776583917994,0.022003487669044492,11046.517837064343,-0.31029996372584884,3.0932950653832028,2.4681751224503863,1.3187726976480998,3.254961964501825,9.161097872376937,84110.35856301182,48166.553099436984,45902.11404755053,93.75,70.3125,398.4375,1
65.28813256747128,-0.31165347022098544,0.3569154630730377,4264.525414062037,0.2110365430768263,4.73041341970412,3.544042983542288,1.481953843058881,5.252108119426357,14.447744134316132,46597.873034605815,35206.654523981524,32906.99232262386,93.75,398.4375,117.1875,1
15.02928792334488,-0.1007827706052924,-0.0016973786212875828,225.97967995655313,-0.1384140718591671,2.9964818640679898,2.8962559331000555,1.302942700928857,3.773655528054613,9.929948529352503,9572.45047121957,7114.9430771423295,5664.2242887015545,117.1875,164.0625,281.25,1
21.66769645686182,0.1643944053030444,-0.0015642947276513779,469.6913857231425,0.15525262545953133,3.2196957357680676,3.1396133398567043,1.3504216802602758,4.239801921776866,10.994199572710704,18332.679223169584,15953.248735714491,5424.64994411245,93.75,70.3125,46.875,1
10.835364844836029,0.7649009514969138,0.3745419261411515,116.87712676466064,0.029700464973066294,4.8926272194017155,3.7525791178527954,1.4198930839037718,5.328261136240901,14.25854478546429,6756.287104348437,4994.917882784285,3258.6944766480124,117.1875,93.75,187.5,1
17.911824230253146,0.015390796431444032,0.48628474438233205,320.9899437498404,-0.19998314022484023,4.7652775852765705,3.4659138035746535,1.4887010893637782,5.159709655022543,15.108639712474343,9470.208842898233,8763.043821537034,8423.415718379207,164.0625,93.75,140.625,1
20.058697925125376,0.2806711480933388,0.4933232953984977,402.469104275379,-0.3958404145261659,5.576882130136478,3.91771960114697,1.506731591767262,5.902951890733976,17.989856442791822,9725.270471789569,8437.12818098306,6785.08588390678,1992.1875,2015.625,1968.75,1
40.50405100923736,1.0833489246447048,0.4035590817244844,1640.205384801921,0.06208657520868709,3.9410961351046847,3.415814581026574,1.382214134974005,4.72138719634524,11.877348472858396,29414.154667022478,22450.64079402102,20775.29674306759,2062.5,2039.0625,2085.9375,1
40.40135107976083,-1.2542644223139128,-0.8381787866243492,1631.4926170834444,0.24842902998366012,4.342699799874879,4.052985948374587,1.3872382209237593,5.622457016452158,14.424060203890678,21793.719760383214,21409.80884939891,17191.83519475145,2085.9375,2062.5,1992.1875,1
32.4032794976855,3.290146191826129,1.457489377893124,1039.6551043354514,-0.12999135460313602,2.661016372669244,2.862177558138575,1.2780472874980853,3.657998264516899,8.70862750669084,24011.9843558349,18486.46008626823,14319.763917026481,70.3125,93.75,46.875,1
12.385147652698413,0.6896525291132789,0.1754043931328487,152.99096438755853,-0.06436567390075579,3.3271414277320774,3.525177673796203,1.3526498634727175,4.768331099177506,11.164369289697571,8802.62439379674,7825.206168429372,4005.9180765133087,117.1875,140.625,70.3125,1
11.808979170566337,-0.1699368013440824,-0.015931663802999735,139.491221482408,-0.017003561784391028,3.5890526811202785,3.9840297336613344,1.3258917143519995,5.282392013593567,12.606012332097503,8432.589819739718,6569.900038636434,4378.596647711396,93.75,70.3125,492.1875,1
17.93420506605261,-1.0393802191500494,-0.6714280879563506,320.7119977664261,0.3454275992870909,3.5285467255843543,2.8651015649278513,1.3692160612762307,3.9229430798868776,11.4505322927086,12310.564750543548,10565.883066643419,7641.174844270891,93.75,70.3125,117.1875,1
276.96037824989327,-2.143041175920969,-0.5001455288941685,76739.92916337903,0.0731012003668125,8.135786481880142,3.7020316919297396,1.8647042601154744,6.903194267023883,26.76235617234984,171805.5858003795,164610.36483851264,130539.6214487385,445.3125,421.875,398.4375,1
172.4675049699861,2.4338701170197172,-0.7353122552521347,29753.64469364873,0.46001882800711363,4.021058054506386,3.3732964609302694,1.3946893958812927,4.70470080322334,9.955937319781052,127872.07121620615,96643.88530234924,92152.27282323307,117.1875,398.4375,140.625,1
119.14968443873437,0.9635177848355427,0.24347739823631553,14202.65382489122,-0.22366100348582704,5.9518046392755535,4.284163599572158,1.572145457544059,6.735328342442972,20.31211647575243,50172.67861140518,41501.787470756724,32646.336290388535,375.0,398.4375,140.625,1
21.630155730163,0.6669057207260756,0.01942733089130655,467.6472170384608,-0.2698319585218029,4.043632011258434,3.686442078665641,1.375815527363198,5.071864252553253,13.361527951646144,10639.704949929604,9806.806507859801,8503.158993231416,187.5,375.0,164.0625,1
30.976809257090345,1.4853023744053322,0.4959666891855494,957.8242762416274,-0.17128348703524618,3.710174615477169,3.3616982654865137,1.319087211428116,4.43437319068334,12.767575880380386,17301.28330322376,13034.380386085857,11755.826417507547,2531.25,70.3125,93.75,1
184.98980983996088,-0.21265469147204175,-0.29420201761596065,34237.90224831427,0.4953572162558364,6.910984624420254,4.001826639841466,1.7872297199685383,7.152183504886501,23.22480373713932,119887.48351867021,112923.84537643743,91132.33626063896,375.0,351.5625,117.1875,1
553.3462337111532,-1.079520499921387,1.1895871587616544,306340.4693050863,0.04570422399798988,3.866543987396019,3.0870389580694075,1.4151177615235655,4.36852366007922,11.469964092169949,532192.9633088302,398506.88067041436,206998.95310739434,421.875,398.4375,304.6875,1
681.1212620277244,3.056420798943013,9.400496272360817,464143.46442913054,-0.03775371931037342,3.849820450317471,2.658958634143665,1.4358675973515134,3.817912545464926,11.392284726438179,732517.3898333667,432904.92885337205,401531.56901455397,398.4375,421.875,375.0,1
84.15733442108981,-1.1879511938417457,0.38803053186381153,7084.504939751811,-0.044967450648637296,4.058016593315398,2.913691843511717,1.3919966771904015,4.055849364525085,10.85426833209576,49766.89334720839,45223.51274438723,43671.91152595554,304.6875,93.75,281.25,1
57.21134196507414,-0.7998923826387541,-0.32978823006593005,3274.096501553249,-0.34446075726492953,4.61721380631535,3.0650401584236313,1.4517644065659119,4.449716206694571,14.166655562528847,36121.40435372685,29629.81578626655,28370.323164518923,304.6875,398.4375,328.125,1
306.0523056727594,-2.0973851704472146,-0.24658421635306704,93709.37131201987,0.2175302231478541,9.319303122770632,4.012710145750963,1.902424167918185,7.633876760127134,25.71716575478892,192785.3743176363,159036.44780098274,158359.6314157594,445.3125,468.75,421.875,1
501.89797929687626,-2.717284665447181,-0.020094405890732612,252017.25328579044,-0.32009838923990136,5.346257598342969,3.568021891001966,1.5135378306450618,5.400336112601206,15.946567162436647,324960.09778146015,314394.64333850105,284835.487160255,398.4375,585.9375,609.375,1
355.8671420509199,-4.2060123128540665,-7.745002669527481,126685.59045037582,0.38061695391901473,5.990281205227053,3.575074358880523,1.5253948148893957,5.45339988988038,16.524934511869397,252969.64460629388,215771.93717527544,183269.3784915826,398.4375,375.0,585.9375,1
173.52861756957293,-0.6449122482624352,-1.816867184099444,30126.47539686401,0.5548324310647311,4.511028879595057,3.716039346795731,1.4133233375192087,5.251965131966043,11.553272720933101,102674.03967894737,98078.59025117976,90242.80523499532,187.5,398.4375,375.0,1
64.22729945672646,-0.562790959694409,0.02074117992130506,4126.844322544067,0.31857204257395355,3.366659840867195,3.226321821699918,1.3428264498115055,4.3323902777826895,10.20048240173238,51883.542197412055,44169.516520994264,25487.7377492551,93.75,117.1875,70.3125,1
21.206856114014982,-0.5067879650787392,0.009085194306020346,449.6934890979596,0.12503943996055475,4.521207469997462,3.7342291153992493,1.434846288746871,5.3580447875611235,13.464384880798303,12132.981688125892,10454.532731757574,8791.702534533852,140.625,210.9375,117.1875,1
17.084291924862207,0.9203079948118011,-0.04968295659266542,291.16823575871405,0.3189933691322148,2.8802516261596964,3.0340319485645937,1.3237874135488308,4.016413305814842,9.6421822029447,13150.630753048745,10829.467587264948,5640.54241575308,93.75,70.3125,140.625,1
18.147122934680734,-0.27616478215636037,-0.03951351240699092,329.40264495474383,0.049628796115284736,4.429323678845256,3.1749131326051696,1.4090669398088311,4.473665131918836,12.911803465338645,12474.12978877532,11407.758926732356,7267.911158094407,117.1875,140.625,70.3125,1
25.53032381850807,-3.1494365195073515,-1.7202616523821272,642.1920542264515,0.24657656075937062,3.1226332624505866,2.7679713659429726,1.36572818184126,3.7802965009979648,9.42180456491837,23387.09727464452,16954.775475564216,13101.922264316257,70.3125,93.75,46.875,1
22.99609268049076,1.941210036664771,-0.0026861035221921407,525.30848044474,0.3978311931596166,3.190061144871392,2.760091244220463,1.3858022665574385,3.824940702146058,9.657126570160813,20624.41050919769,17006.911154645164,10232.65254178647,70.3125,93.75,46.875,1
25.965640879806024,0.2252800688976162,0.0015504734064244,674.4930975223857,0.011810856172998109,3.670749262470298,3.0097237692271657,1.4009175419563271,4.216374824753253,12.022517148677613,21014.063562266052,19395.675803412905,8862.978952271871,70.3125,93.75,140.625,1
35.01606653170815,-3.5886897219300735,-0.21188381514159327,1213.8389162160338,0.12885926744993043,4.911264891112515,3.354843348576522,1.49220849675224,5.006125750018623,15.771403381132789,26416.423456931767,23488.40838644456,14539.222458063381,70.3125,93.75,46.875,1
25.825201563103814,-0.6257590739777124,-0.21752853472990424,666.875083955862,-0.07468269093045964,4.532749265556542,2.8883858385593237,1.4823516372301995,4.281603476740936,13.724554330204743,18260.17402478934,15006.12288531199,12675.20799648354,93.75,70.3125,117.1875,1
360.409711207445,-0.9069685248888284,-0.24567050003063906,129957.79329448583,0.41457342411965037,3.445952493726717,2.7416977694008446,1.4280619690815215,3.915314315196986,10.321650097898445,306864.80907188886,227137.48670934362,172178.51232666973,421.875,398.4375,117.1875,1
316.6128976233594,-0.045842616260181046,-2.9156688197464464,100292.69588282594,0.5611977174184201,4.891330500328919,3.717189377723891,1.4559120371302716,5.411900759320997,13.636098904485753,248819.6754818425,186480.8060816309,162517.08700509783,398.4375,375.0,187.5,1
257.28202356196863,-0.18001119299217722,0.3222133355948672,66226.34432630235,-0.11308183362438082,4.149420588062904,3.1140430545775986,1.3863508483885643,4.31715623063217,11.405674582124915,151959.01390856938,148824.30006993402,125333.24423286368,93.75,375.0,187.5,1
257.39546150477156,-2.39714554705689,0.5132429339798108,66279.04010903378,-0.4704066646934838,3.929345076570186,2.6127327703920966,1.3592163609344072,3.551269128266418,10.66980588737167,160689.0662320893,156664.44258456503,109532.52862426662,375.0,93.75,468.75,1
274.737433105535,0.9719623960911257,6.241869243239064,75516.58577141509,-0.2913533791534795,4.640028629917939,3.289100603100894,1.4452961186558033,4.753724335530183,13.191494009717804,164512.64425326567,158149.41140570337,123390.72121522637,187.5,375.0,468.75,1
154.4970058089589,-4.343936356653917,-0.1298234403148948,23862.106440022988,0.14423733126404742,3.987552221516654,3.6529724876002647,1.3618159137742984,4.974676066193727,11.237928599203453,112260.05905641303,90793.31370967477,76074.8716184475,187.5,164.0625,375.0,1
283.5148247811981,-7.753656634069911,-0.006869819951138088,80359.7748508283,-0.549101071507133,5.035000643070511,2.5332747516743543,1.4372272904941756,3.640891607426238,13.017972299012975,138888.93979109224,129797.01231297404,129789.43628880019,187.5,562.5,93.75,1
127.55690203566739,2.3905077252777636,-1.4135341581551786,16272.994527861541,0.15917688547363715,3.626651070762789,3.473164300726749,1.3437759159385512,4.667154539414165,11.214667571441773,75054.66854455837,62415.665651677344,56085.3168129374,93.75,70.3125,140.625,1
178.80026086657094,1.180749905910417,4.077279039329216,31983.75618406275,-0.21347264514811373,4.622341568607486,3.8188868355389984,1.4470871796662095,5.526262180304545,15.61376877812449,100551.28162844529,77007.58717690229,70041.98259396786,3750.0,3726.5625,3773.4375,1
79.12332830925018,-0.43944646806812004,0.028480250494763663,6263.366253838725,0.006902063822371038,3.9875565324379982,3.2691290511905557,1.3738756095097568,4.491376667770478,12.466102237706995,44990.57690835684,43491.4670838165,38519.006433413575,3703.125,3726.5625,3515.625,1
207.19657389995933,-0.8262214572141087,0.05547127752589662,42950.709620166665,-0.43129708808900963,11.484047205600843,3.950227723551742,1.8989144587877895,7.501144539756778,27.15730411979547,106694.48441279869,101517.40081330774,99692.44955701055,421.875,398.4375,445.3125,1
555.0844239178106,2.2202521881794812,1.1431334842863714,308264.30783794995,-0.013186930529601903,4.43076878991558,2.8876157844916968,1.5207571279791554,4.391362287130869,13.055710641913754,501087.0140201574,321076.298387913,309257.6831489706,398.4375,421.875,492.1875,1
471.27643473453537,4.6495945816149415,10.676153488418546,222188.3496114051,-0.37092516507617573,4.891881028417332,3.149451917393738,1.4668355390250867,4.619728000883836,13.330508672704273,336420.0687392939,264668.81694286293,230865.70069093283,585.9375,375.0,398.4375,1
458.20200109694224,2.0874825671551793,-0.11417825410779434,210047.27837341742,-0.16269226160790526,5.854624713928652,3.4749181004208727,1.6454533449151245,5.717815611643635,18.082830355805513,288954.0382330541,267579.57508795994,262982.6954359525,398.4375,492.1875,375.0,1
62.01782428068651,-1.8251876467452561,0.20021460561024,3844.7565410941097,-0.21406803263157126,3.958149953689199,2.724596885386379,1.397810539848458,3.8084702432313615,10.48030740813458,34173.992277232304,32781.270441222194,31183.674963411275,492.1875,585.9375,117.1875,1
67.18468207367344,-3.8064461964924794,0.03787468481749805,4501.490466085429,-0.012298090823865147,2.9972678405560207,2.9976716414802955,1.298567744003504,3.8926797007403477,9.280569529788448,36391.92815779238,34401.4816438649,30004.46848640687,117.1875,140.625,421.875,1
441.2654284072375,-2.4098181589389105,-1.7724013758835655,194804.49046397302,0.06336291187714664,4.161768812469357,3.077438656611847,1.4577489074973824,4.486132839566133,12.435134116571742,399032.2687654815,311515.0079527968,203506.71167978115,398.4375,375.0,421.875,1
378.2959371091916,-5.530849013176953,0.28285225440188577,143147.12179808033,-0.7332170785764213,6.045746031839807,3.1389642320024964,1.4972142525901821,4.699701986524933,15.754758722634813,286874.1597073496,165315.42631831983,150687.2570358125,445.3125,468.75,187.5,1
304.5674815379895,-3.891397800104812,-0.551215383287766,92791.51619107011,-0.5984148743042763,6.108837936311196,3.145777632636381,1.4758124469204037,4.642577785488573,15.898327522766838,221533.83810115923,127930.139461312,126106.81025530348,445.3125,164.0625,187.5,1
370.48455454903444,-1.283957871584639,-0.20335318318022028,137324.20944822516,-0.49919048409432376,5.930663963635591,3.6675639993912945,1.4797199720427607,5.426967698644322,16.565393035457657,184266.20334298315,175021.5835293273,156363.63825344795,375.0,93.75,468.75,1
536.2782628750936,-3.218921312006131,-5.509715093685141,287724.50425851,-0.13668763965046463,5.587197703143511,3.322705251969603,1.4889178471120197,4.947235150350382,15.820058293056388,380031.76136990543,355854.8989496218,269644.2840869733,398.4375,585.9375,609.375,1
636.9879294250989,2.191803334687669,2.7884037669236745,405947.0345568841,-0.23025838937720494,4.556108756593216,3.139143606162781,1.4835948201402576,4.657217193779511,13.167691549754892,444834.695368807,421796.80289724725,332313.9442483993,609.375,398.4375,585.9375,1
301.291048408275,4.678607194778026,7.781576024900311,90798.74180882331,-0.22645125936309157,3.3998412418974366,2.7028664273655796,1.3242523916766298,3.5792773308213364,9.475020079658876,189145.1555927757,153287.20428358702,138985.72285662952,585.9375,609.375,187.5,1
89.26216756910213,1.9483775462720399,0.18612307154994556,7967.828925539198,-0.04882857802711651,4.059629072199034,3.3478094656661757,1.3709933729810886,4.589824591431686,11.573245931228247,75979.26103321274,44284.706744969866,44045.48134149649,93.75,70.3125,117.1875,1
207.9023956527455,-4.444283558692363,-5.681110986388937,43224.760301791786,0.5165472219316423,4.219499698424069,3.2780867061518686,1.4785412481144908,4.846786409941304,12.817855462592911,182696.17464314846,116136.0070508476,111590.96655500811,398.4375,375.0,421.875,1
472.46897030976737,-9.321365211153024,-11.625707421604847,223249.0483805767,-0.060853159481872234,3.9586302055491123,2.663949198945387,1.3852089727490928,3.6901263333269085,11.395623206058804,406551.65670229186,390050.9298600067,161357.00138165805,398.4375,375.0,281.25,1
363.66430483803725,-5.338976077752654,-10.091529215057436,132287.81560773877,-0.19017426561727077,4.264054522222603,2.679887135143131,1.3991346750549531,3.7495230160124335,11.655251499091094,340215.72631329455,226388.79284190794,143590.88416477814,375.0,398.4375,187.5,1
296.3530715087963,-3.479532585282252,-3.821680499211241,87855.9342510817,-0.09683033166091908,3.884882345019096,2.6739182605803076,1.385524190024411,3.704778432182013,11.164365184621392,265068.8075068993,136500.81296712928,132110.8578517048,375.0,351.5625,187.5,1
363.97747032080883,-2.8940364000301395,-3.106811099554533,132535.938268058,-0.017231952222911934,3.546108865999817,2.5948558063127933,1.410419440551514,3.659835074651538,10.798064417263316,338497.67827123083,235198.59678391783,144370.87276093147,375.0,398.4375,187.5,1
239.17577733820244,-1.77553279283822,-0.321881280613864,57229.844208502385,-0.13589824025993702,3.968488567862978,2.9732269857366336,1.4092197245743348,4.189930113936758,11.190137647766782,153989.29931074512,121423.83558319569,109842.72103345893,375.0,187.5,468.75,1
277.63210180696905,-2.0207609689188484,0.21406720320349648,77113.15338578838,-0.6132495501516734,4.36092136438554,2.528665818857552,1.4493063249053504,3.664811364842217,12.453758113968917,160154.11855890058,156256.77121884463,124408.605178403,187.5,375.0,93.75,1
300.6238996895115,-3.2416737252919807,-0.9070009850561216,90408.36532561987,0.24077202627735408,3.6785742784202307,3.239755441965816,1.3614389136344984,4.410729129351395,10.483525360715765,190613.15001381436,179691.40009767454,156387.80794160097,375.0,187.5,93.75,1
178.44369405065677,1.232977953576229,9.166849105602616,31856.18649037015,-0.46750626316969424,3.40000044597074,2.246474403253916,1.3147754673231424,2.9536094333676455,8.845914012429086,132621.27505147364,116710.00562071927,82038.3024423482,93.75,117.1875,187.5,1
53.5032480684042,0.33205816750367134,-0.08762267978599561,2863.8856729188215,0.2540210557023315,4.645156560919405,3.77699802026753,1.4128985280799338,5.336514943396818,12.261571648734348,38730.66953893527,31216.355147828304,25722.169260526083,117.1875,281.25,140.625,1
21.770309343666682,0.13158803302082034,0.3351482877980527,474.1605772278561,-0.2412131946248128,4.906102552270961,3.006291326614891,1.4578480954615995,4.382716084908244,12.954261992909986,12110.301997478822,11463.40312556307,10964.058438847607,93.75,281.25,140.625,1
20.121215983067582,0.0033441842851819614,0.11990902113680924,405.0611051964575,-0.8937896406301267,5.97888676665507,3.128258926205074,1.4522668793629487,4.543066828599132,14.434394889325343,16042.329145355556,11899.958592751744,11437.33065908823,93.75,117.1875,140.625,1
20.331003256954133,-1.5032004368073018,-0.590945048651334,411.29090751949906,0.4709271270843278,3.6527473727280784,3.0092976433176952,1.384944862465267,4.1677113107416766,11.239351074494103,13101.918405322762,12310.505709708279,12144.236773765606,140.625,117.1875,70.3125,1
23.223383966507527,0.1410398426666054,-0.013685039057440933,539.569132108907,0.14994238938625842,3.489340974548102,3.3563466567091993,1.3755572958239404,4.616847130950629,10.846315336535621,21186.527810557043,14847.048149859607,13309.908861717915,117.1875,140.625,93.75,1
