TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70343,1148,172,6173,1820,1108,380,39740
77239,1148,172,6172,1820,1107,379,39730
75797,1148,171,6192,1820,1111,379,39754
70469,1148,172,6191,1821,1108,380,39774
70382,1148,172,6191,1821,1109,381,39788
70382,1148,171,6191,1820,1107,381,39749
70345,1148,171,6191,1820,1110,379,39763
70306,1147,171,6191,1821,1110,382,39789
70354,1148,172,6182,1820,1109,381,39755
86697,1148,172,6167,1820,1108,378,39742
70381,1147,171,6185,1820,1110,382,39755
70419,1147,172,6183,1820,1107,382,39776
76022,1147,171,6191,1821,1108,380,39774
70430,1147,172,6191,1821,1109,381,39781
70369,1148,171,6191,1820,1108,380,39783
70319,1148,172,6191,1821,1108,379,39771
70355,1148,172,6191,1821,1108,382,39781
77263,1147,172,6182,1820,1113,379,39776
70456,1148,172,6168,1820,1105,381,39754
70445,1148,172,6185,1821,1106,380,39770
70457,1147,172,6191,1819,1109,380,39755
70419,1148,171,6189,1821,1109,380,39773
85091,1147,173,6192,1820,1109,379,39765
70355,1148,171,6191,1821,1106,379,39771
70356,1147,171,6191,1821,1107,381,39736
77253,1148,172,6191,1820,1111,379,39780
70343,1148,172,6191,1821,1107,380,39755
70394,1147,172,6172,1820,1107,380,39691
70394,1148,171,6192,1820,1109,378,39773
70395,1148,172,6191,1820,1108,379,39748
70431,1148,172,6191,1821,1107,382,39768
70380,1147,172,6181,1820,1108,379,39748
75772,1148,171,6191,1821,1109,380,39779
77252,1148,172,6172,1820,1108,380,39748
70317,1148,172,6192,1820,1109,381,39780
79763,1147,172,6191,1820,1107,381,39762
75761,1148,172,6192,1821,1110,379,39782
70394,1148,171,6191,1821,1103,381,39756
70370,1148,171,6191,1821,1107,380,39773
70318,1148,171,6191,1820,1110,380,39748
70329,1147,173,6192,1820,1111,379,39787
77238,1147,172,6192,1820,1107,379,39733
75834,1147,171,6192,1820,1105,380,39762
70419,1148,172,6181,1820,1109,379,39749
70370,1148,171,6168,1821,1106,382,39751
70357,1147,171,6191,1821,1106,379,39779
79675,1148,172,6180,1821,1109,381,39770
79725,1147,171,6191,1820,1112,379,39758
70318,1148,171,6191,1821,1107,380,39781
77239,1148,172,6191,1821,1108,380,39761
70355,1148,172,6192,1820,1108,379,39782
75836,1148,171,6191,1820,1106,380,39746
70469,1147,172,6192,1820,1109,382,39780
70431,1148,171,6191,1820,1107,379,39775
70407,1147,171,6191,1820,1105,380,39770
70304,1148,172,6191,1821,1108,380,39767
70304,1147,172,6191,1820,1110,382,39775
77214,1148,171,6191,1821,1108,381,39784
70443,1147,172,6191,1820,1105,381,39776
70407,1147,171,6191,1821,1111,380,39757
79800,1149,171,6191,1820,1105,379,39771
76160,1149,171,6191,1820,1108,381,39761
70444,1148,171,6191,1820,1106,381,39779
70355,1147,172,6191,1820,1106,380,39774
70291,1147,172,6192,1820,1105,382,39742
77253,1147,172,6180,1821,1106,380,39758
70343,1147,171,6191,1820,1108,379,39751
70382,1147,171,6191,1821,1106,380,39778
