TempoLeituraSD,TempoNormalizacao,TempoPreProcessamento,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia
70243,1171,675,6166,1819,1105,379
85093,1173,264,6167,1819,1104,379
85093,1173,7572,6167,1819,1112,379
85093,1173,669,6167,1819,1106,380
85093,1173,675,6167,1819,1106,380
70344,1172,265,6166,1819,1106,379
70344,1172,7568,6167,1819,1103,380
70344,1172,677,6166,1819,1103,379
70344,1172,669,6167,1819,1105,380
70407,1172,264,6168,1818,1106,380
70407,1172,7566,6167,1819,1107,379
70407,1172,673,6167,1819,1106,379
70407,1172,675,6167,1819,1108,379
70220,1172,264,6167,1819,1107,379
70220,1172,7570,6167,1819,1101,379
70220,1172,671,6167,1818,1107,379
70220,1172,2460,6166,1819,1106,379
70306,1171,263,6167,1818,1109,379
70306,1171,7567,6167,1819,1105,380
70306,1171,676,6166,1819,1104,379
70306,1171,668,6167,1819,1106,379
70320,1172,264,6167,1819,1103,380
70320,1172,7570,6167,1819,1107,379
70320,1172,674,6167,1819,1105,379
70320,1172,676,6167,1819,1106,380
86485,1172,264,6167,1819,1106,380
86485,1172,7564,6167,1819,1104,379
86485,1172,677,6167,1818,1108,379
86485,1172,672,6166,1818,1109,380
70343,1173,264,6167,1819,1109,379
70343,1173,9350,6167,1819,1104,380
70343,1173,677,6167,1819,1109,380
70343,1173,671,6166,1819,1109,379
70332,1172,263,6166,1818,1109,380
70332,1172,7567,6166,1819,1105,379
70332,1172,676,6167,1819,1106,379
70332,1172,675,6166,1818,1107,379
75660,1172,264,6167,1818,1106,379
75660,1172,7564,6167,1819,1105,379
75660,1172,676,6166,1818,1108,379
75660,1172,673,6166,1819,1109,379
70407,1171,264,6166,1819,1108,379
70407,1171,7571,6167,1819,1107,379
70407,1171,675,6167,1819,1107,379
70407,1171,673,6168,1818,1107,380
79438,1173,264,6167,1819,1107,379
79438,1173,7563,6167,1818,1108,379
79438,1173,673,6167,1819,1109,380
79438,1173,672,6166,1819,1108,379
70255,1172,264,6167,1818,1108,379
70255,1172,7569,6166,1819,1107,380
70255,1172,674,6167,1819,1106,380
70255,1172,675,6167,1819,1108,380
70281,1172,264,6167,1819,1106,380
70281,1172,7570,6166,1818,1109,379
70281,1172,673,6166,1819,1109,379
70281,1172,672,6166,1819,1107,379
77289,1172,264,6166,1818,1106,378
77289,1172,7571,6167,1818,1105,379
77289,1172,676,6167,1819,1106,381
77289,1172,2460,6167,1819,1107,379
70356,1172,264,6166,1819,1106,380
70356,1172,7572,6167,1819,1108,379
70356,1172,671,6166,1819,1107,379
70356,1172,674,6166,1819,1107,379
70344,1171,264,6167,1819,1108,380
70344,1171,7566,6167,1819,1103,379
70344,1171,668,6167,1819,1107,379
70344,1171,673,6167,1819,1107,380
70319,1173,264,6167,1819,1108,379
70319,1173,7564,6168,1818,1110,379
70319,1173,671,6166,1819,1108,379
70319,1173,672,6166,1819,1109,379
75748,1173,264,6167,1819,1108,380
75748,1173,7570,6167,1819,1104,379
75748,1173,2461,6167,1819,1109,380
75748,1173,672,6166,1819,1107,380
70294,1172,264,6167,1818,1109,380
70294,1172,7571,6167,1819,1106,380
70294,1172,676,6166,1819,1107,379
70294,1172,675,6166,1819,1106,379
70307,1172,264,6167,1819,1106,380
70307,1172,7571,6167,1819,1105,380
70307,1172,677,6167,1819,1106,379
70307,1172,674,6167,1819,1107,380
70255,1172,265,6167,1819,1108,380
70255,1172,7568,6168,1818,1105,380
70255,1172,676,6166,1819,1105,380
70255,1172,677,6167,1819,1106,379
77229,1172,264,6167,1818,1105,380
77229,1172,9351,6166,1819,1108,379
77229,1172,674,6166,1819,1108,379
77229,1172,672,6168,1818,1107,380
70292,1173,264,6167,1819,1109,378
70292,1173,7563,6168,1818,1106,379
70292,1173,676,6166,1819,1106,380
70292,1173,674,6167,1819,1106,379
70332,1172,265,6167,1819,1104,379
70332,1172,7564,6167,1819,1105,383
70332,1172,676,6166,1819,1109,379
70332,1172,672,6166,1819,1108,379
70445,1172,264,6167,1818,1107,379
70445,1172,7569,6167,1819,1106,379
70445,1172,675,6166,1818,1107,380
70445,1172,674,6166,1819,1108,379
84855,1172,264,6167,1818,1110,379
84855,1172,7570,6167,1819,1108,379
84855,1172,673,6167,1819,1109,379
84855,1172,671,6166,1819,1110,379
70357,1172,264,6167,1819,1108,380
70357,1172,7571,6167,1819,1105,378
70357,1172,675,6167,1819,1111,379
70357,1172,670,6167,1819,1108,380
70254,1172,264,6166,1818,1108,379
70254,1172,7568,6167,1818,1109,379
70254,1172,672,6167,1819,1106,380
70254,1172,674,6166,1818,1106,380
70255,1171,264,6167,1818,1107,379
70255,1171,7570,6167,1819,1101,381
70255,1171,672,6166,1819,1105,379
70255,1171,2461,6168,1818,1105,380
77241,1173,264,6167,1819,1105,379
77241,1173,7571,6167,1819,1107,379
77241,1173,673,6167,1819,1106,379
77241,1173,674,6166,1818,1107,380
70292,1172,265,6167,1819,1106,379
70292,1172,7567,6166,1819,1102,380
70292,1172,669,6166,1819,1109,379
70292,1172,671,6166,1819,1105,380
70332,1171,264,6166,1819,1105,380
70332,1171,7571,6167,1819,1103,378
70332,1171,668,6166,1818,1107,379
70332,1171,674,6167,1818,1107,379
70383,1172,264,6167,1819,1107,380
70383,1172,7572,6167,1819,1104,380
70383,1172,2463,6167,1819,1108,380
70383,1172,673,6167,1819,1109,380
75872,1172,264,6166,1819,1108,379
75872,1172,7565,6167,1819,1103,379
75872,1172,669,6167,1819,1106,379
75872,1172,674,6167,1819,1106,380
70393,1173,264,6167,1819,1106,379
70393,1173,7571,6166,1819,1105,380
70393,1173,676,6167,1819,1108,380
70393,1173,673,6167,1819,1109,379
70255,1172,265,6166,1819,1108,379
70255,1172,7566,6166,1819,1106,380
70255,1172,675,6167,1819,1107,379
70255,1172,673,6167,1819,1108,379
70306,1172,264,6167,1819,1109,379
70306,1172,9354,6167,1819,1104,382
70306,1172,677,6167,1818,1109,379
70306,1172,673,6166,1819,1109,380
77228,1172,264,6166,1819,1108,379
77228,1172,7563,6167,1819,1106,380
77228,1172,675,6167,1819,1108,379
77228,1172,672,6166,1818,1105,379
70331,1172,264,6167,1818,1108,380
70331,1172,7570,6167,1819,1104,380
70331,1172,677,6166,1819,1109,379
70331,1172,673,6167,1819,1110,379
70382,1171,263,6166,1818,1106,380
70382,1171,7564,6167,1819,1105,379
70382,1171,677,6166,1819,1105,379
70382,1171,675,6167,1819,1105,380
79499,1173,264,6167,1819,1102,379
79499,1173,7568,6167,1818,1107,379
79499,1173,673,6166,1819,1107,380
79499,1173,674,6167,1819,1107,379
75824,1172,264,6167,1819,1107,379
75824,1172,7565,6166,1819,1104,379
75824,1172,675,6168,1818,1107,380
75824,1172,674,6167,1819,1107,380
75785,1171,264,6167,1819,1108,380
75785,1171,7567,6166,1819,1108,379
75785,1171,672,6166,1819,1106,379
75785,1171,675,6168,1818,1108,379
70305,1173,264,6166,1819,1107,379
70305,1173,7563,6166,1818,1101,379
70305,1173,669,6167,1818,1105,380
70305,1173,2461,6167,1819,1106,380
70256,1172,264,6168,1818,1106,380
70256,1172,7569,6166,1819,1106,379
70256,1172,675,6167,1819,1106,379
70256,1172,676,6166,1819,1108,379
77178,1172,263,6166,1819,1107,379
77178,1172,7571,6167,1819,1104,379
77178,1172,676,6167,1818,1108,380
77178,1172,673,6166,1819,1107,380
70331,1172,265,6167,1819,1110,379
70331,1172,7567,6167,1819,1106,380
70331,1172,675,6166,1818,1106,380
70331,1172,675,6167,1819,1106,379
70370,1172,264,6167,1818,1107,379
70370,1172,7567,6167,1819,1103,380
70370,1172,2464,6167,1819,1107,379
70370,1172,674,6167,1818,1106,380
70331,1172,264,6167,1819,1106,379
70331,1172,7572,6167,1819,1105,379
70331,1172,676,6167,1818,1107,379
70331,1172,673,6167,1819,1107,379
70344,1172,265,6167,1819,1110,379
70344,1172,7564,6167,1819,1103,379
70344,1172,668,6166,1819,1107,380
70344,1172,674,6167,1819,1108,379
75598,1172,265,6167,1819,1109,379
75598,1172,7572,6167,1819,1105,380
75598,1172,676,6167,1819,1107,379
75598,1172,673,6167,1819,1108,379
70343,1172,264,6167,1818,1107,380
70343,1172,9351,6166,1818,1104,380
70343,1172,677,6167,1819,1106,379
70343,1172,675,6167,1818,1107,380
70180,1172,265,6167,1819,1108,379
70180,1172,7564,6167,1818,1103,380
70180,1172,669,6167,1819,1105,380
70180,1172,676,6166,1819,1106,379
86371,1171,264,6166,1819,1106,379
86371,1171,7565,6166,1819,1107,379
86371,1171,672,6167,1819,1108,378
86371,1171,672,6167,1819,1109,379
70195,1172,264,6167,1819,1107,379
70195,1172,7568,6166,1819,1107,379
70195,1172,674,6166,1818,1105,379
70195,1172,674,6167,1819,1107,381
79387,1171,264,6166,1819,1104,379
79387,1171,7565,6167,1819,1106,380
79387,1171,675,6167,1819,1107,380
79387,1171,674,6166,1819,1107,379
70282,1172,264,6167,1819,1107,380
70282,1172,7569,6166,1819,1105,379
70282,1172,675,6167,1819,1107,379
70282,1172,674,6167,1819,1105,379
70370,1171,264,6166,1819,1106,380
70370,1171,7568,6167,1819,1106,379
70370,1171,676,6166,1819,1107,378
70370,1171,672,6167,1819,1109,380
70318,1173,264,6167,1819,1109,379
70318,1173,7564,6168,1818,1103,379
70318,1173,669,6167,1819,1108,379
70318,1173,2457,6167,1819,1107,380
75209,1172,264,6167,1819,1108,380
75209,1172,7570,6167,1819,1107,379
75209,1172,673,6166,1819,1107,379
75209,1172,674,6167,1818,1107,379
70267,1173,264,6167,1819,1106,379
70267,1173,7567,6166,1818,1104,379
70267,1173,677,6167,1819,1107,379
70267,1173,673,6166,1819,1107,380
77152,1171,263,6167,1818,1108,380
77152,1171,7569,6166,1818,1104,379
77152,1171,676,6166,1819,1105,379
77152,1171,676,6167,1819,1105,380
70307,1172,264,6167,1819,1107,380
70307,1172,9356,6166,1819,1103,380
70307,1172,677,6167,1819,1103,380
70307,1172,670,6166,1818,1104,380
70370,1172,265,6166,1819,1105,379
70370,1172,7568,6166,1819,1105,379
70370,1172,675,6167,1819,1106,380
70370,1172,675,6166,1818,1106,379
70319,1172,264,6167,1818,1106,380
70319,1172,7566,6166,1819,1102,379
70319,1172,670,6167,1819,1107,379
70319,1172,675,6167,1819,1108,379
70331,1171,264,6166,1819,1106,380
70331,1171,7572,6166,1819,1104,378
70331,1171,676,6167,1818,1104,379
70331,1171,668,6167,1819,1106,381
79537,1172,264,6167,1819,1104,379
79537,1172,7569,6167,1819,1109,379
79537,1172,672,6167,1819,1109,380
79537,1172,672,6167,1819,1109,379
75685,1172,263,6166,1819,1107,379
75685,1172,7566,6167,1818,1107,379
75685,1172,673,6167,1819,1106,380
75685,1172,675,6167,1819,1106,380
70355,1172,265,6167,1819,1105,380
70355,1172,7566,6166,1818,1111,380
70355,1172,669,6166,1819,1106,379
70355,1172,675,6167,1819,1107,379
77216,1172,264,6167,1819,1104,379
77216,1172,7570,6167,1819,1101,380
77216,1172,671,6167,1819,1106,379
77216,1172,2461,6167,1819,1106,379
70268,1172,265,6166,1819,1105,379
70268,1172,7566,6167,1819,1109,379
70268,1172,672,6166,1819,1106,380
70268,1172,675,6166,1819,1106,378
70306,1171,264,6166,1818,1105,379
70306,1171,7571,6166,1818,1101,379
70306,1171,672,6166,1819,1110,379
70306,1171,671,6166,1819,1106,379
70333,1172,264,6167,1819,1108,380
70333,1172,7569,6167,1819,1106,379
70333,1172,676,6167,1819,1107,379
70333,1172,674,6167,1819,1106,380
70331,1173,264,6167,1819,1107,379
70331,1173,7571,6168,1818,1105,380
70331,1173,2462,6167,1819,1110,380
70331,1173,671,6166,1819,1109,380
70382,1172,264,6167,1818,1108,380
70382,1172,7570,6166,1819,1104,379
70382,1172,677,6167,1819,1106,379
70382,1172,676,6167,1819,1106,379
75134,1172,263,6166,1819,1105,379
75134,1172,7572,6167,1819,1105,381
75134,1172,675,6167,1819,1106,379
75134,1172,674,6166,1818,1106,380
70356,1172,265,6166,1819,1105,380
70356,1172,7565,6167,1819,1106,380
70356,1172,674,6166,1819,1106,380
70356,1172,675,6166,1818,1106,379
77366,1171,263,6167,1819,1105,380
77366,1171,9351,6167,1819,1104,379
77366,1171,670,6166,1819,1107,379
77366,1171,673,6168,1818,1107,379
70406,1172,264,6167,1819,1107,379
70406,1172,7565,6167,1819,1104,379
70406,1172,668,6167,1819,1105,380
70406,1172,676,6166,1819,1106,380
70319,1172,265,6167,1819,1103,379
70319,1172,7569,6167,1819,1102,380
70319,1172,671,6167,1819,1107,380
70319,1172,674,6167,1819,1108,379
70469,1172,265,6166,1818,1106,379
70469,1172,7565,6167,1819,1103,380
70469,1172,670,6166,1819,1106,378
70469,1172,674,6166,1819,1106,379
79489,1172,264,6167,1819,1104,381
79489,1172,7569,6167,1819,1108,379
79489,1172,674,6167,1819,1109,379
79489,1172,671,6167,1819,1109,380
70368,1173,264,6167,1819,1106,379
70368,1173,7570,6167,1819,1106,380
70368,1173,675,6167,1818,1107,380
70368,1173,674,6167,1819,1108,380
70305,1172,265,6167,1819,1107,379
70305,1172,7569,6166,1819,1110,379
70305,1172,671,6167,1819,1106,380
70305,1172,675,6166,1819,1107,379
75697,1171,264,6167,1819,1107,379
75697,1171,7568,6168,1818,1103,381
75697,1171,678,6166,1819,1107,380
75697,1171,2459,6167,1819,1106,379
77230,1172,264,6167,1819,1106,380
77230,1172,7572,6167,1819,1105,379
77230,1172,676,6166,1819,1105,379
77230,1172,674,6167,1819,1106,380
70206,1172,265,6167,1819,1107,379
70206,1172,7565,6168,1818,1104,380
70206,1172,677,6166,1819,1107,380
70206,1172,674,6166,1819,1108,379
70357,1172,264,6167,1818,1109,379
70357,1172,7569,6167,1819,1106,380
70357,1172,675,6166,1819,1107,379
70357,1172,674,6166,1819,1108,379
70358,1172,264,6166,1819,1108,379
70358,1172,7568,6167,1819,1104,379
70358,1172,2462,6167,1818,1109,379
70358,1172,671,6167,1819,1110,380
70331,1172,265,6167,1819,1108,379
70331,1172,7569,6167,1818,1107,379
70331,1172,674,6167,1819,1106,380
70331,1172,675,6167,1819,1106,379
70319,1172,264,6167,1818,1104,379
70319,1172,7568,6167,1819,1104,379
70319,1172,677,6167,1819,1106,379
70319,1172,675,6166,1819,1107,379
70281,1172,264,6167,1819,1106,380
70281,1172,7571,6166,1819,1103,379
70281,1172,670,6166,1819,1106,379
70281,1172,674,6167,1819,1108,380
75659,1172,264,6167,1819,1106,380
75659,1172,9351,6167,1819,1105,379
75659,1172,676,6167,1818,1108,380
75659,1172,673,6167,1819,1109,379
77215,1171,264,6167,1819,1107,379
77215,1171,7568,6166,1819,1104,380
77215,1171,676,6167,1819,1104,379
77215,1171,676,6167,1819,1107,379
70269,1171,263,6166,1819,1103,381
70269,1171,7567,6167,1819,1104,379
70269,1171,669,6167,1819,1108,379
70269,1171,673,6167,1818,1109,379
70306,1172,264,6166,1819,1107,379
70306,1172,7569,6167,1819,1105,379
70306,1172,675,6167,1819,1105,381
70306,1172,676,6167,1819,1107,381
79463,1172,264,6166,1819,1107,379
79463,1172,7565,6167,1819,1106,379
79463,1172,674,6167,1819,1106,379
79463,1172,674,6167,1819,1106,379
70318,1171,264,6166,1819,1107,380
70318,1171,7565,6166,1819,1103,379
70318,1171,677,6167,1819,1108,379
70318,1171,673,6168,1818,1106,378
70306,1172,264,6166,1819,1105,379
70306,1172,7571,6166,1819,1105,379
70306,1172,675,6167,1818,1105,380
70306,1172,676,6166,1819,1106,380
70331,1172,265,6166,1819,1107,379
70331,1172,7569,6167,1818,1102,380
70331,1172,670,6166,1819,1108,380
70331,1172,2458,6167,1819,1106,379
75886,1172,265,6167,1819,1107,379
75886,1172,7563,6168,1818,1105,379
75886,1172,676,6167,1819,1107,380
75886,1172,675,6167,1819,1106,379
86547,1172,265,6167,1819,1107,379
86547,1172,7569,6167,1818,1104,381
86547,1172,678,6166,1819,1106,380
86547,1172,675,6166,1819,1106,379
70356,1172,264,6167,1818,1107,379
70356,1172,7563,6167,1819,1105,380
70356,1172,676,6166,1819,1106,379
70356,1172,675,6167,1819,1106,379
70407,1172,264,6166,1819,1107,380
70407,1172,7565,6167,1819,1105,381
70407,1172,2460,6167,1818,1106,379
70407,1172,674,6167,1819,1106,380
70357,1173,264,6167,1819,1106,379
70357,1173,7564,6167,1819,1105,379
70357,1173,676,6167,1819,1107,381
70357,1173,673,6167,1819,1108,381
70307,1172,264,6167,1818,1108,382
70307,1172,7568,6166,1819,1106,380
70307,1172,675,6167,1819,1110,379
70307,1172,671,6167,1819,1108,379
70308,1172,264,6166,1819,1109,380
70308,1172,7567,6167,1819,1106,379
70308,1172,674,6167,1819,1103,378
70308,1172,668,6167,1819,1105,380
70280,1172,264,6166,1819,1103,381
70280,1172,9358,6167,1819,1102,380
70280,1172,670,6167,1819,1108,380
70280,1172,673,6167,1819,1109,380
70331,1172,264,6167,1818,1107,379
70331,1172,7569,6166,1819,1105,379
70331,1172,676,6167,1819,1107,379
70331,1172,675,6167,1819,1110,379
82494,1172,264,6167,1819,1106,382
82494,1172,7568,6167,1819,1108,379
82494,1172,673,6167,1819,1107,379
82494,1172,675,6167,1819,1107,379
70318,1171,264,6166,1819,1107,378
70318,1171,7566,6166,1819,1099,380
70318,1171,673,6167,1818,1107,381
70318,1171,673,6167,1819,1108,380
79362,1172,264,6168,1818,1109,380
79362,1172,7570,6167,1819,1106,380
79362,1172,675,6167,1819,1106,379
79362,1172,675,6166,1819,1108,379
70233,1172,264,6167,1819,1107,380
70233,1172,7566,6166,1819,1101,381
70233,1172,671,6166,1819,1108,379
70233,1172,673,6167,1819,1107,380
70231,1172,265,6167,1819,1108,379
70231,1172,7566,6168,1818,1103,380
70231,1172,678,6166,1819,1106,380
70231,1172,675,6167,1819,1106,379
70219,1171,264,6166,1818,1106,380
70219,1171,7572,6166,1819,1104,382
70219,1171,677,6167,1819,1109,380
70219,1171,2457,6167,1819,1108,380
70205,1171,264,6167,1819,1108,379
70205,1171,7565,6168,1818,1105,380
70205,1171,676,6167,1819,1105,380
70205,1171,675,6166,1819,1105,379
70243,1172,264,6167,1818,1104,380
70243,1172,7568,6166,1819,1100,379
70243,1172,671,6167,1819,1107,379
70243,1172,675,6167,1819,1105,379
77152,1172,264,6167,1819,1105,380
77152,1172,7564,6166,1818,1103,379
77152,1172,676,6167,1819,1106,380
77152,1172,675,6166,1819,1107,379
75698,1172,264,6167,1819,1107,379
75698,1172,7570,6166,1819,1106,379
75698,1172,2460,6166,1819,1105,379
75698,1172,674,6166,1819,1106,380
70306,1172,264,6168,1818,1107,379
70306,1172,7570,6167,1819,1105,380
70306,1172,676,6167,1819,1104,379
70306,1172,676,6166,1819,1105,379
70257,1172,264,6167,1819,1103,380
70257,1172,7571,6167,1819,1105,379
70257,1172,676,6166,1819,1106,379
70257,1172,674,6166,1818,1108,380
70307,1173,264,6167,1819,1107,378
70307,1173,7568,6167,1818,1106,379
70307,1173,675,6167,1819,1106,380
70307,1173,675,6166,1819,1106,380
79488,1171,263,6167,1819,1104,379
79488,1171,7567,6167,1819,1109,380
79488,1171,672,6166,1819,1108,379
79488,1171,674,6167,1819,1108,379
70269,1172,264,6166,1819,1106,380
70269,1172,7565,6167,1819,1104,379
70269,1172,669,6167,1819,1108,380
70269,1172,672,6167,1819,1110,380
70331,1172,263,6166,1819,1111,379
70331,1172,7567,6167,1819,1109,379
70331,1172,672,6166,1819,1107,380
70331,1172,674,6167,1819,1108,380
77241,1172,264,6167,1818,1111,379
77241,1172,7566,6166,1819,1105,380
77241,1172,676,6167,1819,1109,379
77241,1172,2457,6167,1818,1110,379
75158,1172,264,6166,1818,1110,379
75158,1172,7566,6168,1818,1107,379
75158,1172,674,6167,1819,1103,380
75158,1172,669,6167,1819,1105,379
70356,1172,265,6167,1819,1104,379
70356,1172,7566,6167,1819,1105,380
70356,1172,676,6166,1819,1106,379
70356,1172,674,6166,1819,1107,379
70307,1172,264,6167,1819,1105,380
70307,1172,7572,6167,1819,1105,379
70307,1172,676,6166,1819,1107,379
70307,1172,673,6167,1818,1109,379
70369,1171,264,6166,1819,1106,380
70369,1171,7568,6166,1819,1102,380
70369,1171,2463,6167,1819,1106,379
70369,1171,673,6167,1819,1107,379
70393,1171,264,6167,1819,1107,379
70393,1171,7568,6166,1819,1104,379
70393,1171,676,6167,1819,1107,380
70393,1171,674,6167,1819,1108,379
70255,1171,264,6166,1818,1104,379
70255,1171,7570,6167,1819,1103,380
70255,1171,669,6167,1819,1108,379
70255,1171,673,6167,1818,1110,379
70268,1172,264,6166,1819,1107,379
70268,1172,7564,6167,1819,1106,379
70268,1172,674,6167,1818,1104,379
70268,1172,676,6167,1819,1106,379
77190,1172,264,6167,1818,1105,379
77190,1172,9354,6167,1819,1104,379
77190,1172,676,6166,1819,1108,379
77190,1172,673,6167,1818,1108,379
75897,1172,264,6166,1819,1106,379
75897,1172,7570,6167,1819,1104,380
75897,1172,677,6166,1819,1107,380
75897,1172,674,6166,1819,1109,379
70357,1171,264,6166,1819,1110,382
70357,1171,7567,6167,1819,1110,379
70357,1171,672,6166,1819,1106,379
70357,1171,676,6166,1818,1106,379
70371,1172,264,6167,1819,1106,379
70371,1172,7568,6167,1819,1102,379
70371,1172,670,6167,1818,1109,379
70371,1172,672,6167,1819,1109,380
79550,1173,264,6167,1819,1106,379
79550,1173,7564,6168,1818,1108,379
79550,1173,673,6166,1819,1107,380
79550,1173,674,6166,1819,1107,379
70308,1172,265,6167,1818,1108,379
70308,1172,7567,6166,1819,1102,379
70308,1172,669,6167,1819,1106,379
70308,1172,675,6167,1819,1107,379
70256,1171,264,6166,1818,1107,380
70256,1171,7567,6166,1819,1104,378
70256,1171,677,6166,1819,1104,379
70256,1171,676,6168,1818,1105,380
70281,1172,264,6166,1819,1104,379
70281,1172,7570,6167,1818,1104,379
70281,1172,677,6166,1819,1108,380
70281,1172,2459,6166,1819,1108,379
77291,1172,264,6167,1819,1108,380
77291,1172,7569,6167,1819,1105,380
77291,1172,676,6166,1819,1105,379
77291,1172,676,6167,1819,1107,379
75785,1172,264,6167,1818,1107,379
75785,1172,7569,6166,1818,1105,382
75785,1172,676,6167,1819,1110,379
75785,1172,670,6166,1819,1110,379
75924,1172,264,6167,1819,1112,379
75924,1172,7571,6168,1818,1105,378
75924,1172,675,6166,1819,1105,380
75924,1172,676,6167,1819,1105,379
70345,1172,265,6166,1819,1104,379
70345,1172,7568,6167,1819,1104,380
70345,1172,2463,6166,1819,1107,379
70345,1172,673,6166,1818,1108,379
70333,1172,264,6167,1819,1109,379
70333,1172,7567,6167,1819,1104,379
