TempoLeituraSD,TempoNormalizacao,TempoPreProcessamento,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia
77214,1171,264,6167,1819,1104,379
77214,1171,7563,6167,1819,1105,380
77214,1171,676,6167,1819,1106,381
77214,1171,675,6167,1819,1104,380
75924,1172,264,6167,1819,1104,379
75924,1172,7562,6167,1819,1103,378
75924,1172,668,6167,1818,1104,380
75924,1172,669,6167,1819,1102,380
70444,1172,264,6167,1819,1103,378
70444,1172,7565,6168,1818,1103,379
70444,1172,2454,6166,1819,1104,380
70444,1172,677,6166,1818,1102,379
70345,1172,264,6167,1819,1104,379
70345,1172,7569,6167,1819,1104,378
70345,1172,676,6166,1819,1104,379
70345,1172,667,6166,1819,1104,379
70333,1172,263,6166,1819,1102,380
70333,1172,7565,6166,1818,1103,378
70333,1172,668,6168,1818,1106,380
70333,1172,674,6166,1819,1104,381
70318,1172,265,6167,1819,1106,380
70318,1172,7567,6167,1818,1104,382
70318,1172,677,6167,1819,1103,380
70318,1172,669,6166,1818,1103,379
79538,1172,264,6168,1818,1106,379
79538,1172,7570,6166,1819,1101,379
79538,1172,671,6167,1819,1103,380
79538,1172,670,6166,1819,1104,379
70281,1172,263,6166,1819,1102,379
70281,1172,7564,6167,1819,1103,380
70281,1172,670,6167,1818,1104,379
70281,1172,668,6167,1819,1107,380
77191,1172,264,6166,1819,1105,380
77191,1172,7569,6166,1819,1103,380
77191,1172,669,6166,1819,1101,380
77191,1172,671,6167,1819,1102,380
70318,1171,264,6167,1818,1103,379
70318,1171,7569,6167,1819,1102,378
70318,1171,670,6167,1819,1105,379
70318,1171,2461,6167,1819,1105,381
75085,1172,265,6167,1819,1104,380
75085,1172,7569,6166,1819,1104,379
75085,1172,668,6167,1819,1104,380
75085,1172,668,6166,1819,1102,379
70395,1172,264,6168,1818,1103,380
70395,1172,7563,6167,1819,1103,379
70395,1172,669,6167,1819,1105,379
70395,1172,668,6166,1819,1105,380
70345,1171,264,6167,1819,1102,380
70345,1171,7571,6167,1819,1106,379
70345,1171,675,6168,1818,1103,379
70345,1171,669,6167,1819,1105,380
70368,1172,264,6167,1819,1103,379
70368,1172,7563,6168,1818,1102,379
70368,1172,2455,6167,1819,1101,379
70368,1172,670,6167,1819,1105,379
70268,1172,264,6167,1819,1104,380
70268,1172,7567,6166,1819,1106,379
70268,1172,675,6167,1819,1103,379
70268,1172,668,6167,1818,1104,379
70280,1173,264,6167,1819,1103,379
70280,1173,7564,6166,1819,1104,379
70280,1173,667,6167,1819,1104,380
70280,1173,668,6167,1819,1106,381
77203,1172,264,6167,1818,1105,379
77203,1172,7566,6167,1819,1102,380
77203,1172,670,6167,1819,1103,379
77203,1172,668,6166,1819,1104,379
70320,1172,264,6167,1819,1104,380
70320,1172,9354,6167,1819,1106,381
70320,1172,675,6167,1819,1102,380
70320,1172,670,6166,1818,1104,380
75647,1172,264,6166,1819,1104,380
75647,1172,7501,6166,1819,1102,380
75647,1172,669,6166,1819,1103,380
75647,1172,669,6167,1819,1104,381
70319,1171,264,6166,1818,1105,379
70319,1171,7566,6167,1819,1103,380
70319,1171,669,6167,1819,1104,380
70319,1171,676,6166,1819,1105,379
70483,1172,264,6167,1818,1104,380
70483,1172,7569,6166,1818,1103,380
70483,1172,669,6166,1819,1104,379
70483,1172,675,6166,1819,1104,379
79552,1172,264,6166,1818,1104,381
79552,1172,7566,6167,1819,1102,379
79552,1172,670,6166,1818,1102,379
79552,1172,669,6167,1818,1103,380
70279,1172,264,6167,1819,1102,379
70279,1172,7566,6167,1818,1104,378
70279,1172,668,6167,1819,1104,380
70279,1172,669,6167,1819,1103,379
70231,1172,264,6167,1818,1103,380
70231,1172,7571,6166,1819,1104,380
70231,1172,677,6167,1819,1102,379
70231,1172,671,6166,1819,1104,380
77254,1171,264,6166,1819,1103,380
77254,1171,7568,6166,1819,1107,379
77254,1171,674,6168,1818,1105,379
77254,1171,2461,6167,1819,1105,380
75135,1172,264,6167,1818,1101,380
75135,1172,7565,6167,1819,1102,379
75135,1172,670,6166,1819,1103,379
75135,1172,670,6167,1818,1104,380
75685,1172,264,6167,1818,1102,380
75685,1172,7568,6167,1819,1107,379
75685,1172,674,6166,1819,1103,380
75685,1172,670,6167,1819,1104,379
70308,1172,264,6167,1819,1104,381
70308,1172,7572,6167,1819,1104,379
70308,1172,668,6167,1818,1103,380
70308,1172,669,6167,1819,1102,380
70319,1172,265,6166,1819,1105,380
70319,1172,7568,6167,1819,1103,379
70319,1172,2455,6167,1819,1105,379
70319,1172,676,6167,1819,1106,380
70307,1172,264,6167,1819,1105,380
70307,1172,7571,6167,1819,1103,379
70307,1172,668,6167,1819,1102,380
70307,1172,670,6167,1819,1107,380
70230,1172,264,6167,1819,1105,380
70230,1172,7569,6167,1818,1106,379
70230,1172,675,6167,1819,1103,379
70230,1172,670,6167,1819,1106,379
70230,1172,264,6167,1818,1103,379
70230,1172,7564,6166,1819,1101,380
70230,1172,671,6167,1819,1103,380
70230,1172,669,6166,1819,1104,380
77153,1171,263,6166,1819,1102,379
77153,1171,9351,6167,1818,1106,382
77153,1171,675,6167,1819,1102,380
77153,1171,671,6167,1819,1103,379
70319,1172,264,6168,1818,1103,380
70319,1172,7570,6166,1819,1103,380
70319,1172,669,6167,1819,1100,379
70319,1172,672,6166,1819,1103,379
70383,1172,263,6166,1819,1101,380
70383,1172,7569,6167,1819,1102,379
70383,1172,670,6166,1818,1104,379
70383,1172,668,6167,1818,1104,380
75785,1172,263,6167,1818,1104,380
75785,1172,7571,6167,1819,1104,379
75785,1172,668,6166,1819,1103,379
75785,1172,669,6167,1818,1107,380
79588,1171,264,6167,1819,1104,380
79588,1171,7564,6167,1819,1101,379
79588,1171,670,6167,1818,1104,379
79588,1171,669,6167,1819,1103,380
70330,1173,264,6167,1819,1104,380
70330,1173,7565,6167,1818,1102,380
70330,1173,670,6166,1819,1104,380
70330,1173,676,6167,1819,1105,381
70218,1172,263,6167,1819,1105,380
70218,1172,7565,6166,1819,1106,380
70218,1172,675,6167,1819,1103,378
70218,1172,669,6167,1819,1103,379
70318,1172,264,6166,1819,1102,380
70318,1172,7563,6167,1819,1102,380
70318,1172,670,6167,1819,1105,380
70318,1172,2461,6166,1819,1105,379
77240,1172,264,6167,1819,1106,380
77240,1172,7570,6167,1819,1105,380
77240,1172,675,6166,1819,1103,380
77240,1172,669,6167,1819,1103,379
79476,1171,264,6167,1819,1103,380
79476,1171,7564,6166,1819,1106,380
79476,1171,675,6167,1819,1107,379
79476,1171,675,6167,1818,1104,379
70369,1171,264,6166,1819,1106,380
70369,1171,7569,6166,1819,1104,379
70369,1171,668,6168,1818,1103,378
70369,1171,668,6167,1819,1103,381
70369,1172,264,6166,1819,1104,380
70369,1172,7570,6168,1818,1105,382
70369,1172,2462,6167,1819,1103,380
70369,1172,670,6166,1819,1106,379
70319,1172,264,6167,1819,1106,380
70319,1172,7566,6167,1819,1104,379
70319,1172,676,6167,1819,1104,380
70319,1172,668,6167,1819,1102,379
70408,1172,264,6167,1819,1102,380
70408,1172,7569,6167,1819,1103,379
70408,1172,668,6166,1818,1105,379
70408,1172,668,6167,1819,1104,380
70343,1173,264,6167,1819,1105,379
70343,1173,7570,6168,1818,1106,379
70343,1173,675,6167,1819,1106,380
70343,1173,675,6166,1819,1105,380
70281,1172,264,6168,1818,1103,379
70281,1172,9349,6166,1819,1103,379
70281,1172,668,6167,1819,1104,379
70281,1172,667,6167,1818,1106,379
77190,1173,264,6167,1819,1103,379
77190,1173,7563,6167,1818,1104,379
77190,1173,669,6167,1819,1105,380
77190,1173,675,6167,1819,1105,380
70294,1172,264,6168,1818,1105,380
70294,1172,7568,6167,1819,1105,382
70294,1172,676,6167,1819,1102,379
70294,1172,670,6167,1819,1103,379
70420,1171,263,6166,1819,1102,380
70420,1171,7563,6166,1819,1102,379
70420,1171,669,6167,1819,1102,379
70420,1171,671,6167,1818,1102,379
85005,1171,264,6167,1819,1103,379
85005,1171,7565,6167,1819,1107,380
85005,1171,674,6167,1819,1105,380
85005,1171,668,6166,1819,1106,380
70446,1172,264,6167,1819,1106,381
70446,1172,7571,6167,1819,1104,381
70446,1172,676,6167,1819,1101,379
70446,1172,671,6167,1819,1102,379
70369,1172,264,6167,1819,1101,380
70369,1172,7565,6166,1819,1103,379
70369,1172,669,6167,1819,1101,380
70369,1172,671,6167,1819,1102,380
70329,1171,264,6166,1819,1103,379
70329,1171,7567,6168,1818,1105,379
70329,1171,676,6167,1819,1105,381
70329,1171,2461,6167,1819,1107,380
70281,1172,264,6166,1819,1105,381
70281,1172,7571,6166,1819,1103,381
70281,1172,678,6167,1819,1102,379
70281,1172,669,6166,1819,1103,379
77203,1172,265,6167,1819,1102,380
77203,1172,7568,6168,1818,1103,380
77203,1172,669,6167,1819,1103,380
77203,1172,669,6167,1819,1101,379
70394,1171,264,6167,1819,1104,380
70394,1171,7563,6167,1819,1106,380
70394,1171,675,6167,1819,1104,380
70394,1171,669,6167,1819,1105,379
70370,1172,264,6166,1819,1103,380
70370,1172,7570,6166,1819,1103,379
70370,1172,2454,6168,1818,1107,379
70370,1172,675,6166,1819,1106,380
70370,1172,265,6166,1819,1105,378
70370,1172,7569,6167,1819,1104,379
70370,1172,668,6166,1819,1101,380
70370,1172,670,6167,1819,1105,379
75636,1172,264,6166,1819,1102,379
75636,1172,7567,6167,1818,1099,379
75636,1172,673,6166,1819,1103,380
75636,1172,669,6167,1819,1104,379
70370,1172,265,6167,1818,1104,379
70370,1172,7570,6167,1819,1102,379
70370,1172,670,6167,1819,1103,378
70370,1172,669,6167,1819,1103,379
79575,1172,264,6167,1819,1104,379
79575,1172,7569,6167,1819,1105,379
79575,1172,667,6166,1819,1106,381
79575,1172,675,6168,1818,1107,379
70268,1173,264,6167,1819,1104,382
70268,1173,7569,6167,1819,1104,379
70268,1173,676,6166,1818,1101,380
70268,1173,671,6167,1819,1102,379
77264,1171,264,6166,1819,1102,380
77264,1171,7566,6166,1819,1102,380
77264,1171,670,6167,1819,1104,380
77264,1171,668,6166,1819,1104,379
70307,1172,264,6167,1819,1102,380
70307,1172,7565,6167,1819,1102,379
70307,1172,669,6167,1819,1101,379
70307,1172,2456,6167,1819,1103,380
70369,1171,264,6166,1819,1103,379
70369,1171,7570,6168,1818,1104,380
70369,1171,677,6167,1819,1104,380
70369,1171,668,6167,1819,1105,379
70383,1172,264,6168,1818,1105,380
70383,1172,7565,6167,1819,1102,381
70383,1172,670,6166,1819,1102,379
70383,1172,670,6166,1819,1103,379
70384,1172,264,6166,1819,1102,380
70384,1172,7566,6167,1819,1102,379
70384,1172,671,6167,1819,1104,380
70384,1172,669,6167,1818,1103,381
75960,1172,265,6167,1819,1102,380
75960,1172,7501,6166,1819,1102,380
75960,1172,2464,6166,1819,1103,379
75960,1172,669,6167,1818,1106,379
70318,1172,264,6167,1819,1104,379
70318,1172,7562,6167,1819,1106,381
70318,1172,676,6167,1818,1104,380
70318,1172,677,6167,1819,1103,380
70355,1172,265,6166,1819,1101,379
70355,1172,7569,6168,1818,1105,380
70355,1172,676,6167,1819,1102,380
70355,1172,669,6167,1819,1102,380
77178,1172,264,6167,1819,1103,381
77178,1172,7566,6166,1819,1105,379
77178,1172,676,6167,1819,1102,379
77178,1172,669,6167,1818,1104,380
70306,1173,264,6167,1819,1103,379
70306,1173,9350,6168,1818,1105,381
70306,1173,676,6167,1819,1105,380
70306,1173,675,6166,1819,1104,379
70420,1171,264,6166,1819,1103,379
70420,1171,7563,6167,1819,1103,380
70420,1171,669,6167,1819,1102,379
70420,1171,670,6167,1819,1103,380
75737,1172,264,6166,1819,1102,380
75737,1172,7570,6167,1819,1102,381
75737,1172,670,6167,1819,1101,379
75737,1172,671,6167,1819,1103,380
70345,1172,264,6166,1819,1102,381
70345,1172,7570,6166,1819,1103,379
70345,1172,669,6167,1819,1105,380
70345,1172,668,6167,1819,1105,380
85117,1171,264,6166,1819,1104,380
85117,1171,7565,6167,1819,1101,382
85117,1171,672,6166,1819,1102,380
85117,1171,670,6166,1819,1103,380
70368,1172,264,6166,1819,1104,380
70368,1172,7571,6166,1819,1103,380
70368,1172,669,6166,1819,1103,379
70368,1172,669,6168,1818,1104,380
70419,1172,264,6167,1819,1104,380
70419,1172,7565,6166,1819,1104,379
70419,1172,669,6167,1819,1104,380
70419,1172,668,6167,1819,1104,381
77115,1172,265,6167,1819,1104,380
77115,1172,7567,6167,1819,1103,380
77115,1172,669,6166,1819,1103,379
77115,1172,2455,6166,1819,1104,380
70307,1172,264,6167,1819,1103,381
70307,1172,7565,6166,1819,1104,379
70307,1172,676,6167,1819,1102,380
70307,1172,670,6167,1819,1100,381
70369,1172,264,6166,1819,1102,380
70369,1172,7572,6167,1819,1103,379
70369,1172,668,6166,1819,1102,379
70369,1172,669,6167,1819,1103,379
70419,1171,264,6166,1819,1103,379
70419,1171,7563,6166,1819,1106,380
70419,1171,675,6167,1819,1101,379
70419,1171,672,6166,1819,1102,379
70382,1172,263,6166,1819,1103,380
70382,1172,7566,6166,1819,1101,380
70382,1172,2457,6167,1819,1106,379
70382,1172,675,6167,1819,1103,380
75872,1171,264,6167,1819,1102,379
75872,1171,7563,6167,1819,1104,382
75872,1171,677,6166,1819,1104,378
75872,1171,668,6167,1819,1105,379
70243,1172,264,6167,1819,1104,379
70243,1172,7566,6167,1819,1103,378
70243,1172,669,6167,1818,1104,380
70243,1172,668,6167,1819,1101,379
70230,1171,264,6166,1819,1101,379
70230,1171,7564,6167,1819,1101,379
70230,1171,670,6167,1819,1103,379
70230,1171,670,6166,1819,1103,379
77105,1172,264,6167,1819,1103,380
77105,1172,9355,6167,1818,1104,379
77105,1172,668,6167,1819,1103,380
77105,1172,670,6166,1819,1104,380
79475,1172,265,6167,1819,1104,380
79475,1172,7565,6167,1819,1102,380
79475,1172,670,6166,1819,1102,380
79475,1172,669,6166,1819,1105,379
70307,1171,263,6167,1819,1103,380
70307,1171,7564,6167,1819,1103,379
70307,1171,670,6167,1819,1103,380
70307,1171,670,6167,1818,1103,379
70320,1171,264,6166,1819,1102,379
70320,1171,7568,6166,1819,1106,379
70320,1171,675,6167,1818,1105,379
70320,1171,668,6167,1819,1105,380
79537,1171,264,6167,1819,1106,380
79537,1171,7568,6168,1818,1103,380
79537,1171,670,6167,1819,1104,380
79537,1171,669,6167,1819,1103,379
70356,1172,264,6168,1818,1106,379
70356,1172,7565,6166,1819,1104,380
70356,1172,677,6167,1819,1106,380
70356,1172,675,6166,1819,1105,379
75709,1172,264,6166,1819,1104,379
75709,1172,7498,6166,1819,1105,380
75709,1172,676,6167,1819,1104,379
75709,1172,669,6166,1819,1105,379
70244,1172,264,6167,1819,1104,380
70244,1172,7567,6167,1819,1105,379
70244,1172,677,6167,1819,1102,380
70244,1172,2454,6167,1819,1103,381
77265,1172,265,6167,1819,1104,379
77265,1172,7563,6167,1819,1102,380
77265,1172,670,6167,1819,1101,379
77265,1172,670,6166,1819,1102,379
70295,1172,264,6167,1819,1103,381
70295,1172,7569,6167,1819,1105,380
70295,1172,676,6166,1819,1104,379
70295,1172,668,6168,1818,1103,380
70344,1173,264,6167,1819,1103,380
70344,1173,7571,6167,1819,1105,379
70344,1173,676,6167,1819,1103,380
70344,1173,668,6166,1819,1104,381
70407,1172,265,6166,1819,1103,379
70407,1172,7567,6167,1818,1104,380
70407,1172,2463,6166,1819,1102,379
70407,1172,670,6167,1819,1102,379
70421,1172,264,6167,1819,1104,379
70421,1172,7570,6166,1819,1103,379
70421,1172,668,6167,1819,1103,380
70421,1172,669,6167,1818,1104,379
70357,1172,264,6166,1818,1103,380
70357,1172,7566,6167,1819,1105,379
70357,1172,668,6167,1819,1103,380
70357,1172,669,6166,1819,1101,380
75672,1172,264,6167,1819,1101,379
75672,1172,7567,6167,1819,1106,381
75672,1172,675,6168,1818,1106,379
75672,1172,675,6166,1819,1106,380
70317,1172,265,6167,1819,1104,379
70317,1172,9355,6167,1819,1103,380
70317,1172,670,6167,1819,1105,379
70317,1172,675,6167,1819,1105,379
77242,1171,263,6166,1819,1104,380
77242,1171,7570,6167,1819,1104,379
77242,1171,677,6167,1819,1106,379
77242,1171,674,6167,1818,1104,380
70305,1173,264,6167,1819,1104,379
70305,1173,7565,6167,1818,1103,379
70305,1173,670,6166,1819,1103,380
70305,1173,669,6166,1819,1102,379
70345,1172,264,6166,1819,1104,379
70345,1172,7568,6166,1819,1105,380
70345,1172,676,6167,1819,1103,379
70345,1172,670,6167,1819,1103,379
79515,1172,264,6167,1819,1102,379
79515,1172,7570,6166,1819,1103,379
79515,1172,669,6167,1819,1104,379
79515,1172,668,6168,1818,1104,380
70369,1172,264,6167,1819,1105,379
70369,1172,7569,6167,1819,1106,379
70369,1172,676,6167,1818,1102,380
70369,1172,670,6166,1819,1104,380
70344,1172,265,6167,1819,1102,380
70344,1172,7571,6168,1818,1102,380
70344,1172,670,6167,1819,1101,380
70344,1172,670,6166,1819,1101,380
70306,1172,264,6167,1818,1104,380
70306,1172,7565,6166,1819,1102,379
70306,1172,670,6167,1819,1103,379
70306,1172,2453,6167,1819,1103,380
75371,1172,263,6166,1819,1103,379
75371,1172,7571,6167,1819,1103,380
75371,1172,677,6167,1819,1103,380
75371,1172,669,6166,1819,1105,381
77239,1172,264,6167,1818,1101,379
77239,1172,7567,6166,1819,1105,379
77239,1172,676,6167,1819,1105,379
77239,1172,667,6166,1819,1103,379
70356,1171,264,6166,1819,1102,380
70356,1171,7568,6166,1819,1104,379
70356,1171,668,6167,1819,1103,379
70356,1171,669,6167,1818,1104,380
70331,1173,264,6167,1819,1104,379
70331,1173,7566,6166,1819,1107,379
70331,1173,2458,6166,1819,1104,380
70331,1173,677,6167,1819,1108,379
70357,1171,263,6167,1819,1105,380
70357,1171,7564,6166,1819,1102,379
70357,1171,669,6167,1819,1105,379
70357,1171,667,6166,1818,1104,379
70408,1172,264,6167,1819,1103,381
70408,1172,7569,6167,1819,1103,378
70408,1172,668,6167,1819,1101,380
70408,1172,671,6168,1818,1106,380
70332,1173,264,6167,1819,1104,379
70332,1173,7565,6166,1819,1106,379
70332,1173,674,6168,1818,1102,381
70332,1173,671,6167,1819,1103,380
86030,1172,264,6167,1818,1101,380
86030,1172,7564,6166,1819,1101,381
86030,1172,671,6166,1818,1101,380
86030,1172,671,6167,1819,1104,380
70369,1172,264,6167,1819,1104,380
70369,1172,7571,6167,1819,1103,379
70369,1172,671,6167,1819,1102,380
70369,1172,670,6167,1819,1103,380
77240,1171,264,6166,1819,1102,380
77240,1171,7565,6168,1818,1106,379
77240,1171,675,6167,1819,1102,381
77240,1171,671,6167,1819,1104,379
70355,1171,264,6167,1819,1102,380
70355,1171,7569,6167,1819,1103,380
70355,1171,669,6167,1819,1103,379
70355,1171,2454,6167,1818,1105,380
70370,1172,264,6166,1819,1103,379
70370,1172,7570,6166,1819,1103,380
70370,1172,669,6167,1818,1105,379
70370,1172,675,6167,1819,1102,380
70331,1172,265,6167,1819,1101,380
70331,1172,7568,6167,1818,1105,382
70331,1172,675,6166,1819,1103,380
70331,1172,668,6167,1819,1106,379
75837,1172,264,6167,1819,1105,379
75837,1172,7571,6167,1819,1102,379
75837,1172,669,6167,1819,1105,380
75837,1172,676,6167,1819,1105,380
70356,1172,265,6167,1819,1105,380
70356,1172,7566,6167,1819,1103,380
70356,1172,2463,6166,1819,1103,379
70356,1172,669,6167,1819,1105,380
75898,1172,265,6166,1819,1104,379
75898,1172,7563,6167,1819,1102,380
75898,1172,670,6167,1819,1102,380
75898,1172,670,6167,1819,1104,379
70330,1172,264,6167,1818,1102,379
70330,1172,7568,6167,1819,1106,380
70330,1172,675,6166,1818,1102,379
70330,1172,670,6167,1819,1104,380
77279,1172,264,6166,1819,1101,380
77279,1172,7571,6166,1819,1101,380
77279,1172,672,6167,1818,1105,379
77279,1172,668,6167,1819,1106,380
70307,1172,264,6166,1819,1104,379
70307,1172,9349,6167,1819,1103,380
70307,1172,670,6167,1819,1101,379
70307,1172,670,6166,1819,1103,379
70458,1172,264,6167,1818,1102,380
70458,1172,7571,6166,1819,1103,380
70458,1172,669,6167,1819,1102,379
70458,1172,671,6167,1819,1102,379
70358,1172,264,6166,1819,1102,380
70358,1172,7567,6167,1819,1100,379
70358,1172,673,6166,1819,1102,380
70358,1172,670,6167,1819,1104,380
70369,1173,264,6167,1819,1103,380
70369,1173,7562,6167,1818,1105,379
70369,1173,676,6167,1819,1101,381
70369,1173,671,6166,1819,1103,379
79587,1172,265,6166,1819,1102,379
79587,1172,7566,6167,1819,1104,380
79587,1172,675,6167,1819,1103,380
79587,1172,669,6166,1819,1105,379
75709,1172,265,6167,1819,1104,380
75709,1172,7568,6167,1819,1105,380
75709,1172,676,6167,1819,1102,380
75709,1172,671,6167,1819,1104,380
70317,1172,263,6167,1819,1101,380
70317,1172,7565,6167,1819,1105,378
70317,1172,675,6167,1819,1105,380
70317,1172,677,6167,1819,1105,380
86709,1171,263,6167,1818,1106,379
86709,1171,7565,6167,1819,1105,380
86709,1171,676,6166,1819,1103,380
86709,1171,2463,6167,1818,1106,380
70368,1171,264,6167,1819,1102,379
70368,1171,7564,6166,1819,1103,380
70368,1171,669,6167,1819,1103,380
70368,1171,669,6167,1819,1103,380
70357,1172,264,6167,1819,1103,380
70357,1172,7566,6167,1819,1104,380
70357,1172,677,6167,1819,1103,380
70357,1172,669,6166,1819,1102,379
70458,1172,265,6167,1819,1102,379
70458,1172,7570,6166,1819,1101,380
70458,1172,670,6167,1819,1102,379
70458,1172,670,6167,1819,1105,379
70358,1172,264,6166,1819,1102,380
70358,1172,7567,6167,1819,1099,379
70358,1172,2458,6167,1818,1102,379
70358,1172,669,6167,1819,1104,380
70343,1172,265,6167,1819,1103,379
70343,1172,7563,6167,1818,1104,380
70343,1172,677,6167,1819,1103,380
70343,1172,669,6167,1819,1103,379
70306,1172,264,6167,1818,1104,380
70306,1172,7565,6167,1819,1104,379
70306,1172,668,6166,1819,1103,379
70306,1172,668,6167,1819,1104,379
75847,1171,264,6166,1819,1105,380
75847,1171,7569,6167,1819,1102,380
75847,1171,670,6166,1819,1103,380
75847,1171,669,6167,1819,1102,379
77265,1171,263,6166,1819,1100,380
77265,1171,9352,6167,1819,1104,379
77265,1171,667,6167,1819,1103,379
77265,1171,668,6167,1819,1102,380
70206,1172,265,6166,1819,1100,380
70206,1172,7564,6167,1819,1104,380
70206,1172,669,6167,1819,1103,379
70206,1172,668,6166,1819,1104,380
70270,1172,264,6166,1819,1103,380
70270,1172,7566,6167,1819,1105,379
70270,1172,668,6167,1819,1104,379
70270,1172,667,6167,1819,1104,380
70270,1173,264,6167,1819,1104,379
70270,1173,7566,6166,1819,1102,379
70270,1173,669,6167,1819,1103,380
70270,1173,669,6167,1819,1104,380
79364,1172,264,6167,1818,1104,381
79364,1172,7571,6166,1819,1103,380
79364,1172,669,6166,1819,1101,379
79364,1172,671,6166,1819,1104,379
70294,1172,264,6166,1819,1102,380
70294,1172,7568,6167,1819,1104,379
70294,1172,668,6168,1818,1105,379
70294,1172,668,6167,1819,1105,380
70255,1172,265,6167,1819,1106,379
70255,1172,7570,6167,1818,1104,380
70255,1172,668,6166,1819,1102,381
70255,1172,670,6166,1819,1100,379
70256,1172,264,6167,1819,1102,380
70256,1172,7565,6167,1819,1103,379
70256,1172,669,6167,1819,1104,380
70256,1172,2454,6167,1819,1102,380
81881,1172,264,6167,1819,1104,380
81881,1172,7568,6167,1819,1102,380
81881,1172,670,6166,1819,1101,380
81881,1172,672,6166,1818,1104,379
70394,1172,264,6167,1819,1104,380
70394,1172,7564,6166,1819,1105,378
70394,1172,668,6166,1818,1106,380
70394,1172,676,6167,1819,1105,380
70369,1172,264,6167,1819,1103,380
70369,1172,7563,6167,1818,1104,380
70369,1172,668,6166,1819,1101,380
70369,1172,670,6167,1819,1102,379
70345,1172,265,6166,1819,1102,380
70345,1172,7571,6166,1819,1103,380
70345,1172,2463,6166,1819,1102,379
70345,1172,670,6167,1818,1103,380
70370,1172,264,6166,1819,1102,380
70370,1172,7571,6167,1819,1103,380
70370,1172,670,6167,1818,1104,379
70370,1172,667,6166,1819,1104,380
70330,1173,264,6166,1819,1101,379
70330,1173,7569,6167,1818,1106,378
70330,1173,675,6167,1819,1105,380
70330,1173,675,6167,1819,1104,379
70343,1171,264,6167,1819,1104,378
70343,1171,7570,6166,1819,1101,380
70343,1171,671,6167,1819,1101,379
70343,1171,670,6167,1819,1106,380
70395,1172,264,6167,1819,1104,380
70395,1172,9357,6167,1819,1104,379
70395,1172,676,6167,1818,1104,379
70395,1172,668,6167,1819,1104,380
77227,1172,264,6167,1819,1102,380
77227,1172,7570,6167,1819,1107,382
77227,1172,674,6166,1819,1105,380
77227,1172,676,6167,1819,1104,379
70355,1171,264,6167,1819,1104,379
70355,1171,7566,6166,1819,1104,380
70355,1171,668,6167,1819,1104,380
70355,1171,670,6166,1819,1104,379
70457,1172,264,6167,1819,1102,381
70457,1172,7571,6167,1819,1103,379
70457,1172,669,6167,1819,1102,380
70457,1172,670,6168,1818,1103,380
79513,1173,264,6167,1819,1103,379
79513,1173,7563,6167,1819,1101,379
79513,1173,670,6167,1819,1105,380
79513,1173,676,6167,1819,1102,380
70357,1172,265,6167,1819,1102,380
70357,1172,7567,6166,1819,1101,380
70357,1172,670,6167,1819,1102,379
70357,1172,671,6167,1819,1104,379
70332,1172,264,6167,1819,1104,380
70332,1172,7565,6166,1819,1104,378
70332,1172,668,6167,1819,1103,379
70332,1172,669,6168,1818,1105,379
70292,1171,264,6166,1819,1103,379
70292,1171,7570,6167,1819,1103,379
70292,1171,670,6167,1818,1102,380
70292,1171,2456,6167,1819,1104,379
70307,1172,264,6168,1818,1103,380
70307,1172,7565,6166,1819,1104,379
70307,1172,676,6167,1819,1105,380
70307,1172,675,6166,1819,1104,380
82719,1172,264,6166,1818,1104,379
82719,1172,7569,6166,1819,1102,381
82719,1172,670,6167,1819,1102,380
82719,1172,670,6167,1819,1103,380
70395,1172,264,6167,1819,1103,381
70395,1172,7572,6166,1819,1104,381
70395,1172,677,6167,1819,1104,379
70395,1172,668,6168,1818,1104,380
70482,1171,263,6166,1819,1103,380
70482,1171,7571,6167,1819,1102,379
70482,1171,2456,6167,1818,1107,380
70482,1171,675,6167,1819,1106,380
70319,1171,264,6166,1819,1102,379
70319,1171,7569,6166,1819,1100,381
70319,1171,672,6167,1819,1102,380
70319,1171,670,6167,1819,1102,380
70346,1172,264,6167,1818,1101,381
70346,1172,7570,6166,1819,1104,379
70346,1172,677,6167,1819,1104,379
70346,1172,669,6167,1819,1103,379
70332,1171,264,6166,1819,1103,380
70332,1171,7564,6167,1819,1102,379
70332,1171,671,6167,1818,1101,379
70332,1171,671,6166,1819,1102,380
79986,1171,263,6166,1819,1102,380
79986,1171,7566,6166,1819,1106,382
79986,1171,675,6167,1819,1103,382
79986,1171,678,6167,1818,1103,380
75522,1172,263,6166,1819,1104,379
75522,1172,7566,6167,1819,1105,379
75522,1172,677,6166,1818,1104,380
75522,1172,669,6166,1818,1102,380
77214,1172,265,6167,1819,1103,379
77214,1172,7563,6167,1819,1104,383
77214,1172,676,6167,1819,1103,379
77214,1172,668,6167,1819,1106,379
75798,1173,264,6167,1819,1103,379
75798,1173,7568,6167,1818,1103,379
75798,1173,670,6167,1819,1103,380
75798,1173,2455,6166,1819,1105,379
70458,1172,264,6167,1818,1103,379
70458,1172,7568,6167,1819,1103,381
70458,1172,677,6167,1819,1104,381
70458,1172,677,6166,1819,1104,379
70396,1171,264,6167,1819,1106,383
70396,1171,7568,6167,1819,1103,379
70396,1171,669,6167,1819,1103,380
70396,1171,669,6168,1818,1104,381
70358,1171,263,6166,1819,1102,380
70358,1171,7566,6167,1819,1105,379
