RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FAULT_ID
1838.666138,3382342.000000,0.317316,6.608119,5.590084,1.549437,8.661483,22.397066,718071.625000,612140.062500,448804.750000,375.000000,398.437500,2320.312500,3
1949.679932,3801906.000000,0.564682,6.503667,5.387789,1.549705,8.349485,21.465513,539482.750000,508576.187500,444578.062500,2296.875000,421.875000,1992.187500,3
1798.596558,3236142.750000,0.383831,6.065262,5.840367,1.521341,8.885190,20.446663,570415.250000,481514.375000,470755.562500,398.437500,1195.312500,375.000000,4
1821.033936,3317782.500000,0.345192,5.865432,5.768406,1.503908,8.675155,19.778723,617374.937500,562191.562500,487033.031250,398.437500,375.000000,914.062500,4
1820.748169,3316617.000000,0.328020,5.872808,5.769312,1.506728,8.692785,19.823450,573100.812500,508495.656250,466040.218750,398.437500,375.000000,914.062500,3
1777.065063,3158722.250000,-0.259075,4.365479,3.685186,1.462960,5.391279,15.037206,542926.375000,489807.843750,438453.593750,351.562500,421.875000,1195.312500,4
1865.937744,3483236.000000,-0.157560,4.209439,3.597486,1.457392,5.242947,14.438973,606645.312500,584776.000000,509120.093750,375.000000,398.437500,2273.437500,3
1846.961914,3412930.250000,-0.157561,4.285450,3.634448,1.458985,5.302605,14.578478,682192.687500,657408.062500,446429.906250,375.000000,398.437500,2250.000000,4
1867.902954,3490684.250000,-0.147730,4.151036,3.593702,1.448233,5.204518,14.269652,605773.687500,582265.375000,490811.937500,375.000000,398.437500,2250.000000,3
2028.178345,4115244.000000,0.142103,5.143701,4.624287,1.502603,6.948469,18.558323,513436.468750,486634.812500,418546.031250,351.562500,937.500000,2132.812500,4
2075.664062,4310258.500000,0.334368,5.908274,4.626641,1.539223,7.121434,19.550585,628449.062500,561015.687500,426354.250000,398.437500,375.000000,1125.000000,4
2082.054688,4337069.500000,0.338245,5.871071,4.612440,1.536166,7.085473,19.391659,696376.500000,652516.375000,467183.593750,398.437500,375.000000,1125.000000,4
2067.517578,4276302.000000,0.359220,6.021342,4.644871,1.544742,7.175126,19.647160,594433.125000,592356.000000,406938.250000,398.437500,375.000000,1523.437500,4
1958.968384,3839247.500000,0.272076,5.921774,4.902250,1.534066,7.520376,20.416822,519843.156250,480341.500000,448836.125000,421.875000,351.562500,796.875000,3
1903.545776,3625149.000000,0.048855,5.628133,4.601355,1.533016,7.053949,20.172256,593381.687500,582873.437500,470107.625000,398.437500,375.000000,960.937500,3
1900.101196,3612150.000000,0.059398,5.635805,4.609696,1.532753,7.065525,20.243418,656518.437500,653292.062500,455304.562500,398.437500,375.000000,960.937500,4
1900.699463,3614198.750000,0.059051,5.647739,4.608245,1.537726,7.086218,20.373720,648873.625000,566291.062500,496664.937500,398.437500,375.000000,960.937500,3
1909.790527,3648432.500000,0.154284,5.310054,4.163001,1.524121,6.344915,19.166540,543734.312500,504857.656250,495974.562500,398.437500,421.875000,351.562500,3
1989.866943,3961325.000000,0.219484,5.286314,4.350463,1.519969,6.612568,19.559174,642549.625000,612703.125000,450574.968750,375.000000,398.437500,1125.000000,4
1980.185547,3923037.250000,0.205031,5.378497,4.371733,1.530448,6.690710,19.864090,724907.750000,614898.062500,431694.593750,375.000000,398.437500,820.312500,4
1964.638062,3861429.750000,0.208175,5.512299,4.406330,1.539988,6.785695,20.204386,622670.187500,589900.437500,444944.687500,375.000000,398.437500,1125.000000,4
1938.323608,3757767.250000,0.159426,5.890088,4.549178,1.540478,7.007907,20.571035,477178.687500,435014.781250,403784.906250,820.312500,2085.937500,726.562500,4
1986.868652,3949540.000000,0.175160,5.958209,5.301325,1.535822,8.141894,21.121424,683355.312500,592646.875000,400311.375000,398.437500,375.000000,914.062500,3
1980.232300,3923221.500000,0.197931,6.032319,5.319092,1.545039,8.218206,21.486645,723124.812500,660661.875000,393298.062500,398.437500,375.000000,1710.937500,4
1985.231079,3942870.500000,0.179307,5.981494,5.305698,1.551281,8.230628,21.743631,665363.937500,574052.687500,397670.281250,398.437500,375.000000,1148.437500,4
2004.902100,4020871.750000,0.200584,6.569940,5.253642,1.576696,8.283394,23.334759,675135.312500,502533.656250,466584.187500,421.875000,398.437500,351.562500,3
1949.916016,3803927.000000,0.343183,7.390579,5.048033,1.611809,8.136465,23.809938,787443.750000,680893.187500,557882.062500,398.437500,375.000000,1546.875000,4
1953.337524,3817391.000000,0.324502,7.334053,5.039191,1.599589,8.060634,23.247149,804963.062500,732497.937500,607171.812500,398.437500,375.000000,1546.875000,4
1957.568848,3833347.750000,0.339563,7.294896,5.028298,1.590778,7.998909,22.902805,684790.187500,669880.125000,620234.500000,375.000000,398.437500,1546.875000,3
1946.425293,3790417.750000,0.291888,6.311359,4.823513,1.553474,7.493199,19.957251,590095.187500,504554.843750,499066.937500,960.937500,937.500000,421.875000,4
1927.423462,3716554.500000,-0.071236,5.224962,3.788120,1.518762,5.753253,18.199753,648513.937500,590494.812500,584917.625000,398.437500,960.937500,937.500000,3
1926.693726,3713961.000000,-0.055417,5.226399,3.789555,1.524104,5.775678,18.415831,693779.250000,622126.500000,590691.500000,398.437500,960.937500,375.000000,4
1951.189819,3808361.750000,-0.049300,5.042180,3.741979,1.508931,5.646390,17.948391,641371.687500,580073.625000,556592.750000,960.937500,398.437500,375.000000,3
1894.263794,3589767.500000,-0.096176,5.109286,4.242127,1.503442,6.377790,19.185158,551757.812500,537119.937500,406000.781250,421.875000,351.562500,398.437500,3
1891.654541,3580025.000000,0.097088,4.787017,4.247978,1.491181,6.334506,16.596502,691555.250000,675877.500000,402167.093750,375.000000,398.437500,890.625000,3
1904.339111,3628276.000000,0.086303,4.707637,4.219683,1.488550,6.281208,16.479977,739455.750000,696714.062500,435502.531250,398.437500,375.000000,867.187500,4
1879.884033,3535531.000000,0.093571,4.893618,4.274576,1.503541,6.427002,16.914337,668398.937500,583593.750000,484804.875000,398.437500,375.000000,679.687500,4
1919.983765,3688135.500000,0.025452,4.976061,4.630744,1.512153,7.002393,17.721254,477029.375000,450673.562500,439735.843750,679.687500,421.875000,2296.875000,4
2044.274780,4181008.000000,-0.081527,5.518846,4.442483,1.546384,6.869787,19.289598,799299.687500,632505.125000,488225.531250,398.437500,375.000000,2320.312500,4
2035.469482,4145155.500000,-0.067260,5.589655,4.461701,1.552637,6.927403,19.515831,851378.187500,697434.687500,496733.406250,398.437500,375.000000,2320.312500,4
2039.317627,4160828.750000,-0.088587,5.564577,4.453282,1.545862,6.884161,19.245775,819148.250000,595502.562500,542221.937500,398.437500,375.000000,2320.312500,3
2057.619873,4235619.000000,0.018578,5.677344,4.413671,1.564672,6.905947,19.510706,472718.156250,459720.937500,447732.531250,421.875000,2320.312500,1312.500000,3
2030.190674,4123683.750000,0.205742,5.452104,4.278493,1.547194,6.619658,19.055622,550504.625000,509772.187500,465197.500000,398.437500,843.750000,1078.125000,3
2028.348877,4116187.500000,0.186796,5.469563,4.282378,1.547875,6.628588,19.053007,538638.312500,532025.125000,526120.562500,375.000000,398.437500,1218.750000,4
2021.527344,4088486.500000,0.204975,5.499139,4.296829,1.549930,6.659785,19.204166,499000.156250,488811.625000,467665.187500,1195.312500,1218.750000,375.000000,4
2036.835815,4150463.000000,0.200868,5.677365,4.264535,1.557464,6.641860,19.021299,557051.625000,466254.875000,464972.656250,351.562500,937.500000,375.000000,4
1843.760986,3400982.250000,0.061586,5.766572,4.538506,1.540581,6.991936,19.597799,699015.625000,662576.687500,427152.093750,398.437500,375.000000,2320.312500,3
1848.392090,3418214.250000,0.075867,5.711460,4.527135,1.540405,6.973620,19.650444,792703.312500,714264.250000,480204.593750,398.437500,375.000000,2320.312500,4
1849.782593,3423361.750000,0.065937,5.702970,4.523732,1.544409,6.986492,19.805012,732796.687500,603628.812500,457086.687500,398.437500,375.000000,2320.312500,3
1850.525635,3426029.750000,0.154631,5.487881,4.866243,1.525845,7.425135,19.014149,584046.812500,571961.375000,413394.625000,421.875000,351.562500,375.000000,3
2078.208252,4320092.500000,0.324548,5.864093,4.677000,1.559587,7.294189,21.071262,717500.875000,715440.125000,400504.437500,375.000000,398.437500,421.875000,4
2081.376953,4334207.000000,0.312976,5.821658,4.669879,1.549265,7.234881,20.623070,805564.500000,798115.000000,409805.093750,398.437500,375.000000,2906.250000,4
2073.641602,4302075.000000,0.314285,5.892984,4.687300,1.552932,7.279058,20.730742,746323.187500,691438.625000,393788.468750,398.437500,375.000000,2906.250000,4
2069.339844,4284107.000000,0.038045,7.192540,4.697043,1.600991,7.519927,24.207941,498153.156250,459156.218750,456177.062500,398.437500,492.187500,421.875000,4
1903.881836,3625992.250000,-0.252558,6.974005,4.680401,1.559709,7.300063,24.179096,605916.937500,555402.375000,467809.781250,375.000000,398.437500,960.937500,3
1919.216187,3685181.750000,-0.241204,6.775193,4.643005,1.546527,7.180533,23.686974,701418.125000,659984.062500,438017.937500,375.000000,398.437500,2320.312500,4
1928.323608,3719828.000000,-0.228912,6.683226,4.621077,1.549954,7.162457,23.705324,649487.687500,592190.500000,493726.062500,375.000000,398.437500,1007.812500,3
1976.652100,3908664.000000,0.024784,4.809070,3.990322,1.510776,6.028483,16.724281,740121.000000,675833.500000,504448.375000,421.875000,867.187500,398.437500,3
1931.409302,3731580.750000,0.113646,5.453104,4.083794,1.538047,6.281069,17.873167,597325.875000,595727.125000,467864.156250,375.000000,398.437500,867.187500,4
1915.636475,3671458.250000,0.091687,5.575751,4.117419,1.549240,6.378870,18.216917,692997.437500,650164.750000,439701.156250,398.437500,375.000000,1640.625000,4
1920.625854,3689782.500000,0.079643,5.498542,4.106722,1.536195,6.308728,17.908655,602669.187500,585066.875000,502334.718750,375.000000,398.437500,914.062500,4
1877.949341,3527775.250000,0.174330,6.189265,6.059250,1.525559,9.243741,22.335466,486025.093750,461997.000000,415606.437500,1734.375000,351.562500,2320.312500,3
1870.252075,3499510.500000,0.054410,6.430276,6.084188,1.536350,9.347441,24.232086,598993.375000,509996.562500,478235.437500,398.437500,375.000000,679.687500,3
1861.448853,3466687.250000,0.061338,6.539228,6.112961,1.551730,9.485664,25.001856,632429.812500,585583.312500,453888.718750,398.437500,375.000000,679.687500,4
1850.560303,3426030.750000,0.064758,6.686817,6.148929,1.566937,9.634985,25.585587,565182.750000,507246.500000,442971.062500,375.000000,398.437500,1101.562500,3
1673.250854,2799699.500000,-0.078345,6.094934,4.626658,1.550100,7.171785,22.848337,432615.750000,407557.968750,366355.000000,421.875000,351.562500,937.500000,4
1826.601074,3338033.750000,-0.041226,5.879442,5.153849,1.544207,7.958612,22.707783,717729.062500,703386.500000,357552.531250,375.000000,398.437500,2859.375000,4
1830.448364,3352178.750000,-0.028826,5.837203,5.143017,1.538275,7.911376,22.408020,780085.875000,727848.875000,381319.125000,398.437500,375.000000,2718.750000,4
1838.573242,3381891.500000,-0.029632,5.745328,5.120289,1.527122,7.819305,22.077295,739773.687500,665838.000000,366909.937500,398.437500,375.000000,2859.375000,4
1903.292847,3622838.500000,-0.007368,5.505126,4.946178,1.524191,7.538920,21.318600,449337.125000,442094.937500,424524.156250,398.437500,421.875000,351.562500,4
1778.897217,3166016.000000,0.156401,5.093054,3.963032,1.510605,5.986575,17.938980,497710.156250,461724.375000,443243.062500,375.000000,1054.687500,398.437500,3
1778.128296,3163279.500000,0.165256,5.094492,3.964746,1.507367,5.976327,17.900429,575094.187500,497707.656250,460971.156250,375.000000,398.437500,1054.687500,4
1776.823120,3158558.500000,0.169934,5.108997,3.967659,1.505322,5.972605,17.734522,539310.875000,481795.937500,461416.781250,398.437500,375.000000,1031.250000,4
1861.850830,3467220.000000,-0.150219,5.460711,4.648072,1.536455,7.141554,18.955320,476842.843750,430152.093750,378075.718750,351.562500,1031.250000,1171.875000,3
1962.444092,3853066.500000,0.001118,5.623565,4.409816,1.555949,6.861448,18.408665,579904.062500,567932.875000,408137.312500,398.437500,375.000000,726.562500,4
1970.784790,3885887.750000,-0.006024,5.551171,4.391153,1.550486,6.808420,18.168003,688432.000000,636330.375000,413320.437500,375.000000,398.437500,867.187500,4
1963.577881,3857231.750000,-0.013186,5.629014,4.407270,1.561041,6.879928,18.508102,647027.437500,584498.875000,432736.250000,398.437500,375.000000,867.187500,3
1982.252441,3929412.000000,0.286843,5.871563,4.395866,1.550143,6.814221,20.135860,575835.562500,472082.625000,450411.281250,351.562500,867.187500,421.875000,4
1884.357544,3552536.000000,0.178307,5.762853,4.624237,1.525199,7.052883,20.584457,572679.000000,497501.093750,363758.656250,375.000000,398.437500,1218.750000,3
1871.257446,3503298.250000,0.183763,5.894123,4.656610,1.538162,7.162621,21.076094,598641.562500,569942.562500,374600.750000,375.000000,398.437500,1195.312500,4
1885.251465,3555568.500000,0.189890,5.751205,4.622044,1.526732,7.056622,20.726315,537014.062500,490912.906250,380982.937500,398.437500,375.000000,1218.750000,3
1860.565552,3462575.250000,-0.051580,5.466142,3.795164,1.523950,5.783642,19.362110,494032.718750,368513.593750,360232.843750,421.875000,398.437500,796.875000,3
1996.516357,3988007.000000,-0.189669,5.272001,3.461045,1.521198,5.264935,17.893721,655481.562500,635333.875000,480614.062500,375.000000,398.437500,937.500000,4
1997.925171,3993651.000000,-0.190910,5.258548,3.458604,1.511381,5.227270,17.533018,733300.000000,682885.250000,482946.281250,398.437500,375.000000,937.500000,4
1984.057861,3938408.250000,-0.193883,5.383544,3.482778,1.525270,5.312177,17.973787,736749.875000,589244.937500,453988.000000,398.437500,375.000000,914.062500,4
2013.117065,4054505.750000,0.040489,5.628299,5.429693,1.530152,8.308254,21.757622,530514.062500,500559.906250,488360.250000,1148.437500,960.937500,1125.000000,3
1852.424805,3433024.500000,0.263054,6.535702,5.900703,1.547369,9.130564,24.476933,488443.750000,436021.218750,421853.500000,375.000000,1054.687500,398.437500,4
1857.449585,3451802.250000,0.255202,6.476098,5.884740,1.552487,9.135983,24.724350,577718.312500,493204.281250,390861.625000,375.000000,398.437500,1054.687500,4
1855.295044,3443705.750000,0.251827,6.505445,5.891574,1.553820,9.154449,24.730453,507840.718750,502162.343750,410815.718750,375.000000,398.437500,1171.875000,3
2006.711426,4028610.000000,-0.090703,6.624715,4.733243,1.587237,7.512778,22.288561,504915.500000,475039.000000,470118.468750,421.875000,351.562500,398.437500,3
2082.438232,4338325.500000,-0.088302,6.112247,4.561121,1.569934,7.160661,21.249126,649660.812500,579993.375000,456767.468750,398.437500,375.000000,1992.187500,3
2077.186768,4316812.000000,-0.071175,6.159980,4.572653,1.570852,7.182963,21.258213,666249.750000,644447.750000,490480.562500,398.437500,375.000000,1992.187500,4
2094.681885,4389807.500000,-0.070355,5.988230,4.534461,1.551348,7.034529,20.564686,639831.562500,567101.687500,472157.843750,398.437500,375.000000,2015.625000,4
1917.436279,3678348.000000,0.328220,5.849751,4.770111,1.518506,7.243443,18.375935,512015.656250,487335.406250,480236.437500,421.875000,914.062500,937.500000,4
2018.236084,4075191.750000,0.444499,6.025855,4.408397,1.545440,6.812913,19.942242,608956.625000,578179.312500,471627.093750,375.000000,398.437500,937.500000,4
2034.480469,4141124.000000,0.415751,5.848631,4.373198,1.529075,6.686948,19.480547,677394.437500,625295.687500,453666.062500,375.000000,398.437500,1171.875000,4
2035.029053,4143369.000000,0.418636,5.835246,4.372019,1.521338,6.651318,19.261755,623372.062500,574232.062500,521091.093750,375.000000,398.437500,914.062500,3
2100.955322,4416153.500000,0.113476,5.353858,3.925403,1.520968,5.970411,18.033890,495799.156250,477280.156250,436013.968750,1078.125000,421.875000,867.187500,3
2065.192383,4267086.500000,-0.056405,5.428906,3.848136,1.525605,5.870737,17.647898,667737.687500,593700.375000,544771.312500,914.062500,890.625000,867.187500,4
2053.786377,4220096.000000,-0.048879,5.538098,3.869507,1.542287,5.967889,18.077829,673316.062500,585791.687500,581243.812500,914.062500,890.625000,398.437500,4
2052.763916,4215865.000000,-0.069956,5.573043,3.871434,1.553882,6.015753,18.376961,729623.062500,594960.500000,534379.250000,890.625000,914.062500,867.187500,4
2063.343018,4259148.500000,-0.095399,5.177547,3.851585,1.538290,5.924855,18.095072,567206.937500,499273.468750,483872.343750,960.937500,937.500000,351.562500,4
2066.318604,4271424.000000,0.142992,5.201596,4.696411,1.533054,7.199851,19.440794,568343.125000,555815.812500,554248.187500,398.437500,1429.687500,375.000000,4
2060.566650,4247984.000000,0.138881,5.251864,4.709521,1.546963,7.285454,19.921364,623986.000000,616843.437500,500675.375000,398.437500,375.000000,1429.687500,4
2054.148926,4221594.500000,0.156360,5.292112,4.724235,1.551749,7.330826,20.055651,560859.812500,515787.593750,510726.531250,398.437500,375.000000,1429.687500,4
2024.425537,4099540.500000,0.387605,5.997938,4.793598,1.572200,7.536496,21.390947,460626.468750,457787.312500,419341.718750,1851.562500,351.562500,1242.187500,4
1937.942749,3757320.250000,0.285895,6.283901,5.024534,1.570782,7.892448,22.232544,590752.437500,535601.187500,431804.531250,398.437500,375.000000,2039.062500,3
1945.612671,3787258.000000,0.281279,6.197330,5.004727,1.550396,7.759307,21.497789,624784.750000,600881.875000,438913.187500,398.437500,375.000000,2039.062500,4
1950.363647,3805774.000000,0.276079,6.143820,4.992536,1.542686,7.701917,21.249990,552928.500000,529324.000000,392805.062500,398.437500,375.000000,2039.062500,3
1978.768066,3916937.250000,0.248700,5.863802,4.920870,1.550644,7.630516,19.759344,480093.843750,383639.531250,377079.531250,867.187500,421.875000,1335.937500,3
1919.167847,3684808.500000,0.288205,5.668444,4.048819,1.546376,6.260996,17.983894,519649.968750,503523.656250,445002.031250,375.000000,398.437500,1101.562500,4
1919.230103,3685241.000000,0.268321,5.660922,4.048687,1.545455,6.257063,17.965174,570652.375000,569820.437500,425015.562500,375.000000,398.437500,820.312500,4
1908.931885,3645806.000000,0.272373,5.744623,4.070529,1.545091,6.289336,18.001114,553453.125000,510989.781250,463578.593750,398.437500,375.000000,820.312500,4
1849.335083,3421670.500000,0.023798,5.549572,3.852324,1.513708,5.831295,19.164635,457931.218750,444801.562500,418967.500000,421.875000,398.437500,656.250000,4
1933.057251,3738347.000000,-0.038421,5.514750,3.928848,1.510411,5.934173,18.770887,467687.281250,437821.062500,428205.812500,375.000000,2343.750000,2320.312500,4
1947.636597,3795138.750000,-0.028181,5.383606,3.899438,1.497644,5.839969,18.398045,529289.687500,500975.812500,455920.343750,375.000000,398.437500,960.937500,4
1947.913330,3796219.250000,-0.027169,5.385159,3.898884,1.507933,5.879255,18.767673,481017.062500,480082.500000,417331.812500,375.000000,398.437500,2320.312500,3
2077.450684,4317838.000000,0.116238,5.750666,4.126466,1.538159,6.347159,19.716393,551553.937500,513439.375000,510897.156250,1500.000000,2320.312500,421.875000,3
2049.609375,4202882.000000,0.226993,6.291174,4.575634,1.565471,7.163022,21.453495,585657.062500,539872.062500,486247.906250,398.437500,375.000000,1031.250000,3
2039.707642,4162433.500000,0.242301,6.396899,4.597847,1.579581,7.262672,21.846571,690490.812500,646447.812500,438636.843750,398.437500,375.000000,3140.625000,4
2064.929932,4265607.000000,0.241324,6.168119,4.541686,1.559748,7.083884,21.059011,686921.812500,550277.187500,493984.156250,398.437500,375.000000,1031.250000,4
1909.407593,3645833.750000,0.418182,5.893181,4.911609,1.530603,7.517725,19.246820,578543.937500,458731.437500,402531.687500,398.437500,421.875000,3140.625000,4
2019.806274,4081173.500000,0.009371,5.523836,4.041306,1.523863,6.158397,17.680201,549120.500000,535982.062500,493909.312500,914.062500,937.500000,375.000000,3
2017.841431,4073672.250000,0.014775,5.533958,4.045241,1.527042,6.177254,17.773386,620542.437500,534787.625000,513184.843750,375.000000,937.500000,914.062500,4
2015.480347,4063589.500000,0.015873,5.509340,4.049980,1.521488,6.161996,17.692120,525169.500000,517476.562500,511523.031250,375.000000,914.062500,937.500000,3
2036.546875,4147160.750000,-0.087495,5.652879,3.919145,1.537107,6.024145,17.582142,511742.750000,498389.031250,484690.343750,398.437500,421.875000,1031.250000,3
2078.775879,4323143.000000,-0.008914,5.972263,4.106203,1.540762,6.326680,20.920765,555805.375000,543897.375000,524767.187500,914.062500,937.500000,398.437500,4
2085.387939,4350961.000000,-0.023376,5.905198,4.093184,1.528899,6.258064,20.575771,600907.062500,584777.750000,522793.468750,375.000000,937.500000,398.437500,4
2062.334961,4255071.000000,-0.040508,6.137462,4.138938,1.551960,6.423467,21.351137,549649.562500,525784.062500,504027.125000,937.500000,375.000000,914.062500,4
2100.231689,4412174.500000,0.041755,6.591134,5.618602,1.564259,8.788948,24.760502,462814.125000,450974.906250,443001.500000,3117.187500,351.562500,1664.062500,4
2000.275024,4002837.250000,-0.148452,6.055415,5.899372,1.540759,9.089513,22.490974,628309.750000,595005.437500,436849.468750,398.437500,375.000000,562.500000,3
1990.828979,3965331.000000,-0.123792,6.149669,5.927363,1.549551,9.184754,22.834175,704398.812500,665924.187500,465436.437500,398.437500,375.000000,1593.750000,4
1998.817139,3997000.750000,-0.113246,6.061115,5.903675,1.537615,9.077579,22.373245,672469.187500,569352.312500,447598.531250,398.437500,375.000000,1593.750000,3
1934.105835,3742362.750000,-0.078025,5.789465,4.858056,1.527951,7.422871,20.081396,591682.250000,583948.812500,429058.750000,421.875000,398.437500,843.750000,4
1925.504517,3709249.000000,0.111872,6.480458,4.879757,1.537448,7.502372,22.568018,619014.125000,542237.000000,471665.187500,398.437500,375.000000,843.750000,4
1919.081909,3684660.750000,0.098371,6.548180,4.896088,1.543005,7.554688,22.735437,629288.750000,622715.125000,436402.531250,398.437500,375.000000,843.750000,4
1917.673340,3679153.250000,0.077157,6.587375,4.899684,1.554519,7.616652,23.075176,538356.437500,536755.312500,449995.343750,375.000000,398.437500,843.750000,3
1953.235352,3816985.250000,0.008637,6.281754,4.314378,1.553788,6.703628,21.593775,540841.562500,449781.656250,423920.000000,867.187500,843.750000,890.625000,3
1974.702271,3901341.250000,0.178592,5.801902,4.385888,1.551539,6.804876,18.745583,584941.437500,582113.250000,575503.250000,375.000000,398.437500,867.187500,3
2000.246216,4002931.750000,0.169700,5.550457,4.329879,1.525123,6.603596,17.932936,670731.250000,670166.937500,542941.437500,398.437500,375.000000,890.625000,4
1995.637817,3983793.000000,0.202874,5.582141,4.339877,1.518747,6.591177,17.828779,643529.000000,575718.687500,551246.750000,398.437500,375.000000,890.625000,4
2058.828857,4240799.500000,0.186324,5.565911,4.206675,1.519259,6.391028,17.912830,569916.875000,554457.437500,516464.843750,2320.312500,421.875000,398.437500,3
1995.704346,3984715.750000,0.164634,6.194818,4.543538,1.539336,6.994032,20.959391,707192.312500,509178.937500,504346.625000,398.437500,375.000000,2320.312500,4
1982.119263,3930714.000000,0.168080,6.345469,4.574678,1.548575,7.084232,21.263678,713335.062500,640831.000000,464746.312500,398.437500,375.000000,2320.312500,4
1988.028809,3953680.250000,0.146786,6.278632,4.561080,1.545974,7.051309,21.133816,638884.812500,573171.187500,432311.000000,398.437500,375.000000,2320.312500,3
1852.001831,3431571.000000,0.039317,6.014856,4.896085,1.513891,7.412139,21.888634,425653.687500,417928.031250,381890.750000,351.562500,937.500000,375.000000,3
1862.947266,3472076.250000,0.101151,6.099059,5.066122,1.516494,7.682743,21.477291,542319.062500,430314.812500,417241.562500,398.437500,375.000000,1031.250000,3
1865.750732,3482724.500000,0.096835,6.069028,5.058509,1.525051,7.714484,21.961771,591426.187500,514069.468750,410963.656250,398.437500,375.000000,1031.250000,4
1857.204224,3450879.500000,0.109635,6.175171,5.081788,1.543292,7.842681,22.669085,590965.250000,429735.687500,394717.062500,398.437500,375.000000,1031.250000,4
2095.866211,4394752.000000,0.280624,7.742603,5.710075,1.621435,9.258517,26.396780,449628.937500,438448.375000,438215.375000,351.562500,1945.312500,421.875000,4
2185.759521,4779863.500000,0.101070,7.012819,5.475238,1.603658,8.780412,25.298439,751309.125000,639436.562500,597956.750000,1687.500000,1664.062500,398.437500,4
2201.396484,4848504.000000,0.120785,6.878132,5.436347,1.600034,8.698337,24.903013,724196.437500,655842.812500,638665.312500,1687.500000,375.000000,1710.937500,4
2212.181152,4896045.000000,0.107606,6.752408,5.409843,1.578242,8.538045,24.053915,684687.625000,641585.625000,630849.562500,1687.500000,1710.937500,398.437500,4
1954.538940,3822016.750000,-0.027170,5.452986,4.099135,1.520039,6.230847,21.280636,613080.312500,545149.125000,453205.656250,1710.937500,421.875000,398.437500,3
1899.287720,3609037.000000,0.147349,4.902951,4.287282,1.499696,6.429622,17.839996,704767.000000,672319.312500,400775.468750,375.000000,398.437500,1898.437500,3
1867.994385,3491109.000000,0.118824,5.097733,4.359104,1.513610,6.597985,18.412426,770411.500000,696062.062500,413813.125000,375.000000,398.437500,1898.437500,4
1850.037842,3424134.250000,0.129748,5.262202,4.401414,1.532329,6.744415,19.042877,713485.500000,665700.062500,422306.906250,375.000000,398.437500,351.562500,3
1893.835815,3588328.500000,-0.016016,5.693706,4.299624,1.540146,6.622047,20.243273,544531.000000,429124.375000,416383.125000,421.875000,398.437500,1007.812500,3
1764.360596,3114294.500000,-0.015604,5.668107,4.370536,1.531852,6.695013,21.008181,544083.562500,478850.312500,421669.093750,398.437500,984.375000,375.000000,3
1759.962524,3098986.500000,0.000925,5.703931,4.381458,1.524682,6.680330,20.785807,566533.250000,479079.812500,458294.656250,398.437500,375.000000,984.375000,4
1764.933960,3116446.750000,-0.013039,5.654083,4.369116,1.517513,6.630189,20.462843,487909.250000,437328.281250,423659.687500,398.437500,375.000000,984.375000,3
1824.373535,3329640.250000,0.092567,5.052256,4.226767,1.524429,6.443408,18.142487,507925.875000,401882.312500,387452.375000,984.375000,1007.812500,351.562500,4
1914.683105,3667465.500000,0.070862,5.328575,4.413965,1.528987,6.748895,18.827438,672468.375000,641588.937500,481878.531250,398.437500,375.000000,1031.250000,4
1912.390869,3659016.000000,0.047667,5.348886,4.419255,1.534678,6.782134,19.002550,754958.437500,682786.125000,473519.312500,398.437500,375.000000,1031.250000,4
1913.185791,3661971.000000,0.065579,5.343065,4.417419,1.536697,6.788234,19.081556,704948.687500,612050.125000,490954.187500,398.437500,375.000000,937.500000,4
1950.566528,3806459.500000,-0.134885,7.686629,4.332764,1.565293,6.782043,25.761850,481489.812500,455577.093750,439287.156250,351.562500,421.875000,1804.687500,4
1949.697998,3803177.750000,-0.085414,7.866656,4.736049,1.579706,7.481562,27.093979,536291.312500,470322.312500,407220.531250,398.437500,2250.000000,2320.312500,4
1957.492065,3833629.500000,-0.077944,7.758450,4.717191,1.574875,7.428986,26.858501,572986.000000,501680.718750,488459.562500,398.437500,2250.000000,2320.312500,4
1961.028564,3847467.250000,-0.077068,7.706830,4.708684,1.569192,7.388830,26.648350,528127.375000,510739.312500,472509.500000,398.437500,2250.000000,2320.312500,3
1863.656372,3474411.250000,0.160180,5.677554,4.954703,1.537793,7.619306,19.604771,500310.031250,422541.312500,407677.093750,421.875000,351.562500,984.375000,3
1855.183838,3443289.750000,0.170402,4.912023,3.938014,1.515092,5.966455,17.048056,760863.187500,563799.625000,384209.125000,398.437500,375.000000,1687.500000,3
1862.308472,3469881.500000,0.176246,4.868696,3.922948,1.515624,5.945713,17.052338,821529.250000,609561.125000,407112.968750,398.437500,375.000000,1710.937500,4
1866.128418,3484101.250000,0.174100,4.838442,3.914918,1.515549,5.933248,17.098242,734308.125000,545103.437500,402104.218750,398.437500,375.000000,421.875000,4
1907.037964,3635520.750000,0.205673,5.323016,4.281762,1.540062,6.594177,18.893553,572607.062500,555793.000000,509455.281250,421.875000,351.562500,375.000000,4
1975.029053,3902415.750000,0.010148,6.286333,4.581808,1.559669,7.146101,23.324570,621874.250000,533851.437500,452483.875000,375.000000,398.437500,1078.125000,3
1980.881836,3925809.750000,0.027765,6.214863,4.568270,1.551875,7.089382,23.069859,641011.062500,635381.937500,413847.093750,398.437500,375.000000,1078.125000,4
