RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FAULT_ID
3023.478516,9140724.000000,0.116888,4.149735,3.752569,1.450775,5.444131,14.551825,2129319.750000,2045562.750000,1143454.375000,421.875000,398.437500,351.562500,3
3038.906006,9237696.000000,0.046553,4.268245,4.227890,1.449833,6.129732,15.437511,2484695.000000,2067057.750000,1043837.000000,398.437500,375.000000,421.875000,4
3048.289551,9296598.000000,0.016620,4.227877,4.214875,1.447378,6.100517,15.359878,2658303.000000,2273338.750000,693573.750000,398.437500,375.000000,421.875000,4
3050.841309,9311473.000000,-0.001058,4.209778,4.211349,1.441963,6.072611,15.214496,2572086.000000,1941919.500000,1139080.250000,398.437500,375.000000,421.875000,4
2948.611084,8692129.000000,0.085245,4.351401,4.357360,1.449812,6.317353,15.282927,2136136.250000,1832892.875000,1130012.000000,398.437500,421.875000,351.562500,4
2908.929932,8465866.000000,0.142233,4.184331,4.085401,1.452979,5.936003,14.829435,2452271.750000,1809511.500000,1101650.750000,398.437500,375.000000,421.875000,3
2916.206299,8508402.000000,0.149623,4.156560,4.075207,1.450799,5.912306,14.752992,2567860.250000,2088670.500000,713119.375000,398.437500,375.000000,421.875000,4
2914.852051,8498754.000000,0.177790,4.181692,4.077100,1.457714,5.943245,14.911831,2387777.750000,1845167.250000,1137671.250000,398.437500,375.000000,421.875000,4
2860.573975,8186344.000000,-0.027700,4.028790,3.290896,1.443446,4.750230,14.531513,1891651.250000,1842993.750000,1295865.125000,398.437500,421.875000,351.562500,4
2817.298096,7939799.500000,-0.105237,4.445603,3.684106,1.462767,5.388987,15.727224,2310713.750000,1889100.125000,1028623.812500,398.437500,375.000000,421.875000,4
2804.009521,7866297.000000,-0.080749,4.492923,3.701565,1.459333,5.401818,15.651301,2480471.500000,2100728.250000,653342.875000,398.437500,375.000000,421.875000,4
2812.609131,7914534.000000,-0.101659,4.462229,3.690248,1.459405,5.385566,15.651587,2381585.500000,1770179.000000,1074619.000000,398.437500,375.000000,421.875000,3
3005.640625,9033845.000000,-0.221511,4.856440,3.453249,1.479361,5.108601,16.220346,1878528.250000,1848420.375000,1248314.250000,398.437500,421.875000,351.562500,3
3122.227295,9750320.000000,0.019048,4.581732,3.474293,1.466967,5.096674,15.760123,2522969.500000,1971956.250000,1245718.000000,398.437500,375.000000,421.875000,3
3138.823242,9857032.000000,-0.019103,4.495284,3.455923,1.458888,5.041804,15.615852,2725709.750000,2244428.000000,797075.750000,398.437500,375.000000,421.875000,4
3134.704590,9830461.000000,-0.022406,4.505119,3.460464,1.457523,5.043707,15.612399,2597676.250000,1906430.000000,1252709.625000,398.437500,375.000000,421.875000,4
3052.787109,9310858.000000,0.233138,4.119382,3.553321,1.444748,5.133652,13.854209,1973234.125000,1878958.000000,1487654.625000,398.437500,421.875000,351.562500,3
2969.381836,8821185.000000,0.235683,4.298605,4.167567,1.433877,5.975776,14.692202,2597833.250000,1704051.375000,1233878.000000,398.437500,375.000000,421.875000,3
2951.956543,8718296.000000,0.257282,4.392141,4.192168,1.442925,6.048985,14.888309,2677508.000000,2045733.125000,784153.625000,398.437500,375.000000,421.875000,4
2941.716064,8655588.000000,0.284352,4.462780,4.206761,1.447062,6.087446,14.978982,2466189.500000,1814757.000000,1178601.250000,398.437500,375.000000,421.875000,4
2858.162842,8170193.000000,0.268918,4.444127,4.329738,1.453373,6.292724,15.143229,1899517.250000,1793336.750000,1166769.875000,421.875000,398.437500,351.562500,4
2887.787598,8343003.500000,0.046625,4.154819,3.487269,1.456060,5.077674,14.822542,2362125.000000,1821525.875000,1129247.250000,398.437500,375.000000,421.875000,4
2893.587402,8376949.500000,0.054369,4.136455,3.480280,1.458202,5.074951,14.851427,2522386.000000,2069954.750000,713977.312500,398.437500,375.000000,421.875000,4
2910.857178,8476236.000000,0.040882,4.065030,3.459631,1.449869,5.016014,14.591055,2452348.750000,1782827.000000,1120054.125000,398.437500,375.000000,421.875000,3
2978.843994,8877489.000000,0.168776,4.408890,3.721780,1.461588,5.439707,15.680744,2142157.750000,1920022.625000,1167011.875000,398.437500,421.875000,351.562500,3
3008.272461,9051727.000000,0.164821,4.423982,3.685371,1.460153,5.381207,15.488987,2537525.750000,1934210.375000,1120466.875000,398.437500,375.000000,421.875000,3
3015.925293,9100259.000000,0.141356,4.373584,3.676020,1.455576,5.350728,15.391674,2681826.750000,2214466.000000,694980.875000,398.437500,375.000000,421.875000,4
3004.394531,9030670.000000,0.130890,4.419401,3.690128,1.462089,5.395297,15.633440,2521071.500000,1918029.750000,1171421.250000,398.437500,375.000000,421.875000,4
3004.334473,9024216.000000,0.047151,4.721755,4.107486,1.475208,6.059396,18.289625,2002583.375000,1982507.000000,1302343.875000,398.437500,421.875000,351.562500,4
2905.458984,8442865.000000,0.225128,4.882418,4.247268,1.482139,6.295041,19.004440,2403246.000000,1867148.500000,1049868.875000,398.437500,375.000000,421.875000,3
2888.501221,8347516.500000,0.258432,4.993911,4.272202,1.488307,6.358348,19.180225,2523163.000000,2170125.500000,626451.812500,398.437500,375.000000,421.875000,4
2887.095215,8337459.500000,0.287738,5.015741,4.274283,1.483902,6.342615,19.048548,2310911.500000,1923894.500000,1048680.875000,398.437500,375.000000,421.875000,3
2733.151123,7464757.500000,0.140913,4.240998,3.755904,1.439485,5.406569,14.361172,1702263.250000,1652523.750000,1292336.375000,421.875000,398.437500,351.562500,4
2845.294434,8099456.000000,-0.003110,4.036033,3.551809,1.435720,5.099403,14.117113,2394443.250000,1847517.125000,1181683.875000,398.437500,375.000000,421.875000,4
2853.455811,8146183.000000,-0.011056,4.005984,3.541651,1.436083,5.086103,14.100754,2577368.500000,2112513.500000,764392.187500,398.437500,375.000000,421.875000,4
2858.471191,8172591.500000,-0.041106,3.988999,3.535436,1.436660,5.079219,14.098813,2446406.250000,1869358.875000,1141608.750000,398.437500,375.000000,421.875000,4
2828.949463,8005631.000000,0.094730,4.003008,3.572331,1.439426,5.142107,14.292881,1966675.375000,1887047.625000,1235659.500000,398.437500,421.875000,351.562500,3
2711.280762,7353385.000000,0.319990,4.495274,4.875485,1.433139,6.987249,16.158857,2369076.500000,1728049.750000,1141291.500000,398.437500,375.000000,421.875000,3
2719.048096,7396840.000000,0.303958,4.441745,4.861558,1.426446,6.934751,15.943911,2513347.750000,2018968.000000,719151.437500,398.437500,375.000000,421.875000,4
2718.065674,7391458.000000,0.313066,4.462111,4.863315,1.434515,6.976501,16.139166,2397454.250000,1736532.375000,1151796.375000,398.437500,375.000000,421.875000,4
2977.750000,8867482.000000,0.186666,4.788797,4.439194,1.462593,6.492734,16.819902,1898853.875000,1870344.875000,1494270.500000,421.875000,398.437500,351.562500,4
3088.576904,9541612.000000,-0.058163,4.392290,3.445748,1.465343,5.049201,14.639577,2624083.750000,2030117.500000,1320446.125000,398.437500,375.000000,421.875000,3
3087.962646,9540154.000000,-0.029371,4.379432,3.446434,1.464300,5.046614,14.697003,2792503.750000,2324526.000000,875768.375000,398.437500,375.000000,421.875000,4
3087.984863,9538840.000000,-0.013142,4.375328,3.446409,1.459853,5.031251,14.541171,2650567.750000,1983593.125000,1335700.250000,398.437500,375.000000,421.875000,3
2959.921143,8753883.000000,-0.014717,4.137441,3.441233,1.448429,4.984380,14.284497,1957093.500000,1865344.750000,1383756.750000,421.875000,398.437500,351.562500,3
2934.375488,8613565.000000,0.125737,4.120189,3.561643,1.442521,5.137743,13.990433,2492666.000000,1956084.875000,1108805.250000,398.437500,375.000000,421.875000,4
2949.816406,8705652.000000,0.098155,4.044428,3.542999,1.434627,5.082881,13.801977,2670956.750000,2284856.500000,635038.312500,398.437500,375.000000,421.875000,4
2943.929688,8668796.000000,0.065415,4.061610,3.550084,1.431365,5.081467,13.761185,2516607.250000,2000575.375000,1073271.500000,398.437500,375.000000,421.875000,4
2923.758789,8547169.000000,0.111579,4.014047,3.574576,1.434871,5.129056,13.932371,1956828.125000,1833234.750000,1498362.750000,398.437500,421.875000,351.562500,3
2992.633545,8960186.000000,-0.076777,4.349349,3.141436,1.461736,4.591949,13.989172,2411246.250000,1867899.875000,1111986.125000,398.437500,375.000000,421.875000,3
3021.709473,9135208.000000,-0.056445,4.229278,3.111208,1.449218,4.508818,13.600135,2623612.000000,2198574.750000,680473.187500,398.437500,375.000000,1570.312500,4
3020.506836,9126322.000000,-0.029165,4.235162,3.112447,1.453509,4.523969,13.711581,2464784.500000,1952315.625000,987893.000000,398.437500,375.000000,421.875000,4
3256.823975,10611835.000000,-0.008872,4.353342,3.455490,1.452566,5.019329,15.743749,2257468.000000,2184740.750000,1270613.125000,421.875000,398.437500,351.562500,4
3275.282227,10731475.000000,0.073294,4.130974,3.436016,1.439241,4.945255,15.502170,2762323.250000,2170623.250000,1297884.250000,398.437500,375.000000,421.875000,4
3233.166992,10458466.000000,0.092056,4.308425,3.480774,1.460216,5.082683,16.128008,2947143.750000,2481731.750000,785388.125000,398.437500,375.000000,421.875000,4
3238.088867,10490321.000000,0.096247,4.294966,3.475483,1.465202,5.092286,16.237087,2818677.000000,2231866.500000,1182988.875000,398.437500,375.000000,421.875000,3
2800.924316,7842325.500000,0.011651,4.449571,3.924357,1.464248,5.746231,15.341959,1872418.250000,1843258.500000,1292680.500000,398.437500,421.875000,351.562500,3
2497.451416,6237688.000000,-0.074338,4.206686,3.916520,1.431413,5.606159,15.505148,2012127.500000,1464917.750000,1004604.375000,398.437500,375.000000,421.875000,4
2492.112793,6213649.500000,-0.121942,4.243602,3.924910,1.438511,5.646029,15.731077,2182355.500000,1761218.250000,574549.125000,398.437500,375.000000,421.875000,4
2487.726074,6190441.000000,-0.138834,4.252930,3.931831,1.430308,5.623730,15.598406,2066212.375000,1493380.500000,994830.250000,398.437500,375.000000,421.875000,4
